epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00518;00:04:39;0.36713;0.66524;[[1253, 1278, 46, 393], [1079, 1295, 177, 394], [621, 725, 861, 703], [732, 515, 789, 914]];0.36534;0.37956;0.36713
1;0.00554;00:05:13;0.35100;0.64157;[[1118, 1280, 50, 522], [1058, 1243, 217, 427], [743, 654, 967, 546], [640, 577, 928, 805]];0.35026;0.36027;0.35100
2;0.00545;00:05:11;0.35023;0.64744;[[1412, 1025, 55, 478], [1352, 990, 208, 395], [842, 506, 943, 619], [821, 474, 876, 779]];0.34779;0.36099;0.35023
3;0.00551;00:05:12;0.34692;0.64252;[[1218, 1222, 50, 480], [1159, 1177, 193, 416], [780, 629, 885, 616], [686, 620, 839, 805]];0.34576;0.35887;0.34692
4;0.00548;00:05:07;0.34505;0.64085;[[1271, 1190, 51, 458], [1164, 1164, 215, 402], [813, 601, 922, 574], [777, 580, 887, 706]];0.34243;0.35447;0.34505
5;0.00541;00:05:12;0.34556;0.64665;[[1255, 1099, 48, 568], [1212, 1048, 228, 457], [791, 575, 978, 566], [739, 464, 959, 788]];0.34482;0.35367;0.34556
6;0.00559;00:05:10;0.34837;0.63397;[[1269, 1252, 48, 401], [1186, 1216, 209, 334], [817, 630, 903, 560], [765, 660, 811, 714]];0.34569;0.36248;0.34837
7;0.00561;00:05:11;0.34803;0.63381;[[1312, 1195, 79, 384], [1239, 1140, 185, 381], [835, 600, 832, 643], [734, 633, 769, 814]];0.34589;0.36226;0.34803
8;0.00743;00:05:11;0.27584;0.45403;[[0, 1262, 149, 1559], [0, 1387, 255, 1303], [0, 1389, 825, 696], [0, 1098, 816, 1036]];0.23696;0.22374;0.27584
9;0.00632;00:05:08;0.23558;0.46978;[[0, 1147, 639, 1184], [0, 1312, 552, 1081], [0, 1439, 879, 592], [0, 1172, 1195, 583]];0.19795;0.17371;0.23558
10;0.00622;00:05:13;0.22718;0.47065;[[5, 1096, 700, 1169], [7, 1214, 610, 1114], [4, 1390, 914, 602], [7, 1126, 1275, 542]];0.19206;0.22193;0.22718
11;0.00619;00:05:15;0.22242;0.46732;[[737, 376, 722, 1135], [775, 459, 618, 1093], [472, 933, 904, 601], [311, 836, 1284, 519]];0.22269;0.22725;0.22242
12;0.00618;00:05:09;0.21945;0.46504;[[841, 259, 744, 1126], [876, 361, 638, 1070], [531, 910, 872, 597], [348, 824, 1268, 510]];0.21818;0.21994;0.21945
13;0.00617;00:05:11;0.21469;0.46247;[[836, 237, 763, 1134], [905, 315, 656, 1069], [681, 762, 882, 585], [492, 653, 1310, 495]];0.21040;0.21055;0.21469
14;0.00616;00:05:13;0.21248;0.46189;[[787, 270, 780, 1133], [843, 338, 661, 1103], [597, 825, 888, 600], [418, 735, 1308, 489]];0.20986;0.21123;0.21248
15;0.00616;00:05:09;0.21384;0.45938;[[751, 288, 790, 1141], [784, 383, 671, 1107], [487, 931, 897, 595], [309, 832, 1322, 487]];0.21322;0.21750;0.21384
16;0.00615;00:05:10;0.21427;0.45910;[[694, 321, 789, 1166], [718, 434, 664, 1129], [426, 966, 907, 611], [267, 871, 1324, 488]];0.21472;0.22190;0.21427
17;0.00614;00:05:10;0.21393;0.45589;[[708, 305, 774, 1183], [727, 407, 669, 1142], [450, 940, 900, 620], [299, 820, 1327, 504]];0.21395;0.22016;0.21393
18;0.00614;00:05:08;0.21240;0.45327;[[583, 415, 849, 1123], [592, 527, 718, 1108], [340, 1048, 917, 605], [198, 913, 1365, 474]];0.21288;0.22600;0.21240
19;0.00614;00:05:10;0.21486;0.45158;[[248, 722, 888, 1112], [226, 859, 776, 1084], [139, 1192, 975, 604], [66, 1013, 1423, 448]];0.20346;0.24275;0.21486
20;0.00613;00:05:08;0.21053;0.45678;[[23, 885, 955, 1107], [24, 1010, 809, 1102], [20, 1304, 997, 589], [4, 1066, 1431, 449]];0.17958;0.23436;0.21053
21;0.00613;00:05:14;0.20900;0.45426;[[25, 881, 952, 1112], [31, 1000, 826, 1088], [16, 1297, 993, 604], [10, 1057, 1440, 443]];0.17854;0.22841;0.20900
22;0.00613;00:05:12;0.21197;0.44941;[[28, 843, 950, 1149], [19, 969, 837, 1120], [9, 1250, 1050, 601], [6, 1020, 1475, 449]];0.18138;0.26735;0.21197
23;0.00613;00:05:11;0.21180;0.45103;[[1, 884, 1052, 1033], [12, 998, 889, 1046], [16, 1231, 1087, 576], [11, 1027, 1504, 408]];0.17682;0.15924;0.21180
24;0.00612;00:05:09;0.21316;0.44777;[[9, 852, 1459, 650], [18, 966, 1311, 650], [1, 1235, 1288, 386], [5, 1006, 1692, 247]];0.16936;0.21568;0.21316
