epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00038;00:04:35;0.98490;0.99791;[[16579, 315], [197, 16815]];0.98500;0.98161;0.98842
1;0.00019;00:05:50;0.99277;0.99926;[[16805, 160], [85, 16856]];0.99278;0.99060;0.99498
2;0.00017;00:06:27;0.99292;0.99950;[[16814, 149], [91, 16852]];0.99293;0.99124;0.99463
3;0.00018;00:08:47;0.99298;0.99942;[[16772, 154], [84, 16896]];0.99301;0.99097;0.99505
4;0.00014;00:08:47;0.99413;0.99963;[[16716, 123], [76, 16991]];0.99418;0.99281;0.99555
5;0.00017;00:09:22;0.99236;0.99954;[[16719, 158], [101, 16928]];0.99241;0.99075;0.99407
6;0.00009;00:08:30;0.99643;0.99987;[[16992, 72], [49, 16793]];0.99641;0.99573;0.99709
7;0.00004;00:08:13;0.99858;0.99997;[[16937, 39], [9, 16921]];0.99858;0.99770;0.99947
8;0.00001;00:08:43;0.99971;0.99996;[[17056, 10], [0, 16840]];0.99970;0.99941;1.00000
9;0.00000;00:08:36;0.99979;1.00000;[[16808, 7], [0, 17091]];0.99980;0.99959;1.00000
10;0.00000;00:08:28;0.99994;1.00000;[[16951, 2], [0, 16953]];0.99994;0.99988;1.00000
11;0.00000;00:08:09;1.00000;1.00000;[[17036, 0], [0, 16870]];1.00000;1.00000;1.00000
12;0.00000;00:08:55;0.99997;1.00000;[[16789, 1], [0, 17116]];0.99997;0.99994;1.00000
13;0.00000;00:08:50;0.99997;1.00000;[[16935, 1], [0, 16970]];0.99997;0.99994;1.00000
14;0.00000;00:09:02;1.00000;1.00000;[[16778, 0], [0, 17128]];1.00000;1.00000;1.00000
15;0.00000;00:09:39;1.00000;1.00000;[[16926, 0], [0, 16980]];1.00000;1.00000;1.00000
16;0.00000;00:08:22;1.00000;1.00000;[[17051, 0], [0, 16855]];1.00000;1.00000;1.00000
17;0.00000;00:08:35;1.00000;1.00000;[[17115, 0], [0, 16791]];1.00000;1.00000;1.00000
18;0.00000;00:08:27;1.00000;1.00000;[[16857, 0], [0, 17049]];1.00000;1.00000;1.00000
19;0.00000;00:08:39;1.00000;1.00000;[[16898, 0], [0, 17008]];1.00000;1.00000;1.00000
20;0.00000;00:09:31;1.00000;1.00000;[[16967, 0], [0, 16939]];1.00000;1.00000;1.00000
21;0.00000;00:09:15;1.00000;1.00000;[[17041, 0], [0, 16865]];1.00000;1.00000;1.00000
22;0.00000;00:08:34;1.00000;1.00000;[[16933, 0], [0, 16973]];1.00000;1.00000;1.00000
23;0.00000;00:08:33;1.00000;1.00000;[[16876, 0], [0, 17030]];1.00000;1.00000;1.00000
24;0.00000;00:09:39;1.00000;1.00000;[[16803, 0], [0, 17103]];1.00000;1.00000;1.00000
25;0.00000;00:09:18;1.00000;1.00000;[[16825, 0], [0, 17081]];1.00000;1.00000;1.00000
26;0.00000;00:09:15;0.99997;1.00000;[[16892, 1], [0, 17013]];0.99997;0.99994;1.00000
27;0.00000;00:09:35;1.00000;1.00000;[[16857, 0], [0, 17049]];1.00000;1.00000;1.00000
28;0.00000;00:09:38;1.00000;1.00000;[[16911, 0], [0, 16995]];1.00000;1.00000;1.00000
29;0.00000;00:08:53;1.00000;1.00000;[[16887, 0], [0, 17019]];1.00000;1.00000;1.00000
