epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01078;00:01:42;0.86692;0.97743;[[587, 66, 1, 6], [70, 552, 34, 6], [2, 38, 517, 65], [2, 8, 50, 611]];0.86674;0.86674;0.86692
1;0.00869;00:01:36;0.89140;0.98448;[[604, 51, 1, 4], [61, 569, 26, 6], [2, 37, 528, 55], [1, 4, 36, 630]];0.89110;0.89123;0.89140
2;0.00791;00:01:39;0.90287;0.98729;[[599, 53, 3, 5], [52, 588, 20, 2], [3, 26, 545, 48], [1, 6, 35, 629]];0.90281;0.90294;0.90287
3;0.00817;00:01:36;0.90287;0.98605;[[612, 45, 1, 2], [65, 567, 23, 7], [1, 22, 549, 50], [4, 3, 31, 633]];0.90256;0.90274;0.90287
4;0.00676;00:01:40;0.91893;0.99077;[[618, 39, 0, 3], [44, 591, 24, 3], [2, 22, 554, 44], [0, 7, 24, 640]];0.91877;0.91883;0.91893
5;0.00618;00:01:39;0.92275;0.99227;[[612, 44, 1, 3], [50, 597, 13, 2], [1, 17, 563, 41], [1, 4, 25, 641]];0.92268;0.92279;0.92275
6;0.00692;00:01:39;0.91281;0.98977;[[602, 54, 1, 3], [59, 575, 26, 2], [1, 22, 566, 33], [2, 1, 24, 644]];0.91266;0.91258;0.91281
7;0.00602;00:01:41;0.93155;0.99266;[[619, 36, 0, 5], [44, 603, 10, 5], [2, 13, 577, 30], [0, 8, 26, 637]];0.93153;0.93155;0.93155
8;0.00616;00:01:42;0.92849;0.99184;[[614, 43, 1, 2], [45, 596, 18, 3], [2, 16, 578, 26], [2, 3, 26, 640]];0.92847;0.92846;0.92849
9;0.00660;00:01:41;0.91893;0.99074;[[614, 42, 1, 3], [54, 587, 19, 2], [1, 25, 559, 37], [0, 4, 24, 643]];0.91880;0.91885;0.91893
10;0.00551;00:01:35;0.93117;0.99386;[[617, 40, 2, 1], [44, 601, 12, 5], [2, 22, 570, 28], [2, 4, 18, 647]];0.93114;0.93128;0.93117
11;0.00560;00:01:34;0.93155;0.99358;[[615, 41, 1, 3], [47, 597, 15, 3], [2, 9, 581, 30], [2, 7, 19, 643]];0.93149;0.93149;0.93155
12;0.00580;00:01:43;0.92849;0.99313;[[613, 44, 2, 1], [42, 601, 17, 2], [4, 16, 569, 33], [0, 4, 22, 645]];0.92844;0.92847;0.92849
13;0.00488;00:01:37;0.94302;0.99494;[[627, 32, 0, 1], [41, 608, 11, 2], [2, 14, 584, 22], [0, 4, 20, 647]];0.94300;0.94303;0.94302
14;0.00484;00:01:41;0.94302;0.99500;[[625, 32, 2, 1], [39, 612, 11, 0], [1, 23, 576, 22], [0, 0, 18, 653]];0.94300;0.94307;0.94302
15;0.00486;00:01:40;0.94570;0.99489;[[623, 36, 0, 1], [35, 613, 11, 3], [0, 14, 584, 24], [1, 3, 14, 653]];0.94568;0.94575;0.94570
16;0.00515;00:01:46;0.93652;0.99440;[[621, 37, 1, 1], [39, 608, 14, 1], [0, 18, 570, 34], [1, 3, 17, 650]];0.93645;0.93657;0.93652
17;0.00471;00:01:38;0.94379;0.99540;[[629, 31, 0, 0], [45, 607, 9, 1], [1, 12, 582, 27], [1, 1, 19, 650]];0.94373;0.94383;0.94379
18;0.00438;00:01:41;0.94685;0.99582;[[625, 34, 0, 1], [44, 608, 10, 0], [1, 12, 589, 20], [0, 1, 16, 654]];0.94682;0.94684;0.94685
19;0.00505;00:01:42;0.93652;0.99465;[[618, 38, 2, 2], [45, 602, 14, 1], [0, 19, 580, 23], [0, 2, 20, 649]];0.93650;0.93649;0.93652
20;0.00448;00:01:46;0.94532;0.99556;[[621, 37, 0, 2], [40, 606, 11, 5], [0, 15, 587, 20], [1, 4, 8, 658]];0.94528;0.94538;0.94532
21;0.00461;00:01:31;0.94455;0.99533;[[626, 30, 1, 3], [48, 600, 13, 1], [1, 15, 590, 16], [0, 1, 16, 654]];0.94447;0.94453;0.94455
22;0.00445;00:01:27;0.94685;0.99557;[[619, 40, 1, 0], [38, 613, 9, 2], [1, 10, 596, 15], [0, 3, 20, 648]];0.94688;0.94694;0.94685
23;0.00463;00:01:26;0.94455;0.99532;[[618, 40, 1, 1], [43, 606, 12, 1], [0, 8, 593, 21], [1, 2, 15, 653]];0.94450;0.94447;0.94455
24;0.00390;00:01:42;0.95488;0.99661;[[627, 32, 0, 1], [28, 618, 14, 2], [1, 13, 596, 12], [2, 3, 10, 656]];0.95489;0.95492;0.95488
25;0.00447;00:01:43;0.95029;0.99574;[[628, 31, 1, 0], [36, 615, 9, 2], [0, 8, 592, 22], [0, 4, 17, 650]];0.95027;0.95026;0.95029
26;0.00431;00:01:36;0.94379;0.99588;[[624, 35, 1, 0], [32, 614, 15, 1], [0, 18, 583, 21], [1, 2, 21, 647]];0.94382;0.94388;0.94379
