epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00102;00:36:48;0.80424;0.94170;[[2011, 926, 17, 2], [761, 9289, 1719, 25], [12, 1606, 17116, 875], [4, 42, 1478, 2261]];0.80228;0.80174;0.80424
1;0.00101;00:35:50;0.80752;0.94243;[[1987, 947, 18, 4], [718, 9322, 1732, 22], [9, 1545, 17208, 847], [4, 43, 1453, 2285]];0.80542;0.80495;0.80752
2;0.00100;00:35:45;0.80789;0.94288;[[2026, 909, 16, 5], [735, 9307, 1733, 19], [7, 1549, 17225, 828], [2, 41, 1484, 2258]];0.80571;0.80531;0.80789
3;0.00099;00:35:46;0.80655;0.94327;[[1992, 943, 16, 5], [775, 9303, 1704, 12], [8, 1531, 17176, 894], [1, 34, 1456, 2294]];0.80463;0.80403;0.80655
4;0.00099;00:35:43;0.80781;0.94341;[[2011, 930, 12, 3], [730, 9332, 1712, 20], [7, 1562, 17187, 853], [3, 40, 1459, 2283]];0.80580;0.80532;0.80781
5;0.00098;00:35:57;0.80925;0.94391;[[2027, 915, 12, 2], [741, 9330, 1710, 13], [5, 1573, 17193, 838], [3, 39, 1425, 2318]];0.80738;0.80696;0.80925
6;0.00097;00:35:43;0.81145;0.94475;[[2042, 901, 10, 3], [720, 9395, 1657, 22], [5, 1549, 17202, 853], [1, 37, 1434, 2313]];0.80962;0.80914;0.81145
7;0.00098;00:35:36;0.80959;0.94404;[[2024, 915, 14, 3], [743, 9321, 1715, 15], [6, 1529, 17231, 843], [3, 34, 1443, 2305]];0.80762;0.80716;0.80959
8;0.00096;00:35:38;0.81114;0.94547;[[2030, 908, 15, 3], [726, 9354, 1696, 18], [3, 1528, 17235, 843], [3, 37, 1424, 2321]];0.80924;0.80877;0.81114
9;0.00096;00:35:35;0.81234;0.94572;[[2059, 883, 10, 4], [743, 9324, 1711, 16], [9, 1503, 17260, 837], [2, 43, 1397, 2343]];0.81055;0.81009;0.81234
10;0.00095;00:35:22;0.81245;0.94616;[[2055, 884, 13, 4], [742, 9333, 1701, 18], [6, 1503, 17276, 824], [3, 39, 1417, 2326]];0.81055;0.81013;0.81245
11;0.00095;00:35:23;0.81426;0.94654;[[2033, 908, 13, 2], [710, 9415, 1649, 20], [7, 1518, 17257, 827], [2, 33, 1396, 2354]];0.81247;0.81204;0.81426
12;0.00095;00:35:22;0.81368;0.94624;[[2062, 879, 14, 1], [719, 9386, 1669, 20], [9, 1496, 17260, 844], [1, 35, 1420, 2329]];0.81185;0.81138;0.81368
13;0.00094;00:35:35;0.81499;0.94721;[[2051, 888, 13, 4], [730, 9425, 1621, 18], [5, 1521, 17259, 824], [1, 35, 1397, 2352]];0.81325;0.81282;0.81499
14;0.00095;00:35:41;0.81486;0.94666;[[2058, 881, 14, 3], [721, 9374, 1684, 15], [5, 1479, 17295, 830], [3, 29, 1398, 2355]];0.81305;0.81261;0.81486
15;0.00093;00:35:03;0.81586;0.94770;[[2073, 865, 16, 2], [713, 9436, 1628, 17], [2, 1516, 17262, 829], [1, 31, 1404, 2349]];0.81411;0.81369;0.81586
