epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00529;00:05:15;0.36056;0.65199;[[1712, 830, 149, 279], [1503, 900, 259, 283], [962, 508, 920, 521], [958, 407, 871, 714]];0.35144;0.37214;0.36056
1;0.00550;00:05:14;0.34672;0.64223;[[1353, 1087, 37, 493], [1221, 1110, 177, 437], [816, 584, 810, 701], [737, 634, 769, 810]];0.34387;0.35877;0.34672
2;0.00558;00:05:11;0.34791;0.63827;[[1364, 1058, 128, 420], [1238, 1069, 246, 392], [742, 668, 953, 548], [597, 714, 928, 711]];0.34455;0.35395;0.34791
3;0.00562;00:05:12;0.35139;0.63351;[[1405, 1136, 47, 382], [1278, 1118, 227, 322], [797, 653, 955, 506], [680, 729, 881, 660]];0.34701;0.36238;0.35139
4;0.00572;00:05:07;0.35207;0.62785;[[1281, 1158, 43, 488], [1174, 1158, 217, 396], [702, 742, 953, 514], [564, 739, 893, 754]];0.35044;0.36273;0.35207
5;0.00576;00:05:09;0.35853;0.62629;[[1262, 980, 48, 680], [1153, 1045, 226, 521], [692, 690, 1012, 517], [541, 560, 946, 903]];0.35871;0.36544;0.35853
6;0.00576;00:05:13;0.36039;0.62711;[[1380, 999, 45, 546], [1210, 1082, 213, 440], [726, 701, 905, 579], [676, 567, 830, 877]];0.35870;0.37020;0.36039
7;0.00775;00:05:18;0.24771;0.39501;[[0, 0, 58, 2912], [0, 0, 58, 2887], [0, 0, 96, 2815], [0, 0, 129, 2821]];0.11285;0.13139;0.24771
8;0.00643;00:05:15;0.22461;0.43300;[[0, 282, 78, 2610], [0, 369, 62, 2514], [0, 691, 120, 2100], [0, 619, 175, 2156]];0.14296;0.17283;0.22461
9;0.00625;00:05:16;0.23989;0.45532;[[10, 816, 116, 2028], [9, 990, 156, 1790], [8, 1300, 522, 1081], [8, 1081, 558, 1303]];0.20298;0.27926;0.23989
10;0.00620;00:05:12;0.22682;0.46336;[[7, 986, 568, 1409], [12, 1152, 490, 1291], [15, 1402, 763, 731], [13, 1148, 1040, 749]];0.19464;0.20983;0.22682
11;0.00618;00:05:15;0.22639;0.46510;[[39, 999, 700, 1232], [44, 1162, 595, 1144], [33, 1378, 848, 652], [41, 1123, 1169, 617]];0.19694;0.23068;0.22639
12;0.00617;00:05:13;0.21900;0.46476;[[332, 696, 783, 1159], [368, 819, 694, 1064], [226, 1183, 882, 620], [151, 1007, 1246, 546]];0.21306;0.23387;0.21900
13;0.00617;00:05:14;0.21714;0.46279;[[329, 701, 789, 1151], [382, 805, 669, 1089], [217, 1192, 885, 617], [145, 1016, 1251, 538]];0.21126;0.23211;0.21714
14;0.00617;00:05:11;0.22036;0.46090;[[134, 891, 830, 1115], [151, 1031, 702, 1061], [106, 1279, 938, 588], [79, 1055, 1324, 492]];0.20014;0.23146;0.22036
15;0.00616;00:05:10;0.22002;0.45950;[[213, 813, 814, 1130], [249, 936, 702, 1058], [157, 1232, 921, 601], [107, 1029, 1293, 521]];0.20664;0.23284;0.22002
16;0.00616;00:05:13;0.22317;0.45952;[[43, 983, 810, 1134], [47, 1140, 681, 1077], [39, 1345, 935, 592], [28, 1108, 1304, 510]];0.19316;0.23191;0.22317
17;0.00616;00:05:15;0.21833;0.45750;[[47, 953, 793, 1177], [53, 1105, 679, 1108], [28, 1344, 905, 634], [14, 1111, 1311, 514]];0.18987;0.24288;0.21833
18;0.00616;00:05:14;0.21909;0.45791;[[42, 972, 782, 1174], [40, 1126, 657, 1122], [24, 1350, 894, 643], [12, 1122, 1298, 518]];0.18987;0.24979;0.21909
19;0.00615;00:05:18;0.21926;0.45631;[[42, 947, 765, 1216], [55, 1092, 645, 1153], [27, 1324, 911, 649], [27, 1094, 1292, 537]];0.19097;0.23159;0.21926
20;0.00615;00:05:16;0.21994;0.45693;[[76, 919, 780, 1195], [82, 1063, 665, 1135], [45, 1299, 913, 654], [44, 1065, 1303, 538]];0.19517;0.23869;0.21994
21;0.00615;00:05:12;0.21858;0.45738;[[93, 899, 748, 1230], [84, 1056, 629, 1176], [43, 1308, 893, 667], [53, 1074, 1291, 532]];0.19588;0.24577;0.21858
22;0.00615;00:05:13;0.21671;0.45440;[[37, 945, 752, 1236], [36, 1097, 634, 1178], [30, 1335, 875, 671], [19, 1100, 1288, 543]];0.18829;0.23621;0.21671
23;0.00615;00:05:10;0.21824;0.45413;[[27, 945, 763, 1235], [32, 1100, 649, 1164], [29, 1313, 909, 660], [17, 1089, 1310, 534]];0.18844;0.22583;0.21824
24;0.00615;00:05:19;0.21782;0.45323;[[7, 970, 784, 1209], [5, 1125, 666, 1149], [10, 1331, 909, 661], [12, 1094, 1320, 524]];0.18518;0.21230;0.21782
