epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00418;00:02:00;0.95910;0.99615;[[642, 12, 4, 2], [14, 633, 9, 5], [2, 10, 592, 19], [3, 5, 22, 642]];0.95910;0.95912;0.95910
1;0.00399;00:01:53;0.95528;0.99671;[[640, 13, 4, 3], [18, 624, 16, 3], [0, 15, 587, 21], [2, 4, 18, 648]];0.95527;0.95527;0.95528
2;0.00317;00:02:02;0.95948;0.99795;[[639, 17, 3, 1], [16, 634, 6, 5], [5, 10, 588, 20], [0, 2, 21, 649]];0.95947;0.95946;0.95948
3;0.00254;00:01:56;0.97324;0.99847;[[643, 11, 5, 1], [11, 641, 5, 4], [1, 8, 603, 11], [2, 2, 9, 659]];0.97324;0.97324;0.97324
4;0.00158;00:01:48;0.98662;0.99948;[[655, 4, 1, 0], [4, 652, 4, 1], [1, 4, 609, 9], [0, 0, 7, 665]];0.98662;0.98662;0.98662
5;0.00128;00:01:53;0.98509;0.99971;[[655, 4, 0, 1], [5, 648, 8, 0], [0, 2, 611, 10], [0, 1, 8, 663]];0.98510;0.98512;0.98509
6;0.00126;00:01:49;0.98662;0.99969;[[657, 3, 0, 0], [5, 652, 4, 0], [0, 5, 611, 7], [0, 1, 10, 661]];0.98662;0.98663;0.98662
7;0.00109;00:01:43;0.98739;0.99978;[[653, 6, 0, 1], [9, 649, 2, 1], [2, 4, 615, 2], [0, 1, 5, 666]];0.98739;0.98740;0.98739
8;0.00069;00:01:45;0.99427;0.99989;[[657, 3, 0, 0], [5, 656, 0, 0], [0, 0, 619, 4], [1, 0, 2, 669]];0.99427;0.99427;0.99427
9;0.00049;00:02:00;0.99656;0.99998;[[658, 1, 1, 0], [1, 659, 1, 0], [0, 1, 622, 0], [1, 0, 3, 668]];0.99656;0.99657;0.99656
10;0.00065;00:01:56;0.99350;0.99992;[[659, 1, 0, 0], [3, 657, 1, 0], [0, 2, 615, 6], [0, 0, 4, 668]];0.99350;0.99350;0.99350
11;0.00034;00:01:59;0.99885;1.00000;[[660, 0, 0, 0], [1, 659, 1, 0], [0, 0, 622, 1], [0, 0, 0, 672]];0.99885;0.99885;0.99885
12;0.00028;00:01:30;0.99885;1.00000;[[658, 1, 1, 0], [0, 660, 1, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99885;0.99886;0.99885
13;0.00016;00:01:28;0.99924;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 622, 1], [0, 0, 1, 671]];0.99924;0.99924;0.99924
14;0.00015;00:01:33;0.99962;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 1, 622, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
15;0.00014;00:01:28;0.99962;1.00000;[[660, 0, 0, 0], [1, 660, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
16;0.00013;00:01:40;0.99962;1.00000;[[659, 1, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
17;0.00010;00:01:32;0.99962;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 1, 671]];0.99962;0.99962;0.99962
18;0.00014;00:01:28;0.99924;1.00000;[[659, 1, 0, 0], [1, 660, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99924;0.99924;0.99924
19;0.00013;00:01:36;0.99924;1.00000;[[660, 0, 0, 0], [1, 660, 0, 0], [0, 0, 623, 0], [0, 0, 1, 671]];0.99924;0.99924;0.99924
20;0.00011;00:01:56;0.99962;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 622, 1], [0, 0, 0, 672]];0.99962;0.99962;0.99962
21;0.00007;00:01:37;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
22;0.00006;00:01:41;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
23;0.00007;00:01:33;0.99962;1.00000;[[659, 1, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
24;0.00006;00:01:28;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
25;0.00006;00:01:35;0.99962;1.00000;[[659, 1, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
26;0.00006;00:01:46;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
27;0.00006;00:01:59;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
28;0.00004;00:01:33;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
29;0.00007;00:01:32;0.99962;1.00000;[[659, 1, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];0.99962;0.99962;0.99962
30;0.00007;00:01:53;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
31;0.00005;00:01:35;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
32;0.00004;00:01:30;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
33;0.00005;00:01:53;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
34;0.00006;00:01:32;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 672]];1.00000;1.00000;1.00000
