epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00943;00:01:09;0.90057;0.98426;[[605, 51, 1, 3], [51, 583, 24, 4], [0, 34, 542, 46], [5, 4, 37, 625]];0.90053;0.90062;0.90057
1;0.00628;00:01:08;0.93040;0.99189;[[624, 32, 1, 3], [37, 602, 21, 2], [1, 21, 568, 32], [0, 5, 27, 639]];0.93036;0.93033;0.93040
2;0.00415;00:01:10;0.95373;0.99616;[[632, 25, 2, 1], [31, 619, 12, 0], [0, 12, 595, 15], [1, 1, 21, 648]];0.95374;0.95380;0.95373
3;0.00280;00:01:08;0.96941;0.99855;[[638, 21, 0, 1], [14, 641, 6, 1], [1, 9, 598, 14], [0, 1, 12, 658]];0.96942;0.96948;0.96941
4;0.00245;00:01:07;0.97208;0.99891;[[645, 14, 1, 0], [20, 636, 6, 0], [0, 6, 602, 14], [0, 1, 11, 659]];0.97207;0.97207;0.97208
5;0.00198;00:01:06;0.98203;0.99920;[[650, 10, 0, 0], [7, 652, 3, 0], [1, 5, 610, 6], [0, 1, 14, 656]];0.98204;0.98209;0.98203
6;0.00174;00:01:07;0.98203;0.99958;[[653, 6, 1, 0], [12, 644, 6, 0], [0, 7, 609, 6], [0, 0, 9, 662]];0.98202;0.98204;0.98203
7;0.00156;00:01:07;0.98585;0.99956;[[652, 8, 0, 0], [6, 652, 4, 0], [0, 3, 613, 6], [0, 0, 10, 661]];0.98586;0.98588;0.98585
8;0.00129;00:01:08;0.98891;0.99961;[[654, 6, 0, 0], [9, 651, 2, 0], [0, 2, 613, 7], [0, 1, 2, 668]];0.98891;0.98892;0.98891
9;0.00125;00:01:08;0.98891;0.99972;[[656, 4, 0, 0], [5, 653, 4, 0], [1, 7, 608, 6], [0, 0, 2, 669]];0.98890;0.98891;0.98891
10;0.00132;00:01:06;0.98623;0.99964;[[650, 10, 0, 0], [7, 652, 3, 0], [0, 7, 611, 4], [0, 0, 5, 666]];0.98624;0.98627;0.98623
11;0.00109;00:01:11;0.99082;0.99976;[[654, 6, 0, 0], [9, 653, 0, 0], [0, 3, 618, 1], [0, 1, 4, 666]];0.99083;0.99084;0.99082
12;0.00085;00:01:08;0.99273;0.99994;[[657, 3, 0, 0], [5, 657, 0, 0], [0, 2, 616, 4], [0, 1, 4, 666]];0.99273;0.99274;0.99273
13;0.00097;00:01:07;0.99197;0.99985;[[657, 3, 0, 0], [8, 652, 1, 1], [1, 0, 618, 3], [0, 0, 4, 667]];0.99197;0.99199;0.99197
14;0.00070;00:01:07;0.99465;0.99995;[[658, 2, 0, 0], [3, 655, 3, 1], [0, 2, 619, 1], [0, 0, 2, 669]];0.99464;0.99465;0.99465
15;0.00070;00:01:10;0.99465;0.99983;[[657, 3, 0, 0], [3, 659, 0, 0], [0, 2, 616, 4], [0, 0, 2, 669]];0.99465;0.99465;0.99465
16;0.00050;00:01:08;0.99771;0.99997;[[659, 1, 0, 0], [1, 660, 1, 0], [0, 0, 620, 2], [0, 0, 1, 670]];0.99771;0.99771;0.99771
17;0.00072;00:01:09;0.99465;0.99988;[[657, 2, 1, 0], [3, 658, 1, 0], [0, 2, 618, 2], [1, 0, 2, 668]];0.99465;0.99465;0.99465
18;0.00053;00:01:05;0.99618;0.99996;[[659, 1, 0, 0], [4, 658, 0, 0], [0, 1, 620, 1], [0, 0, 3, 668]];0.99618;0.99618;0.99618
19;0.00032;00:01:07;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 1, 621, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
20;0.00042;00:01:07;0.99541;0.99998;[[659, 1, 0, 0], [2, 656, 4, 0], [0, 2, 619, 1], [0, 0, 2, 669]];0.99541;0.99542;0.99541
21;0.00033;00:01:07;0.99771;1.00000;[[658, 2, 0, 0], [0, 661, 0, 1], [0, 1, 621, 0], [0, 0, 2, 669]];0.99771;0.99771;0.99771
22;0.00028;00:01:07;0.99809;0.99999;[[658, 2, 0, 0], [1, 661, 0, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99809;0.99809;0.99809
23;0.00027;00:01:07;0.99809;1.00000;[[659, 1, 0, 0], [0, 661, 1, 0], [0, 1, 620, 1], [0, 0, 1, 670]];0.99809;0.99809;0.99809
24;0.00028;00:01:06;0.99847;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 1, 620, 1], [0, 0, 2, 669]];0.99847;0.99847;0.99847
25;0.00027;00:01:08;0.99885;1.00000;[[660, 0, 0, 0], [0, 661, 1, 0], [0, 1, 620, 1], [0, 0, 0, 671]];0.99885;0.99885;0.99885
26;0.00023;00:01:07;0.99847;0.99999;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 2, 620, 0], [0, 0, 0, 671]];0.99847;0.99847;0.99847
27;0.00031;00:01:08;0.99656;0.99999;[[660, 0, 0, 0], [2, 659, 1, 0], [0, 1, 619, 2], [0, 0, 3, 668]];0.99656;0.99656;0.99656
28;0.00019;00:01:07;0.99962;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
29;0.00023;00:01:08;0.99885;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 620, 2], [0, 1, 0, 670]];0.99885;0.99885;0.99885
30;0.00027;00:01:06;0.99847;0.99999;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
31;0.00017;00:01:08;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99962;0.99962;0.99962
