epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03501;00:01:21;0.47151;0.76034;[[427, 162, 16, 55], [237, 279, 80, 65], [51, 151, 234, 187], [90, 98, 190, 293]];0.46738;0.46860;0.47151
1;0.04089;00:01:28;0.35946;0.65678;[[279, 235, 21, 125], [265, 261, 38, 97], [181, 122, 154, 166], [186, 86, 153, 246]];0.35724;0.37081;0.35946
2;0.04362;00:01:43;0.34646;0.62223;[[273, 224, 11, 152], [292, 225, 47, 97], [188, 117, 174, 144], [178, 101, 158, 234]];0.34663;0.36133;0.34646
3;0.04472;00:01:39;0.31702;0.61369;[[239, 273, 54, 94], [225, 296, 40, 100], [192, 159, 89, 183], [218, 128, 120, 205]];0.30705;0.31679;0.31702
4;0.04322;00:01:41;0.32314;0.61003;[[310, 258, 4, 88], [309, 263, 23, 66], [251, 135, 127, 110], [274, 118, 134, 145]];0.31472;0.35031;0.32314
5;0.04282;00:01:43;0.34837;0.62092;[[247, 187, 6, 220], [228, 223, 25, 185], [181, 121, 119, 202], [143, 79, 127, 322]];0.34044;0.36172;0.34837
6;0.04442;00:01:36;0.30631;0.57054;[[186, 232, 29, 213], [219, 247, 41, 154], [236, 132, 183, 72], [196, 97, 193, 185]];0.30881;0.31810;0.30631
7;0.04413;00:01:42;0.28795;0.53423;[[120, 189, 61, 290], [118, 223, 41, 279], [115, 178, 65, 265], [101, 137, 88, 345]];0.26658;0.28006;0.28795
8;0.04491;00:01:40;0.25354;0.48884;[[74, 197, 24, 365], [77, 225, 38, 321], [120, 221, 135, 147], [131, 174, 137, 229]];0.24716;0.26770;0.25354
9;0.04337;00:01:40;0.25201;0.53403;[[138, 106, 151, 265], [77, 164, 113, 307], [62, 213, 188, 160], [92, 164, 246, 169]];0.25407;0.27076;0.25201
10;0.03753;00:01:44;0.44971;0.73018;[[288, 149, 76, 147], [153, 265, 90, 153], [44, 116, 240, 223], [48, 71, 169, 383]];0.44811;0.45574;0.44971
11;0.03188;00:01:47;0.55105;0.80597;[[488, 111, 26, 35], [226, 273, 84, 78], [42, 107, 270, 204], [59, 59, 143, 410]];0.54374;0.54429;0.55105
12;0.02952;00:01:45;0.58700;0.83796;[[484, 101, 35, 40], [219, 303, 77, 62], [36, 98, 287, 202], [45, 38, 127, 461]];0.58050;0.58227;0.58700
13;0.02705;00:01:42;0.61989;0.86078;[[486, 132, 13, 29], [204, 331, 79, 47], [33, 108, 320, 162], [33, 36, 118, 484]];0.61577;0.61594;0.61989
