epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01315;00:08:23;0.62624;0.86684;[[2352, 435, 35, 148], [953, 1398, 379, 215], [143, 437, 1540, 790], [208, 113, 545, 2084]];0.61981;0.62258;0.62624
1;0.01133;00:04:56;0.68730;0.89815;[[2405, 476, 22, 67], [788, 1650, 344, 163], [71, 428, 1675, 736], [72, 95, 420, 2363]];0.68264;0.68366;0.68730
2;0.01043;00:05:02;0.71108;0.91215;[[2468, 452, 19, 31], [773, 1748, 331, 93], [57, 430, 1750, 673], [42, 89, 412, 2407]];0.70719;0.70755;0.71108
3;0.01004;00:05:02;0.72459;0.91824;[[2458, 468, 21, 23], [699, 1828, 340, 78], [35, 452, 1784, 639], [28, 70, 390, 2462]];0.72145;0.72133;0.72459
4;0.01011;00:05:08;0.72255;0.91778;[[2424, 496, 21, 29], [691, 1835, 346, 73], [44, 438, 1802, 626], [31, 79, 393, 2447]];0.71990;0.71972;0.72255
5;0.01000;00:05:02;0.72696;0.92010;[[2438, 479, 29, 24], [672, 1858, 354, 61], [35, 461, 1822, 592], [30, 86, 392, 2442]];0.72473;0.72434;0.72696
6;0.00971;00:05:02;0.73401;0.92397;[[2455, 470, 27, 18], [654, 1873, 359, 59], [34, 431, 1867, 578], [20, 103, 379, 2448]];0.73201;0.73155;0.73401
7;0.00978;00:05:01;0.73189;0.92311;[[2438, 489, 25, 18], [639, 1868, 371, 67], [34, 441, 1862, 573], [29, 89, 382, 2450]];0.72997;0.72946;0.73189
8;0.00975;00:05:05;0.73860;0.92389;[[2453, 463, 27, 27], [613, 1905, 361, 66], [30, 438, 1879, 563], [28, 79, 383, 2460]];0.73674;0.73622;0.73860
9;0.00965;00:04:58;0.74183;0.92563;[[2458, 460, 28, 24], [641, 1908, 350, 46], [29, 441, 1903, 537], [29, 85, 370, 2466]];0.74012;0.73972;0.74183
10;0.00955;00:04:55;0.74174;0.92691;[[2469, 439, 32, 30], [639, 1894, 352, 60], [33, 434, 1896, 547], [31, 79, 365, 2475]];0.73966;0.73917;0.74174
11;0.00946;00:05:00;0.74633;0.92819;[[2468, 447, 31, 24], [626, 1916, 358, 45], [37, 408, 1924, 541], [22, 73, 375, 2480]];0.74450;0.74389;0.74633
12;0.00930;00:05:09;0.75117;0.93073;[[2474, 435, 35, 26], [603, 1947, 338, 57], [35, 408, 1932, 535], [24, 70, 364, 2492]];0.74938;0.74889;0.75117
13;0.00924;00:05:04;0.74896;0.93098;[[2482, 445, 24, 19], [628, 1923, 350, 44], [27, 424, 1903, 556], [27, 64, 348, 2511]];0.74681;0.74641;0.74896
14;0.00918;00:05:00;0.75490;0.93225;[[2494, 418, 35, 23], [589, 1967, 341, 48], [31, 408, 1919, 552], [23, 74, 344, 2509]];0.75294;0.75253;0.75490
15;0.00907;00:05:03;0.75397;0.93380;[[2496, 420, 29, 25], [606, 1951, 342, 46], [32, 412, 1933, 533], [22, 76, 354, 2498]];0.75209;0.75163;0.75397
16;0.00906;00:05:04;0.75202;0.93342;[[2488, 433, 22, 27], [592, 1963, 341, 49], [26, 438, 1900, 546], [25, 64, 357, 2504]];0.75008;0.74974;0.75202
17;0.00902;00:05:02;0.75626;0.93385;[[2493, 427, 32, 18], [598, 1962, 333, 52], [26, 415, 1941, 528], [23, 63, 355, 2509]];0.75445;0.75399;0.75626
18;0.00895;00:05:05;0.75618;0.93507;[[2507, 415, 26, 22], [605, 1957, 336, 47], [23, 428, 1928, 531], [20, 75, 343, 2512]];0.75423;0.75386;0.75618
19;0.00879;00:04:59;0.76034;0.93724;[[2510, 411, 30, 19], [592, 1975, 333, 45], [25, 421, 1952, 512], [23, 53, 358, 2516]];0.75854;0.75803;0.76034
