epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00387;00:01:07;0.94114;0.97848;[[7627, 572], [395, 7835]];0.94188;0.93196;0.95200
1;0.00091;00:01:05;0.98795;0.99790;[[8027, 139], [59, 8204]];0.98808;0.98334;0.99286
2;0.00069;00:01:05;0.99014;0.99873;[[8116, 111], [51, 8151]];0.99016;0.98656;0.99378
3;0.00064;00:01:05;0.99099;0.99900;[[8138, 94], [54, 8143]];0.99099;0.98859;0.99341
4;0.00054;00:01:04;0.99172;0.99933;[[8043, 79], [57, 8250]];0.99182;0.99052;0.99314
5;0.00034;00:01:06;0.99428;0.99982;[[8192, 57], [37, 8143]];0.99426;0.99305;0.99548
6;0.00063;00:01:03;0.98941;0.99931;[[8131, 100], [74, 8124]];0.98940;0.98784;0.99097
7;0.00019;00:01:05;0.99720;0.99994;[[8245, 28], [18, 8138]];0.99718;0.99657;0.99779
8;0.00013;00:01:06;0.99823;0.99991;[[8242, 27], [2, 8158]];0.99823;0.99670;0.99975
9;0.00005;00:01:06;0.99933;0.99997;[[8217, 8], [3, 8201]];0.99933;0.99903;0.99963
10;0.00001;00:01:06;0.99994;1.00000;[[8230, 1], [0, 8198]];0.99994;0.99988;1.00000
11;0.00001;00:01:05;0.99994;1.00000;[[8156, 1], [0, 8272]];0.99994;0.99988;1.00000
12;0.00001;00:01:06;1.00000;1.00000;[[8112, 0], [0, 8317]];1.00000;1.00000;1.00000
13;0.00001;00:01:05;0.99988;1.00000;[[8243, 2], [0, 8184]];0.99988;0.99976;1.00000
14;0.00001;00:01:06;0.99976;1.00000;[[8203, 4], [0, 8222]];0.99976;0.99951;1.00000
15;0.00001;00:01:06;1.00000;1.00000;[[8223, 0], [0, 8206]];1.00000;1.00000;1.00000
16;0.00001;00:01:03;1.00000;1.00000;[[8244, 0], [0, 8185]];1.00000;1.00000;1.00000
17;0.00001;00:01:05;0.99994;1.00000;[[8196, 1], [0, 8232]];0.99994;0.99988;1.00000
18;0.00001;00:01:05;0.99988;1.00000;[[8119, 2], [0, 8308]];0.99988;0.99976;1.00000
19;0.00001;00:01:06;1.00000;1.00000;[[8346, 0], [0, 8083]];1.00000;1.00000;1.00000
20;0.00000;00:01:05;1.00000;1.00000;[[8232, 0], [0, 8197]];1.00000;1.00000;1.00000
21;0.00000;00:01:05;1.00000;1.00000;[[8277, 0], [0, 8152]];1.00000;1.00000;1.00000
22;0.00000;00:01:02;1.00000;1.00000;[[8180, 0], [0, 8249]];1.00000;1.00000;1.00000
23;0.00000;00:01:05;1.00000;1.00000;[[8338, 0], [0, 8091]];1.00000;1.00000;1.00000
24;0.00000;00:01:05;1.00000;1.00000;[[8248, 0], [0, 8181]];1.00000;1.00000;1.00000
25;0.00002;00:01:07;0.99994;1.00000;[[8175, 0], [1, 8253]];0.99994;1.00000;0.99988
26;0.00001;00:01:05;0.99994;1.00000;[[8180, 1], [0, 8248]];0.99994;0.99988;1.00000
27;0.00000;00:01:04;1.00000;1.00000;[[8228, 0], [0, 8201]];1.00000;1.00000;1.00000
28;0.00001;00:01:06;1.00000;1.00000;[[8008, 0], [0, 8421]];1.00000;1.00000;1.00000
29;0.00000;00:01:06;1.00000;1.00000;[[8231, 0], [0, 8198]];1.00000;1.00000;1.00000
