epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00599;00:17:11;0.64330;0.81329;[[58, 541, 61, 3], [34, 1859, 671, 16], [0, 855, 3475, 45], [0, 191, 606, 60]];0.60270;0.63519;0.64330
1;0.00412;00:17:10;0.71150;0.87367;[[210, 436, 17, 0], [135, 1922, 513, 10], [5, 534, 3639, 197], [0, 37, 561, 259]];0.69708;0.70006;0.71150
2;0.00381;00:17:12;0.72484;0.88501;[[255, 390, 17, 1], [168, 1909, 492, 11], [6, 486, 3670, 213], [1, 36, 511, 309]];0.71462;0.71487;0.72484
3;0.00361;00:17:12;0.73097;0.89144;[[282, 367, 13, 1], [169, 1929, 475, 7], [4, 500, 3653, 218], [0, 32, 494, 331]];0.72257;0.72308;0.73097
4;0.00350;00:17:10;0.74301;0.89543;[[313, 334, 15, 1], [176, 1919, 481, 4], [4, 472, 3700, 199], [0, 28, 464, 365]];0.73602;0.73661;0.74301
5;0.00344;00:17:11;0.74313;0.89725;[[321, 326, 16, 0], [185, 1906, 483, 6], [3, 460, 3702, 210], [1, 27, 460, 369]];0.73655;0.73643;0.74313
6;0.00334;00:17:10;0.74785;0.90118;[[314, 337, 12, 0], [187, 1935, 455, 3], [2, 446, 3711, 216], [1, 22, 456, 378]];0.74141;0.74115;0.74785
7;0.00325;00:17:11;0.75386;0.90379;[[346, 303, 14, 0], [178, 1946, 453, 3], [2, 440, 3713, 220], [0, 18, 455, 384]];0.74815;0.74781;0.75386
8;0.00323;00:17:12;0.74985;0.90412;[[345, 305, 13, 0], [174, 1933, 469, 4], [4, 462, 3690, 219], [0, 22, 448, 387]];0.74438;0.74425;0.74985
9;0.00319;00:17:14;0.75552;0.90762;[[352, 299, 12, 0], [190, 1929, 458, 3], [3, 441, 3724, 207], [0, 26, 433, 398]];0.75029;0.75010;0.75552
10;0.00309;00:17:12;0.76319;0.90944;[[377, 274, 12, 0], [188, 1945, 444, 3], [2, 430, 3734, 209], [0, 21, 424, 412]];0.75866;0.75831;0.76319
11;0.00310;00:17:12;0.76118;0.90971;[[359, 292, 12, 0], [188, 1925, 464, 3], [1, 435, 3744, 195], [2, 24, 408, 423]];0.75653;0.75655;0.76118
12;0.00301;00:17:11;0.76212;0.91255;[[362, 289, 12, 0], [188, 1964, 423, 5], [4, 433, 3726, 212], [1, 21, 428, 407]];0.75740;0.75699;0.76212
13;0.00299;00:17:10;0.76507;0.91227;[[367, 281, 15, 0], [178, 1951, 449, 2], [2, 427, 3742, 204], [0, 19, 414, 424]];0.76055;0.76044;0.76507
14;0.00300;00:17:14;0.76590;0.91305;[[363, 288, 12, 0], [176, 1966, 436, 2], [2, 428, 3742, 203], [1, 17, 419, 420]];0.76123;0.76121;0.76590
15;0.00296;00:17:11;0.76212;0.91414;[[364, 286, 13, 0], [193, 1942, 443, 2], [2, 445, 3723, 205], [1, 18, 408, 430]];0.75800;0.75779;0.76212
16;0.00294;00:17:12;0.76779;0.91518;[[380, 271, 12, 0], [183, 1949, 446, 2], [2, 434, 3744, 195], [1, 19, 403, 434]];0.76372;0.76375;0.76779
17;0.00292;00:17:13;0.76649;0.91573;[[369, 281, 13, 0], [188, 1962, 429, 1], [1, 427, 3733, 214], [1, 18, 406, 432]];0.76243;0.76203;0.76649
18;0.00291;00:17:13;0.76625;0.91507;[[375, 278, 10, 0], [178, 1968, 431, 3], [1, 428, 3730, 216], [0, 20, 416, 421]];0.76199;0.76164;0.76625
19;0.00286;00:17:14;0.76909;0.91722;[[383, 269, 11, 0], [191, 1957, 432, 0], [1, 427, 3735, 212], [0, 17, 397, 443]];0.76547;0.76507;0.76909
20;0.00283;00:17:13;0.76649;0.91790;[[382, 268, 13, 0], [196, 1948, 432, 4], [2, 437, 3733, 203], [1, 19, 404, 433]];0.76266;0.76236;0.76649
