epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.05845;1733810835;0.58654;0.63801;[[152, 3], [126, 31]];0.32461;0.91176;0.19745
1;0.06928;1733810843;0.71154;0.80920;[[148, 9], [81, 74]];0.62185;0.89157;0.47742
2;0.05953;1733810851;0.80769;0.89277;[[140, 16], [44, 112]];0.78873;0.87500;0.71795
3;0.07798;1733810859;0.76282;0.84931;[[123, 24], [50, 115]];0.75658;0.82734;0.69697
4;0.06238;1733810867;0.79487;0.86518;[[131, 25], [39, 117]];0.78523;0.82394;0.75000
5;0.06204;1733810877;0.79808;0.87265;[[137, 16], [47, 112]];0.78049;0.87500;0.70440
6;0.06288;1733810885;0.80449;0.86206;[[133, 29], [32, 118]];0.79461;0.80272;0.78667
7;0.06242;1733810895;0.81090;0.87975;[[153, 16], [43, 100]];0.77220;0.86207;0.69930
8;0.06351;1733810903;0.83974;0.89214;[[147, 19], [31, 115]];0.82143;0.85821;0.78767
9;0.06267;1733810910;0.86859;0.89601;[[154, 20], [21, 117]];0.85091;0.85401;0.84783
10;0.06305;1733810923;0.87821;0.92159;[[155, 17], [21, 119]];0.86232;0.87500;0.85000
11;0.06089;1733810931;0.87821;0.94770;[[144, 8], [30, 130]];0.87248;0.94203;0.81250
12;0.06106;1733810939;0.93269;0.97793;[[148, 8], [13, 143]];0.93160;0.94702;0.91667
13;0.05960;1733810947;0.84295;0.91464;[[133, 8], [41, 130]];0.84142;0.94203;0.76023
14;0.06013;1733810955;0.93910;0.97689;[[160, 4], [15, 133]];0.93333;0.97080;0.89865
15;0.06028;1733810963;0.93269;0.97725;[[137, 8], [13, 154]];0.93617;0.95062;0.92216
16;0.06012;1733810971;0.91667;0.95476;[[145, 12], [14, 141]];0.91558;0.92157;0.90968
17;0.05983;1733810979;0.90064;0.96669;[[140, 7], [24, 141]];0.90096;0.95270;0.85455
18;0.06119;1733810987;0.92308;0.96394;[[152, 8], [16, 136]];0.91892;0.94444;0.89474
19;0.06107;1733810995;0.92308;0.96889;[[152, 14], [10, 136]];0.91892;0.90667;0.93151
20;0.06096;1733811003;0.91026;0.94720;[[146, 11], [17, 138]];0.90789;0.92617;0.89032
21;0.06025;1733811013;0.90385;0.95616;[[139, 9], [21, 143]];0.90506;0.94079;0.87195
22;0.06167;1733811021;0.93269;0.97785;[[153, 10], [11, 138]];0.92929;0.93243;0.92617
23;0.06154;1733811030;0.92949;0.96922;[[155, 7], [15, 135]];0.92466;0.95070;0.90000
24;0.06074;1733811040;0.94872;0.97772;[[160, 6], [10, 136]];0.94444;0.95775;0.93151
25;0.06019;1733811048;0.91667;0.95539;[[146, 4], [22, 140]];0.91503;0.97222;0.86420
26;0.06216;1733811055;0.94231;0.95279;[[166, 10], [8, 128]];0.93431;0.92754;0.94118
27;0.06099;1733811066;0.91026;0.97082;[[145, 10], [18, 139]];0.90850;0.93289;0.88535
28;0.06074;1733811074;0.90705;0.96477;[[139, 6], [23, 144]];0.90852;0.96000;0.86228
29;0.06063;1733811084;0.93590;0.98447;[[150, 5], [15, 142]];0.93421;0.96599;0.90446
