epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00437;00:01:06;0.92927;0.97309;[[7550, 681], [481, 7717]];0.92998;0.91891;0.94133
1;0.00101;00:01:04;0.98411;0.99796;[[7959, 174], [87, 8209]];0.98435;0.97924;0.98951
2;0.00084;00:01:06;0.98643;0.99856;[[8064, 144], [79, 8142]];0.98649;0.98262;0.99039
3;0.00084;00:01:03;0.98716;0.99855;[[8023, 125], [86, 8195]];0.98729;0.98498;0.98961
4;0.00049;00:01:05;0.99215;0.99953;[[8065, 80], [49, 8235]];0.99223;0.99038;0.99408
5;0.00046;00:01:05;0.99184;0.99965;[[8153, 77], [57, 8142]];0.99184;0.99063;0.99305
6;0.00053;00:01:04;0.99166;0.99948;[[8173, 83], [54, 8119]];0.99163;0.98988;0.99339
7;0.00039;00:01:05;0.99373;0.99962;[[8027, 65], [38, 8299]];0.99383;0.99223;0.99544
8;0.00031;00:01:04;0.99489;0.99983;[[8089, 53], [31, 8256]];0.99494;0.99362;0.99626
9;0.00007;00:01:05;0.99921;1.00000;[[8181, 9], [4, 8235]];0.99921;0.99891;0.99951
10;0.00004;00:01:04;0.99963;1.00000;[[8199, 5], [1, 8224]];0.99964;0.99939;0.99988
11;0.00004;00:01:05;0.99963;1.00000;[[8279, 6], [0, 8144]];0.99963;0.99926;1.00000
12;0.00001;00:01:06;0.99988;1.00000;[[8048, 2], [0, 8379]];0.99988;0.99976;1.00000
13;0.00002;00:01:06;0.99994;0.99997;[[8218, 1], [0, 8210]];0.99994;0.99988;1.00000
14;0.00001;00:01:04;0.99994;1.00000;[[8152, 1], [0, 8276]];0.99994;0.99988;1.00000
15;0.00000;00:01:05;1.00000;1.00000;[[8185, 0], [0, 8244]];1.00000;1.00000;1.00000
16;0.00000;00:01:05;1.00000;1.00000;[[8272, 0], [0, 8157]];1.00000;1.00000;1.00000
17;0.00001;00:01:05;0.99994;1.00000;[[8335, 0], [1, 8093]];0.99994;1.00000;0.99988
18;0.00000;00:01:06;1.00000;1.00000;[[8307, 0], [0, 8122]];1.00000;1.00000;1.00000
19;0.00000;00:01:06;1.00000;1.00000;[[8185, 0], [0, 8244]];1.00000;1.00000;1.00000
20;0.00000;00:01:05;1.00000;1.00000;[[8220, 0], [0, 8209]];1.00000;1.00000;1.00000
21;0.00000;00:01:05;1.00000;1.00000;[[8150, 0], [0, 8279]];1.00000;1.00000;1.00000
22;0.00000;00:01:04;1.00000;1.00000;[[8333, 0], [0, 8096]];1.00000;1.00000;1.00000
23;0.00000;00:01:05;1.00000;1.00000;[[8257, 0], [0, 8172]];1.00000;1.00000;1.00000
24;0.00000;00:01:06;1.00000;1.00000;[[8264, 0], [0, 8165]];1.00000;1.00000;1.00000
25;0.00000;00:01:05;1.00000;1.00000;[[8172, 0], [0, 8257]];1.00000;1.00000;1.00000
26;0.00000;00:01:06;1.00000;1.00000;[[8274, 0], [0, 8155]];1.00000;1.00000;1.00000
27;0.00000;00:01:06;1.00000;1.00000;[[8105, 0], [0, 8324]];1.00000;1.00000;1.00000
28;0.00000;00:01:06;1.00000;1.00000;[[8184, 0], [0, 8245]];1.00000;1.00000;1.00000
29;0.00000;00:01:07;1.00000;1.00000;[[8301, 0], [0, 8128]];1.00000;1.00000;1.00000
