epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00998;00:29:43;0.72168;0.88904;[[1008, 2002, 89, 1], [493, 9433, 2501, 20], [11, 2518, 17631, 546], [0, 357, 2667, 983]];0.70287;0.71443;0.72168
1;0.00886;00:14:05;0.75343;0.90948;[[1548, 1495, 52, 5], [828, 9329, 2225, 65], [30, 2121, 17673, 882], [4, 189, 2031, 1783]];0.74726;0.74745;0.75343
2;0.00853;00:14:15;0.76225;0.91522;[[1601, 1445, 50, 4], [848, 9446, 2128, 25], [26, 2062, 17754, 864], [6, 153, 1961, 1887]];0.75679;0.75715;0.76225
3;0.00835;00:14:03;0.76667;0.91830;[[1618, 1441, 37, 4], [838, 9489, 2090, 30], [15, 2044, 17781, 866], [2, 122, 1905, 1978]];0.76176;0.76204;0.76667
4;0.00825;00:14:04;0.76908;0.91979;[[1628, 1432, 38, 2], [789, 9572, 2068, 18], [12, 2062, 17750, 882], [2, 124, 1868, 2013]];0.76439;0.76488;0.76908
5;0.00820;00:13:58;0.77032;0.92122;[[1678, 1381, 38, 3], [832, 9500, 2085, 30], [19, 1974, 17818, 895], [1, 121, 1868, 2017]];0.76580;0.76577;0.77032
6;0.00808;00:14:00;0.77303;0.92274;[[1686, 1375, 35, 4], [808, 9562, 2049, 28], [10, 1972, 17813, 911], [1, 118, 1827, 2061]];0.76877;0.76876;0.77303
7;0.00805;00:14:15;0.77546;0.92370;[[1734, 1323, 41, 2], [792, 9600, 2034, 21], [20, 1963, 17845, 878], [3, 116, 1847, 2041]];0.77116;0.77134;0.77546
8;0.00800;00:14:08;0.77663;0.92457;[[1705, 1360, 35, 0], [787, 9620, 2015, 25], [16, 1937, 17849, 904], [3, 105, 1806, 2093]];0.77252;0.77255;0.77663
9;0.00800;00:14:03;0.77732;0.92459;[[1715, 1349, 35, 1], [786, 9607, 2029, 25], [15, 1948, 17865, 878], [3, 112, 1784, 2108]];0.77328;0.77343;0.77732
10;0.00787;00:14:09;0.78142;0.92657;[[1740, 1324, 35, 1], [776, 9667, 1980, 24], [15, 1895, 17923, 873], [3, 102, 1772, 2130]];0.77748;0.77759;0.78142
11;0.00786;00:13:59;0.78194;0.92661;[[1767, 1291, 40, 2], [752, 9640, 2032, 23], [13, 1906, 17910, 877], [2, 103, 1738, 2164]];0.77822;0.77835;0.78194
12;0.00832;00:14:08;0.77243;0.91874;[[1658, 1386, 55, 1], [700, 9557, 2172, 18], [16, 1941, 17850, 899], [2, 85, 1887, 2033]];0.76759;0.76810;0.77243
13;0.00805;00:14:07;0.78125;0.92324;[[1734, 1315, 51, 0], [747, 9593, 2097, 10], [10, 1841, 18006, 849], [2, 94, 1791, 2120]];0.77695;0.77731;0.78125
14;0.00796;00:14:01;0.78164;0.92471;[[1746, 1309, 44, 1], [717, 9578, 2135, 17], [9, 1817, 18055, 825], [2, 75, 1840, 2090]];0.77708;0.77765;0.78164
15;0.00788;00:14:01;0.78502;0.92643;[[1742, 1317, 41, 0], [717, 9639, 2074, 17], [9, 1784, 18077, 836], [4, 81, 1775, 2147]];0.78075;0.78116;0.78502
16;0.00783;00:14:07;0.78420;0.92689;[[1730, 1322, 47, 1], [723, 9614, 2092, 18], [9, 1804, 18087, 806], [2, 81, 1783, 2141]];0.77981;0.78040;0.78420
17;0.00778;00:14:15;0.78574;0.92783;[[1750, 1313, 37, 0], [676, 9655, 2091, 25], [9, 1819, 18054, 824], [2, 82, 1748, 2175]];0.78163;0.78224;0.78574
18;0.00777;00:13:59;0.78544;0.92789;[[1777, 1278, 44, 1], [712, 9617, 2099, 19], [10, 1804, 18055, 837], [2, 82, 1750, 2173]];0.78144;0.78180;0.78544
19;0.00773;00:14:17;0.78664;0.92881;[[1773, 1288, 39, 0], [703, 9658, 2070, 16], [10, 1799, 18058, 839], [2, 85, 1739, 2181]];0.78266;0.78306;0.78664
20;0.00773;00:14:08;0.78676;0.92867;[[1788, 1276, 34, 2], [714, 9624, 2084, 25], [7, 1770, 18083, 846], [2, 86, 1739, 2180]];0.78281;0.78305;0.78676
21;0.00767;00:14:14;0.78713;0.92959;[[1792, 1267, 40, 1], [708, 9646, 2068, 25], [8, 1758, 18076, 864], [2, 81, 1748, 2176]];0.78320;0.78336;0.78713
22;0.00763;00:14:08;0.78934;0.93028;[[1775, 1285, 40, 0], [706, 9688, 2026, 27], [11, 1773, 18099, 823], [0, 85, 1705, 2217]];0.78551;0.78585;0.78934
23;0.00761;00:14:04;0.78994;0.93079;[[1807, 1255, 38, 0], [708, 9690, 2029, 20], [9, 1753, 18098, 846], [2, 81, 1716, 2208]];0.78618;0.78639;0.78994
24;0.00761;00:14:07;0.78865;0.93071;[[1794, 1269, 36, 1], [707, 9694, 2026, 20], [6, 1790, 18053, 857], [1, 83, 1713, 2210]];0.78493;0.78516;0.78865
25;0.00759;00:14:07;0.78877;0.93116;[[1802, 1259, 39, 0], [716, 9661, 2048, 22], [12, 1761, 18074, 859], [2, 82, 1704, 2219]];0.78509;0.78520;0.78877
26;0.00759;00:14:04;0.79041;0.93104;[[1797, 1269, 33, 1], [678, 9715, 2036, 18], [8, 1756, 18097, 845], [0, 85, 1709, 2213]];0.78661;0.78698;0.79041
27;0.00758;00:14:06;0.79103;0.93110;[[1833, 1233, 32, 2], [720, 9690, 2016, 21], [9, 1751, 18079, 867], [2, 82, 1678, 2245]];0.78759;0.78760;0.79103
28;0.00753;00:14:08;0.79175;0.93218;[[1827, 1235, 38, 0], [690, 9737, 1998, 22], [10, 1753, 18083, 860], [1, 89, 1688, 2229]];0.78819;0.78836;0.79175
29;0.00752;00:14:12;0.79267;0.93246;[[1834, 1236, 29, 1], [712, 9694, 2020, 21], [9, 1734, 18131, 832], [1, 81, 1671, 2254]];0.78916;0.78933;0.79267
30;0.00751;00:14:07;0.79300;0.93233;[[1834, 1235, 30, 1], [706, 9709, 2005, 27], [8, 1740, 18130, 828], [1, 77, 1676, 2253]];0.78948;0.78967;0.79300
31;0.00750;00:14:07;0.79329;0.93258;[[1835, 1228, 36, 1], [697, 9732, 1997, 21], [7, 1744, 18136, 819], [2, 85, 1685, 2235]];0.78968;0.79000;0.79329
32;0.00747;00:14:11;0.79483;0.93315;[[1858, 1206, 34, 2], [698, 9764, 1958, 27], [11, 1732, 18126, 837], [1, 84, 1670, 2252]];0.79142;0.79155;0.79483
33;0.00746;00:14:10;0.79324;0.93334;[[1848, 1219, 33, 0], [705, 9701, 2019, 22], [11, 1722, 18117, 856], [2, 77, 1658, 2270]];0.78987;0.78992;0.79324
34;0.00746;00:14:01;0.79456;0.93335;[[1856, 1208, 35, 1], [671, 9755, 1994, 27], [9, 1737, 18113, 847], [1, 79, 1662, 2265]];0.79118;0.79137;0.79456
