epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00217;00:04:16;0.91954;0.96388;[[15429, 1597], [1131, 15748]];0.92029;0.90793;0.93299
1;0.00031;00:07:34;0.98794;0.99861;[[16663, 266], [143, 16833]];0.98800;0.98444;0.99158
2;0.00022;00:08:41;0.99092;0.99918;[[16800, 189], [119, 16797]];0.99092;0.98887;0.99297
3;0.00020;00:06:49;0.99168;0.99933;[[16815, 172], [110, 16808]];0.99168;0.98987;0.99350
4;0.00015;00:08:06;0.99342;0.99965;[[16775, 141], [82, 16907]];0.99345;0.99173;0.99517
5;0.00016;00:08:25;0.99280;0.99966;[[16766, 153], [91, 16895]];0.99283;0.99103;0.99464
6;0.00015;00:08:01;0.99375;0.99965;[[17033, 128], [84, 16660]];0.99368;0.99238;0.99498
7;0.00012;00:08:23;0.99469;0.99975;[[16825, 109], [71, 16900]];0.99470;0.99359;0.99582
8;0.00008;00:08:02;0.99637;0.99990;[[16974, 77], [46, 16808]];0.99635;0.99544;0.99727
9;0.00017;00:08:08;0.99295;0.99956;[[16779, 139], [100, 16887]];0.99297;0.99184;0.99411
10;0.00006;00:07:10;0.99785;0.99993;[[16896, 54], [19, 16936]];0.99785;0.99682;0.99888
11;0.00002;00:07:23;0.99962;0.99998;[[16981, 13], [0, 16911]];0.99962;0.99923;1.00000
12;0.00001;00:09:53;0.99971;1.00000;[[16949, 10], [0, 16946]];0.99971;0.99941;1.00000
13;0.00001;00:09:26;0.99985;1.00000;[[16966, 5], [0, 16934]];0.99985;0.99970;1.00000
14;0.00000;00:08:55;0.99991;1.00000;[[16829, 2], [1, 17073]];0.99991;0.99988;0.99994
15;0.00000;00:07:55;1.00000;1.00000;[[16989, 0], [0, 16916]];1.00000;1.00000;1.00000
16;0.00000;00:08:34;0.99994;1.00000;[[16942, 2], [0, 16961]];0.99994;0.99988;1.00000
17;0.00000;00:07:28;0.99994;1.00000;[[17008, 2], [0, 16895]];0.99994;0.99988;1.00000
18;0.00000;00:08:18;0.99994;1.00000;[[16989, 2], [0, 16914]];0.99994;0.99988;1.00000
19;0.00000;00:07:56;0.99997;1.00000;[[17017, 1], [0, 16887]];0.99997;0.99994;1.00000
20;0.00000;00:07:35;0.99997;1.00000;[[16842, 1], [0, 17062]];0.99997;0.99994;1.00000
21;0.00000;00:08:16;0.99994;1.00000;[[16927, 2], [0, 16976]];0.99994;0.99988;1.00000
22;0.00000;00:07:05;0.99994;1.00000;[[17028, 2], [0, 16875]];0.99994;0.99988;1.00000
23;0.00000;00:08:20;0.99994;1.00000;[[17016, 2], [0, 16887]];0.99994;0.99988;1.00000
24;0.00000;00:08:16;1.00000;1.00000;[[17047, 0], [0, 16858]];1.00000;1.00000;1.00000
25;0.00000;00:08:57;1.00000;1.00000;[[16945, 0], [0, 16960]];1.00000;1.00000;1.00000
26;0.00000;00:07:38;0.99991;1.00000;[[17018, 3], [0, 16884]];0.99991;0.99982;1.00000
27;0.00000;00:07:09;1.00000;1.00000;[[16891, 0], [0, 17014]];1.00000;1.00000;1.00000
28;0.00000;00:08:03;0.99997;1.00000;[[17152, 1], [0, 16752]];0.99997;0.99994;1.00000
29;0.00000;00:08:52;1.00000;1.00000;[[16876, 0], [0, 17029]];1.00000;1.00000;1.00000
