epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03494;00:01:20;0.48681;0.76486;[[410, 185, 30, 35], [247, 320, 50, 44], [70, 174, 181, 198], [81, 122, 106, 362]];0.48056;0.49191;0.48681
1;0.03045;00:01:42;0.57667;0.82548;[[428, 161, 31, 40], [215, 324, 66, 56], [46, 107, 285, 185], [51, 33, 116, 471]];0.57269;0.57407;0.57667
2;0.02687;00:01:41;0.62256;0.86045;[[473, 152, 16, 19], [194, 350, 75, 42], [22, 110, 307, 184], [24, 36, 113, 498]];0.61881;0.61908;0.62256
3;0.02563;00:01:42;0.65736;0.87636;[[494, 133, 18, 15], [196, 361, 74, 30], [20, 99, 357, 147], [31, 22, 111, 507]];0.65472;0.65463;0.65736
4;0.02394;00:01:42;0.66922;0.89043;[[510, 125, 13, 12], [190, 371, 77, 23], [14, 111, 354, 144], [17, 32, 107, 515]];0.66665;0.66632;0.66922
5;0.02378;00:01:43;0.68642;0.89361;[[505, 128, 12, 15], [173, 397, 67, 24], [13, 113, 360, 137], [15, 37, 86, 533]];0.68447;0.68547;0.68642
6;0.02138;00:01:36;0.71549;0.91186;[[518, 123, 11, 8], [142, 427, 72, 20], [5, 107, 379, 132], [12, 17, 95, 547]];0.71402;0.71389;0.71549
7;0.02047;00:01:40;0.73308;0.91834;[[524, 122, 7, 7], [145, 435, 64, 17], [8, 88, 405, 122], [12, 15, 91, 553]];0.73186;0.73172;0.73308
8;0.01932;00:01:33;0.74570;0.92675;[[526, 123, 5, 6], [139, 446, 64, 12], [7, 80, 418, 118], [7, 12, 92, 560]];0.74478;0.74452;0.74570
9;0.01948;00:01:42;0.74570;0.92576;[[533, 114, 7, 6], [132, 444, 64, 21], [7, 83, 408, 125], [9, 14, 83, 565]];0.74415;0.74404;0.74570
10;0.01892;00:01:42;0.73958;0.92965;[[526, 119, 10, 5], [149, 434, 65, 13], [7, 80, 408, 128], [9, 10, 86, 566]];0.73791;0.73754;0.73958
11;0.01866;00:01:42;0.75411;0.93214;[[529, 120, 4, 7], [135, 454, 59, 13], [9, 78, 426, 110], [9, 14, 85, 563]];0.75334;0.75335;0.75411
12;0.01813;00:01:36;0.75946;0.93565;[[534, 117, 4, 5], [123, 464, 61, 13], [3, 86, 420, 114], [6, 16, 81, 568]];0.75874;0.75909;0.75946
13;0.01800;00:01:37;0.76520;0.93674;[[533, 111, 8, 8], [121, 471, 59, 10], [4, 78, 425, 116], [7, 19, 73, 572]];0.76439;0.76473;0.76520
14;0.01774;00:01:42;0.77017;0.93802;[[542, 109, 4, 5], [125, 460, 65, 11], [2, 76, 436, 109], [7, 12, 76, 576]];0.76922;0.76896;0.77017
15;0.01720;00:01:42;0.77361;0.94200;[[542, 106, 5, 7], [119, 476, 52, 14], [3, 76, 436, 108], [8, 9, 85, 569]];0.77288;0.77284;0.77361
16;0.01695;00:01:42;0.77438;0.94327;[[542, 108, 5, 5], [118, 475, 58, 10], [3, 73, 434, 113], [6, 14, 77, 574]];0.77358;0.77362;0.77438
17;0.01626;00:01:26;0.78776;0.94808;[[552, 96, 4, 8], [117, 475, 57, 12], [4, 70, 446, 103], [5, 11, 68, 587]];0.78666;0.78657;0.78776
18;0.01670;00:01:24;0.78470;0.94439;[[543, 105, 4, 8], [112, 487, 52, 10], [8, 71, 435, 109], [7, 12, 65, 587]];0.78367;0.78427;0.78470
19;0.01644;00:01:39;0.79465;0.94667;[[559, 90, 4, 7], [108, 484, 57, 12], [5, 78, 448, 92], [5, 11, 68, 587]];0.79379;0.79370;0.79465
20;0.01580;00:01:37;0.78815;0.95073;[[551, 98, 3, 8], [118, 476, 53, 14], [4, 67, 454, 98], [5, 14, 72, 580]];0.78736;0.78726;0.78815
21;0.01552;00:01:26;0.80076;0.95181;[[547, 102, 4, 7], [108, 496, 46, 11], [3, 66, 455, 99], [4, 9, 62, 596]];0.80001;0.80051;0.80076
22;0.01509;00:01:26;0.79885;0.95501;[[558, 93, 3, 6], [105, 501, 43, 12], [3, 69, 444, 107], [5, 10, 70, 586]];0.79792;0.79843;0.79885
23;0.01529;00:01:29;0.80765;0.95350;[[563, 84, 4, 9], [103, 494, 51, 13], [2, 62, 460, 99], [5, 11, 60, 595]];0.80665;0.80678;0.80765
24;0.01425;00:01:37;0.81338;0.95926;[[565, 85, 2, 8], [106, 500, 45, 10], [2, 60, 464, 97], [4, 10, 59, 598]];0.81245;0.81274;0.81338
25;0.01456;00:01:38;0.80574;0.95786;[[567, 82, 1, 10], [100, 495, 55, 11], [3, 69, 456, 95], [8, 9, 65, 589]];0.80480;0.80475;0.80574
26;0.01451;00:01:36;0.82218;0.95826;[[569, 82, 4, 5], [98, 511, 42, 10], [1, 61, 473, 88], [2, 11, 61, 597]];0.82159;0.82171;0.82218
27;0.01384;00:01:36;0.82830;0.96230;[[568, 83, 3, 6], [91, 518, 42, 10], [2, 57, 477, 87], [2, 11, 55, 603]];0.82775;0.82806;0.82830
28;0.01388;00:01:41;0.82486;0.96190;[[573, 81, 5, 1], [93, 516, 44, 8], [2, 58, 465, 98], [5, 11, 52, 603]];0.82399;0.82438;0.82486
