epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00112;00:25:54;0.79373;0.93502;[[1894, 1034, 24, 4], [773, 9186, 1811, 23], [11, 1696, 16998, 904], [3, 56, 1529, 2198]];0.79142;0.79084;0.79373
1;0.00111;00:25:12;0.79646;0.93611;[[1914, 1017, 20, 5], [800, 9209, 1766, 18], [8, 1632, 17098, 871], [1, 60, 1566, 2159]];0.79390;0.79337;0.79646
2;0.00110;00:25:14;0.79850;0.93700;[[1907, 1024, 20, 5], [750, 9275, 1748, 20], [15, 1635, 17074, 885], [3, 52, 1529, 2202]];0.79613;0.79560;0.79850
3;0.00110;00:25:06;0.79661;0.93706;[[1924, 1006, 22, 4], [762, 9239, 1772, 20], [11, 1665, 17053, 880], [2, 61, 1553, 2170]];0.79416;0.79366;0.79661
4;0.00109;00:25:05;0.79698;0.93738;[[1929, 1000, 21, 6], [773, 9223, 1780, 17], [16, 1607, 17090, 896], [1, 67, 1560, 2158]];0.79446;0.79386;0.79698
5;0.00108;00:25:07;0.79950;0.93799;[[1946, 989, 19, 2], [766, 9249, 1754, 24], [14, 1644, 17083, 868], [2, 50, 1516, 2218]];0.79726;0.79676;0.79950
6;0.00108;00:25:09;0.79737;0.93787;[[1910, 1019, 24, 3], [776, 9223, 1774, 20], [9, 1655, 17064, 881], [4, 54, 1510, 2218]];0.79509;0.79456;0.79737
7;0.00108;00:25:05;0.79832;0.93783;[[1922, 1009, 19, 6], [785, 9232, 1763, 13], [10, 1640, 17081, 878], [2, 54, 1514, 2216]];0.79604;0.79551;0.79832
8;0.00107;00:25:03;0.80013;0.93872;[[1932, 999, 21, 4], [758, 9298, 1715, 22], [10, 1643, 17092, 864], [1, 57, 1530, 2198]];0.79777;0.79730;0.80013
9;0.00106;00:25:10;0.80225;0.93904;[[1952, 978, 22, 4], [774, 9264, 1738, 17], [11, 1602, 17148, 848], [1, 50, 1498, 2237]];0.80001;0.79954;0.80225
10;0.00106;00:25:05;0.80325;0.93943;[[1957, 977, 20, 2], [745, 9302, 1730, 16], [11, 1619, 17170, 809], [2, 42, 1532, 2210]];0.80080;0.80053;0.80325
11;0.00106;00:25:01;0.80256;0.93981;[[1944, 991, 18, 3], [721, 9342, 1712, 18], [11, 1650, 17103, 845], [0, 60, 1502, 2224]];0.80028;0.79994;0.80256
12;0.00106;00:25:01;0.80209;0.93953;[[1975, 959, 19, 3], [749, 9277, 1750, 17], [11, 1620, 17114, 864], [3, 52, 1502, 2229]];0.79989;0.79942;0.80209
13;0.00104;00:24:57;0.80254;0.94067;[[1924, 1006, 22, 4], [761, 9288, 1725, 19], [11, 1598, 17147, 853], [3, 47, 1483, 2253]];0.80031;0.79982;0.80254
14;0.00103;00:25:07;0.80351;0.94107;[[1922, 1010, 21, 3], [759, 9301, 1718, 15], [14, 1591, 17180, 824], [0, 51, 1489, 2246]];0.80118;0.80080;0.80351
15;0.00104;00:25:07;0.80209;0.94010;[[1941, 989, 22, 4], [755, 9310, 1715, 13], [14, 1617, 17111, 867], [3, 46, 1504, 2233]];0.79987;0.79939;0.80209
16;0.00103;00:25:04;0.80542;0.94114;[[1979, 952, 21, 4], [758, 9296, 1727, 12], [13, 1596, 17173, 827], [2, 44, 1466, 2274]];0.80332;0.80293;0.80542
17;0.00103;00:25:06;0.80571;0.94173;[[1980, 953, 17, 6], [743, 9322, 1714, 14], [10, 1619, 17138, 842], [2, 43, 1448, 2293]];0.80374;0.80332;0.80571
18;0.00103;00:25:08;0.80547;0.94109;[[1997, 936, 21, 2], [747, 9323, 1705, 18], [12, 1578, 17157, 862], [1, 54, 1484, 2247]];0.80335;0.80287;0.80547
19;0.00101;00:25:11;0.80613;0.94202;[[1970, 965, 16, 5], [751, 9319, 1703, 20], [11, 1583, 17162, 853], [0, 43, 1445, 2298]];0.80416;0.80366;0.80613
20;0.00101;00:24:56;0.80492;0.94190;[[1989, 947, 15, 5], [768, 9293, 1717, 15], [10, 1581, 17174, 844], [1, 51, 1487, 2247]];0.80276;0.80232;0.80492
21;0.00100;00:25:02;0.80783;0.94296;[[1993, 942, 16, 5], [739, 9364, 1681, 9], [11, 1560, 17195, 843], [1, 41, 1482, 2262]];0.80570;0.80528;0.80783
22;0.00100;00:25:02;0.80747;0.94333;[[2003, 927, 21, 5], [732, 9368, 1678, 15], [7, 1586, 17153, 863], [3, 47, 1460, 2276]];0.80548;0.80500;0.80747
23;0.00101;00:25:12;0.80521;0.94239;[[1960, 973, 19, 4], [753, 9309, 1711, 20], [14, 1569, 17180, 846], [0, 56, 1465, 2265]];0.80307;0.80259;0.80521
