epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00211;00:04:33;0.66293;0.88460;[[2262, 642, 28, 38], [761, 1640, 437, 107], [50, 464, 1708, 688], [61, 122, 571, 2196]];0.66141;0.66053;0.66293
1;0.00229;00:05:06;0.66200;0.87630;[[2314, 537, 68, 51], [848, 1530, 448, 119], [65, 486, 1709, 650], [54, 92, 562, 2242]];0.65878;0.65755;0.66200
2;0.00234;00:05:00;0.65580;0.87219;[[2362, 475, 75, 58], [915, 1484, 417, 129], [68, 512, 1639, 691], [38, 99, 576, 2237]];0.65119;0.65007;0.65580
3;0.00225;00:05:01;0.67728;0.88034;[[2306, 523, 97, 44], [741, 1688, 431, 85], [51, 493, 1729, 637], [37, 82, 579, 2252]];0.67568;0.67468;0.67728
4;0.00223;00:04:59;0.67117;0.88133;[[2306, 539, 72, 53], [823, 1626, 403, 93], [56, 469, 1703, 682], [37, 77, 568, 2268]];0.66845;0.66732;0.67117
5;0.00214;00:05:05;0.67966;0.88622;[[2355, 477, 97, 41], [827, 1648, 406, 64], [66, 496, 1741, 607], [38, 84, 569, 2259]];0.67733;0.67659;0.67966
6;0.00207;00:05:01;0.68594;0.88997;[[2292, 560, 79, 39], [749, 1726, 406, 64], [55, 490, 1786, 579], [27, 79, 571, 2273]];0.68496;0.68433;0.68594
7;0.00202;00:05:01;0.69308;0.89291;[[2319, 528, 85, 38], [719, 1750, 424, 52], [47, 499, 1793, 571], [29, 67, 555, 2299]];0.69208;0.69141;0.69308
8;0.00197;00:05:03;0.69104;0.89490;[[2312, 536, 84, 38], [723, 1753, 416, 53], [40, 520, 1771, 579], [27, 70, 552, 2301]];0.69005;0.68935;0.69104
9;0.00196;00:05:06;0.69851;0.89694;[[2330, 518, 83, 39], [728, 1764, 397, 56], [38, 499, 1827, 546], [27, 58, 561, 2304]];0.69758;0.69702;0.69851
10;0.00191;00:04:59;0.70301;0.89902;[[2384, 467, 86, 33], [742, 1771, 379, 53], [45, 506, 1786, 573], [28, 44, 541, 2337]];0.70122;0.70035;0.70301
11;0.00186;00:05:02;0.70488;0.90199;[[2360, 496, 79, 35], [725, 1788, 389, 43], [30, 488, 1850, 542], [33, 49, 566, 2302]];0.70395;0.70351;0.70488
12;0.00188;00:04:58;0.70437;0.90235;[[2367, 487, 80, 36], [685, 1809, 403, 48], [33, 522, 1808, 547], [28, 56, 556, 2310]];0.70350;0.70293;0.70437
13;0.00183;00:05:02;0.70242;0.90381;[[2348, 522, 68, 32], [715, 1808, 379, 43], [33, 527, 1806, 544], [26, 66, 549, 2309]];0.70165;0.70125;0.70242
14;0.00178;00:05:04;0.71312;0.90729;[[2376, 498, 69, 27], [660, 1871, 374, 40], [34, 504, 1818, 554], [26, 55, 537, 2332]];0.71232;0.71181;0.71312
15;0.00178;00:05:00;0.71227;0.90644;[[2389, 476, 74, 31], [659, 1864, 380, 42], [33, 506, 1807, 564], [21, 44, 558, 2327]];0.71132;0.71067;0.71227
16;0.00174;00:05:06;0.71414;0.90929;[[2385, 488, 75, 22], [673, 1854, 375, 43], [26, 515, 1843, 526], [28, 52, 543, 2327]];0.71347;0.71310;0.71414
17;0.00169;00:05:01;0.71609;0.91157;[[2365, 517, 65, 23], [653, 1876, 386, 30], [26, 481, 1855, 548], [24, 56, 534, 2336]];0.71560;0.71525;0.71609
18;0.00166;00:05:02;0.72289;0.91351;[[2416, 452, 73, 29], [650, 1902, 362, 31], [24, 506, 1844, 536], [22, 53, 525, 2350]];0.72202;0.72149;0.72289
19;0.00161;00:05:03;0.72263;0.91629;[[2402, 485, 61, 22], [634, 1908, 373, 30], [23, 502, 1849, 536], [22, 53, 525, 2350]];0.72202;0.72164;0.72263
20;0.00156;00:05:04;0.72671;0.91828;[[2390, 497, 60, 23], [613, 1944, 359, 29], [24, 499, 1849, 538], [26, 41, 509, 2374]];0.72610;0.72577;0.72671
21;0.00154;00:05:03;0.72968;0.91911;[[2443, 448, 57, 22], [661, 1909, 344, 31], [18, 492, 1861, 539], [22, 46, 503, 2379]];0.72849;0.72786;0.72968
22;0.00193;00:05:03;0.70021;0.90149;[[2278, 519, 131, 42], [638, 1772, 513, 22], [21, 607, 1834, 448], [14, 19, 556, 2361]];0.70095;0.70191;0.70021
23;0.00154;00:05:01;0.73376;0.92126;[[2431, 450, 77, 12], [657, 1868, 407, 13], [14, 508, 1900, 488], [11, 24, 474, 2441]];0.73282;0.73222;0.73376
24;0.00137;00:05:04;0.75490;0.93076;[[2493, 412, 58, 7], [615, 1958, 359, 13], [14, 476, 1952, 468], [15, 26, 423, 2486]];0.75378;0.75316;0.75490
