epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00224;00:17:16;0.80059;0.93788;[[426, 232, 4, 0], [198, 1986, 395, 2], [3, 345, 3831, 197], [0, 9, 305, 542]];0.79890;0.79829;0.80059
1;0.00221;00:17:15;0.80366;0.94044;[[419, 238, 4, 1], [172, 2026, 383, 0], [2, 340, 3834, 200], [0, 14, 310, 532]];0.80166;0.80109;0.80366
2;0.00218;00:17:14;0.80307;0.94150;[[415, 241, 5, 1], [180, 2038, 357, 6], [2, 334, 3817, 223], [0, 14, 306, 536]];0.80144;0.80067;0.80307
3;0.00217;00:17:16;0.80496;0.94070;[[432, 224, 5, 1], [165, 2034, 379, 3], [1, 345, 3819, 211], [2, 13, 304, 537]];0.80330;0.80268;0.80496
4;0.00213;00:17:16;0.80496;0.94288;[[433, 223, 6, 0], [173, 2035, 372, 1], [1, 347, 3818, 210], [0, 13, 307, 536]];0.80332;0.80271;0.80496
5;0.00213;00:17:17;0.80578;0.94253;[[413, 245, 4, 0], [179, 2035, 365, 2], [1, 332, 3842, 201], [0, 10, 307, 539]];0.80387;0.80322;0.80578
6;0.00212;00:17:15;0.80625;0.94360;[[429, 227, 4, 2], [173, 2032, 371, 5], [2, 333, 3834, 207], [0, 13, 305, 538]];0.80455;0.80385;0.80625
7;0.00211;00:17:15;0.80460;0.94345;[[426, 230, 6, 0], [182, 2028, 368, 3], [2, 348, 3830, 196], [0, 11, 310, 535]];0.80283;0.80227;0.80460
8;0.00205;00:17:15;0.81392;0.94637;[[421, 237, 4, 0], [174, 2064, 341, 2], [3, 322, 3857, 194], [0, 9, 291, 556]];0.81230;0.81174;0.81392
9;0.00202;00:17:15;0.81310;0.94635;[[435, 222, 3, 2], [170, 2055, 353, 3], [2, 324, 3855, 195], [0, 9, 301, 546]];0.81143;0.81084;0.81310
10;0.00206;00:17:13;0.81440;0.94520;[[434, 223, 4, 1], [161, 2057, 361, 2], [1, 325, 3856, 194], [0, 9, 292, 555]];0.81276;0.81225;0.81440
11;0.00203;00:17:14;0.81239;0.94658;[[432, 225, 4, 1], [166, 2057, 354, 4], [2, 331, 3838, 205], [1, 8, 289, 558]];0.81098;0.81040;0.81239
12;0.00201;00:17:17;0.81782;0.94775;[[428, 227, 7, 0], [169, 2084, 325, 3], [3, 315, 3863, 195], [0, 9, 291, 556]];0.81625;0.81569;0.81782
13;0.00197;00:17:15;0.81805;0.94882;[[441, 216, 4, 1], [162, 2066, 346, 7], [2, 305, 3883, 186], [0, 11, 302, 543]];0.81620;0.81564;0.81805
14;0.00196;00:17:14;0.81794;0.94937;[[448, 209, 5, 0], [167, 2066, 344, 4], [1, 312, 3869, 194], [0, 11, 296, 549]];0.81636;0.81578;0.81794
15;0.00196;00:17:14;0.81864;0.94943;[[430, 226, 6, 0], [166, 2069, 344, 2], [2, 319, 3868, 187], [0, 11, 274, 571]];0.81719;0.81671;0.81864
16;0.00189;00:17:14;0.82419;0.95101;[[439, 219, 4, 0], [147, 2092, 340, 2], [3, 305, 3890, 178], [0, 9, 283, 564]];0.82251;0.82216;0.82419
17;0.00191;00:17:16;0.82690;0.95186;[[453, 205, 4, 0], [153, 2102, 324, 2], [1, 290, 3886, 199], [0, 5, 284, 567]];0.82554;0.82497;0.82690
