epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00107;00:04:04;0.80791;0.94060;[[447, 209, 5, 1], [163, 2049, 367, 2], [3, 338, 3822, 213], [0, 10, 317, 529]];0.80624;0.80561;0.80791
1;0.00107;00:04:04;0.80236;0.94147;[[434, 222, 6, 0], [170, 2031, 375, 5], [1, 348, 3805, 222], [1, 5, 320, 530]];0.80073;0.80002;0.80236
2;0.00103;00:04:00;0.80968;0.94369;[[435, 220, 7, 0], [162, 2052, 364, 3], [1, 324, 3845, 206], [1, 5, 320, 530]];0.80775;0.80711;0.80968
3;0.00106;00:04:01;0.80507;0.94125;[[444, 214, 4, 0], [173, 2030, 376, 2], [2, 336, 3817, 221], [1, 6, 317, 532]];0.80350;0.80279;0.80507
4;0.00106;00:04:06;0.80201;0.94130;[[440, 217, 5, 0], [166, 2027, 384, 4], [1, 335, 3813, 227], [1, 6, 332, 517]];0.80016;0.79938;0.80201
5;0.00104;00:04:06;0.80389;0.94247;[[444, 214, 4, 0], [159, 2047, 372, 3], [1, 336, 3823, 216], [1, 8, 348, 499]];0.80165;0.80096;0.80389
6;0.00103;00:04:02;0.81015;0.94392;[[447, 209, 5, 1], [156, 2055, 365, 5], [3, 332, 3829, 212], [1, 8, 312, 535]];0.80854;0.80790;0.81015
7;0.00102;00:04:06;0.80755;0.94455;[[447, 211, 4, 0], [175, 2044, 361, 1], [0, 336, 3841, 199], [0, 10, 334, 512]];0.80548;0.80494;0.80755
8;0.00105;00:04:05;0.80342;0.94293;[[435, 223, 4, 0], [173, 2021, 386, 1], [2, 335, 3828, 211], [1, 4, 326, 525]];0.80151;0.80082;0.80342
9;0.00101;00:04:03;0.81263;0.94624;[[439, 219, 4, 0], [164, 2064, 351, 2], [3, 305, 3847, 221], [1, 5, 313, 537]];0.81097;0.81022;0.81263
10;0.00101;00:04:06;0.81109;0.94509;[[441, 216, 5, 0], [159, 2053, 365, 4], [2, 304, 3845, 225], [1, 5, 315, 535]];0.80940;0.80864;0.81109
11;0.00099;00:03:59;0.81451;0.94637;[[449, 208, 4, 1], [151, 2069, 358, 3], [3, 331, 3845, 197], [1, 3, 312, 540]];0.81282;0.81233;0.81451
12;0.00097;00:04:05;0.81569;0.94814;[[458, 199, 5, 0], [159, 2062, 357, 3], [1, 311, 3856, 208], [1, 5, 313, 537]];0.81404;0.81341;0.81569
13;0.00099;00:04:04;0.81404;0.94676;[[448, 211, 3, 0], [150, 2059, 370, 2], [4, 321, 3848, 203], [1, 3, 308, 544]];0.81237;0.81183;0.81404
14;0.00097;00:04:08;0.81853;0.94892;[[451, 206, 4, 1], [160, 2080, 339, 2], [1, 307, 3863, 205], [0, 5, 308, 543]];0.81692;0.81629;0.81853
15;0.00098;00:04:05;0.81534;0.94815;[[441, 217, 4, 0], [164, 2071, 344, 2], [1, 314, 3861, 200], [1, 5, 313, 537]];0.81354;0.81294;0.81534
16;0.00097;00:04:06;0.81109;0.94805;[[449, 209, 3, 1], [169, 2037, 372, 3], [1, 326, 3845, 204], [1, 3, 309, 543]];0.80950;0.80887;0.81109
17;0.00096;00:04:03;0.82183;0.94942;[[472, 187, 2, 1], [154, 2068, 354, 5], [2, 306, 3870, 198], [0, 3, 298, 555]];0.82044;0.81989;0.82183
18;0.00096;00:04:04;0.81522;0.94874;[[461, 197, 4, 0], [163, 2059, 358, 1], [1, 320, 3849, 206], [0, 3, 313, 540]];0.81366;0.81307;0.81522
19;0.00094;00:04:03;0.82136;0.95120;[[453, 205, 4, 0], [140, 2102, 336, 3], [1, 306, 3859, 210], [0, 5, 304, 547]];0.81981;0.81928;0.82136
