epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00319;00:05:42;0.64448;0.80427;[[7, 599, 50, 7], [10, 1856, 686, 28], [0, 777, 3567, 31], [0, 177, 648, 32]];0.59196;0.60289;0.64448
1;0.00221;00:05:34;0.70230;0.86722;[[149, 493, 19, 2], [107, 1922, 546, 5], [7, 530, 3675, 163], [1, 32, 618, 206]];0.68046;0.68661;0.70230
2;0.00197;00:05:36;0.72059;0.88107;[[223, 423, 16, 1], [136, 1948, 492, 4], [6, 496, 3658, 215], [1, 28, 550, 278]];0.70746;0.70937;0.72059
3;0.00187;00:05:36;0.72531;0.88820;[[251, 399, 12, 1], [158, 1940, 478, 4], [7, 478, 3670, 220], [1, 22, 548, 286]];0.71377;0.71412;0.72531
4;0.00181;00:05:37;0.73180;0.89267;[[286, 362, 15, 0], [176, 1938, 460, 6], [5, 474, 3674, 222], [1, 28, 524, 304]];0.72230;0.72201;0.73180
5;0.00177;00:05:38;0.73735;0.89463;[[307, 343, 13, 0], [180, 1949, 448, 3], [5, 477, 3669, 224], [1, 26, 506, 324]];0.72924;0.72900;0.73735
6;0.00173;00:05:39;0.73558;0.89708;[[305, 343, 15, 0], [198, 1907, 471, 4], [3, 461, 3689, 222], [1, 23, 500, 333]];0.72769;0.72699;0.73558
7;0.00168;00:05:36;0.74065;0.90081;[[312, 338, 13, 0], [189, 1932, 458, 1], [5, 458, 3683, 229], [0, 34, 473, 350]];0.73362;0.73311;0.74065
8;0.00168;00:05:39;0.74572;0.90065;[[334, 317, 12, 0], [169, 1952, 455, 4], [4, 458, 3681, 232], [2, 20, 482, 353]];0.73910;0.73867;0.74572
9;0.00162;00:05:39;0.74962;0.90554;[[328, 322, 13, 0], [176, 1952, 450, 2], [3, 447, 3716, 209], [1, 25, 474, 357]];0.74260;0.74274;0.74962
10;0.00159;00:05:39;0.74667;0.90631;[[344, 306, 13, 0], [195, 1932, 452, 1], [2, 468, 3689, 216], [0, 27, 467, 363]];0.74057;0.74034;0.74667
