epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00166;00:05:08;0.71552;0.90839;[[2463, 469, 18, 20], [728, 1837, 329, 51], [26, 484, 1810, 591], [13, 83, 538, 2316]];0.71368;0.71307;0.71552
1;0.00175;00:05:00;0.70593;0.90640;[[2379, 518, 55, 18], [714, 1822, 365, 44], [28, 486, 1848, 549], [13, 72, 601, 2264]];0.70536;0.70518;0.70593
2;0.00171;00:04:58;0.71068;0.90986;[[2372, 526, 57, 15], [677, 1890, 347, 31], [21, 488, 1830, 572], [16, 68, 589, 2277]];0.71030;0.71017;0.71068
3;0.00167;00:04:56;0.71527;0.91138;[[2384, 524, 47, 15], [681, 1884, 348, 32], [22, 483, 1857, 549], [13, 67, 572, 2298]];0.71484;0.71471;0.71527
4;0.00162;00:05:03;0.72393;0.91380;[[2427, 490, 43, 10], [667, 1903, 344, 31], [21, 473, 1876, 541], [11, 68, 552, 2319]];0.72328;0.72301;0.72393
5;0.00159;00:04:59;0.72835;0.91674;[[2417, 507, 33, 13], [647, 1938, 331, 29], [20, 475, 1885, 531], [10, 71, 532, 2337]];0.72788;0.72780;0.72835
6;0.00161;00:05:06;0.72503;0.91551;[[2435, 480, 44, 11], [655, 1930, 325, 35], [18, 483, 1850, 560], [9, 68, 550, 2323]];0.72423;0.72387;0.72503
7;0.00160;00:05:03;0.72435;0.91593;[[2452, 464, 40, 14], [685, 1879, 348, 33], [19, 477, 1865, 550], [16, 67, 533, 2334]];0.72321;0.72269;0.72435
8;0.00152;00:04:59;0.72639;0.91854;[[2419, 491, 42, 18], [693, 1869, 349, 34], [18, 462, 1882, 549], [12, 58, 496, 2384]];0.72518;0.72455;0.72639
9;0.00148;00:05:06;0.72996;0.92084;[[2422, 503, 36, 9], [668, 1915, 330, 32], [13, 483, 1854, 561], [10, 59, 476, 2405]];0.72879;0.72837;0.72996
10;0.00165;00:05:00;0.72444;0.91478;[[2321, 525, 109, 15], [608, 1859, 460, 18], [6, 481, 1942, 482], [3, 22, 516, 2409]];0.72476;0.72526;0.72444
11;0.00138;00:05:03;0.74338;0.92716;[[2402, 517, 44, 7], [629, 1930, 374, 12], [9, 442, 1947, 513], [3, 29, 443, 2475]];0.74262;0.74208;0.74338
12;0.00126;00:05:03;0.75730;0.93317;[[2441, 483, 37, 9], [604, 1983, 352, 6], [9, 408, 1989, 505], [6, 25, 414, 2505]];0.75639;0.75580;0.75730
13;0.00120;00:04:58;0.76630;0.93690;[[2469, 467, 26, 8], [595, 2014, 326, 10], [8, 385, 2023, 495], [2, 32, 398, 2518]];0.76535;0.76482;0.76630
14;0.00117;00:05:07;0.76656;0.93846;[[2499, 440, 20, 11], [592, 2003, 340, 10], [5, 380, 2006, 520], [5, 30, 396, 2519]];0.76524;0.76458;0.76656
15;0.00114;00:05:06;0.77284;0.94045;[[2503, 436, 18, 13], [592, 2024, 319, 10], [8, 377, 2032, 494], [6, 32, 370, 2542]];0.77157;0.77104;0.77284
16;0.00110;00:05:05;0.77836;0.94249;[[2514, 426, 20, 10], [590, 2035, 309, 11], [9, 356, 2062, 484], [10, 38, 347, 2555]];0.77707;0.77662;0.77836
17;0.00108;00:05:06;0.77463;0.94416;[[2443, 496, 18, 13], [527, 2029, 375, 14], [4, 301, 2082, 524], [3, 25, 354, 2568]];0.77363;0.77313;0.77463
18;0.00104;00:05:00;0.77947;0.94580;[[2517, 425, 18, 10], [562, 2064, 310, 9], [2, 341, 2054, 514], [7, 28, 371, 2544]];0.77824;0.77773;0.77947
19;0.00104;00:05:04;0.77896;0.94570;[[2530, 417, 14, 9], [581, 2062, 292, 10], [9, 355, 2026, 521], [6, 27, 362, 2555]];0.77745;0.77707;0.77896
20;0.00102;00:05:01;0.78465;0.94722;[[2547, 398, 20, 5], [586, 2063, 285, 11], [4, 353, 2061, 493], [10, 24, 347, 2569]];0.78316;0.78279;0.78465
21;0.00102;00:05:06;0.78320;0.94743;[[2544, 401, 17, 8], [580, 2067, 290, 8], [3, 353, 2047, 508], [8, 27, 350, 2565]];0.78170;0.78132;0.78320
22;0.00102;00:04:59;0.78346;0.94649;[[2537, 409, 17, 7], [581, 2056, 301, 7], [5, 348, 2057, 501], [8, 26, 340, 2576]];0.78195;0.78153;0.78346
23;0.00103;00:05:02;0.78269;0.94689;[[2555, 388, 19, 8], [585, 2051, 298, 11], [5, 354, 2056, 496], [8, 37, 350, 2555]];0.78118;0.78075;0.78269
24;0.00102;00:05:01;0.78218;0.94690;[[2546, 400, 11, 13], [581, 2070, 284, 10], [5, 363, 2032, 511], [5, 30, 352, 2563]];0.78062;0.78032;0.78218
