epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00516;00:01:38;0.93922;0.99438;[[637, 23, 0, 0], [29, 606, 23, 3], [1, 23, 569, 30], [1, 0, 26, 645]];0.93912;0.93908;0.93922
1;0.00473;00:01:41;0.94381;0.99508;[[634, 25, 1, 0], [25, 615, 19, 2], [2, 22, 568, 31], [0, 1, 19, 652]];0.94371;0.94372;0.94381
2;0.00419;00:01:44;0.95260;0.99603;[[639, 20, 1, 0], [24, 618, 17, 2], [2, 21, 582, 18], [0, 1, 18, 653]];0.95257;0.95255;0.95260
3;0.00324;00:01:44;0.96292;0.99786;[[638, 18, 1, 3], [22, 627, 10, 2], [1, 11, 595, 16], [0, 1, 12, 659]];0.96289;0.96289;0.96292
4;0.00347;00:01:39;0.95872;0.99747;[[640, 18, 0, 2], [25, 624, 11, 1], [2, 11, 590, 20], [0, 1, 17, 654]];0.95868;0.95868;0.95872
5;0.00291;00:01:39;0.96330;0.99823;[[648, 11, 0, 1], [15, 635, 10, 1], [0, 12, 588, 23], [0, 3, 20, 649]];0.96328;0.96326;0.96330
6;0.00321;00:01:34;0.96254;0.99784;[[646, 11, 2, 1], [14, 630, 16, 1], [1, 14, 590, 18], [0, 2, 18, 652]];0.96254;0.96255;0.96254
7;0.00240;00:01:43;0.97324;0.99891;[[650, 9, 1, 0], [10, 643, 7, 1], [0, 12, 599, 12], [1, 1, 16, 654]];0.97325;0.97326;0.97324
8;0.00281;00:01:40;0.96904;0.99833;[[642, 15, 1, 2], [13, 638, 8, 2], [0, 3, 602, 18], [2, 2, 15, 653]];0.96904;0.96906;0.96904
9;0.00238;00:01:41;0.97248;0.99894;[[642, 17, 1, 0], [15, 641, 4, 1], [2, 5, 605, 11], [3, 0, 13, 656]];0.97248;0.97250;0.97248
10;0.00230;00:01:39;0.97477;0.99898;[[644, 13, 1, 2], [18, 637, 5, 1], [0, 5, 606, 12], [1, 0, 8, 663]];0.97476;0.97477;0.97477
11;0.00259;00:01:43;0.97286;0.99851;[[643, 15, 2, 0], [15, 640, 3, 3], [1, 7, 602, 13], [0, 1, 11, 660]];0.97285;0.97286;0.97286
12;0.00256;00:01:43;0.97018;0.99862;[[641, 18, 1, 0], [20, 631, 10, 0], [0, 11, 602, 10], [1, 1, 6, 664]];0.97018;0.97018;0.97018
13;0.00247;00:01:37;0.97209;0.99881;[[643, 16, 1, 0], [18, 635, 7, 1], [0, 11, 602, 10], [0, 0, 9, 663]];0.97209;0.97209;0.97209
14;0.00210;00:01:40;0.97592;0.99913;[[652, 8, 0, 0], [12, 644, 4, 1], [0, 8, 600, 15], [0, 1, 14, 657]];0.97590;0.97590;0.97592
15;0.00189;00:01:41;0.98089;0.99928;[[652, 7, 1, 0], [11, 643, 7, 0], [0, 5, 607, 11], [0, 0, 8, 664]];0.98088;0.98088;0.98089
16;0.00220;00:01:43;0.97706;0.99898;[[646, 13, 1, 0], [11, 646, 2, 2], [0, 10, 601, 12], [0, 0, 9, 663]];0.97706;0.97711;0.97706
17;0.00196;00:01:40;0.98050;0.99904;[[651, 9, 0, 0], [8, 647, 6, 0], [0, 3, 606, 14], [0, 1, 10, 661]];0.98050;0.98051;0.98050
18;0.00174;00:01:37;0.98203;0.99942;[[654, 5, 1, 0], [6, 649, 6, 0], [1, 6, 606, 10], [0, 3, 9, 660]];0.98203;0.98203;0.98203
19;0.00216;00:01:42;0.97706;0.99906;[[648, 11, 1, 0], [12, 646, 3, 0], [3, 5, 602, 13], [0, 1, 11, 660]];0.97706;0.97706;0.97706
20;0.00154;00:01:36;0.98700;0.99949;[[652, 8, 0, 0], [8, 647, 5, 1], [2, 3, 615, 3], [0, 0, 4, 668]];0.98700;0.98700;0.98700
21;0.00158;00:01:36;0.98356;0.99956;[[652, 8, 0, 0], [7, 648, 4, 2], [0, 6, 611, 6], [0, 1, 9, 662]];0.98357;0.98357;0.98356
22;0.00177;00:01:49;0.98318;0.99922;[[651, 9, 0, 0], [10, 643, 8, 0], [0, 4, 611, 8], [0, 0, 5, 667]];0.98317;0.98317;0.98318
23;0.00161;00:01:39;0.98165;0.99952;[[653, 7, 0, 0], [13, 643, 5, 0], [1, 6, 608, 8], [0, 0, 8, 664]];0.98164;0.98165;0.98165
24;0.00148;00:01:44;0.98318;0.99956;[[654, 6, 0, 0], [7, 649, 4, 1], [0, 1, 609, 13], [1, 1, 10, 660]];0.98318;0.98319;0.98318
25;0.00143;00:01:36;0.98547;0.99962;[[654, 5, 0, 1], [5, 649, 7, 0], [2, 3, 611, 7], [1, 1, 6, 664]];0.98547;0.98548;0.98547
26;0.00156;00:01:41;0.98356;0.99939;[[654, 6, 0, 0], [4, 650, 5, 2], [0, 3, 608, 12], [0, 1, 10, 661]];0.98357;0.98358;0.98356
27;0.00129;00:01:43;0.98586;0.99973;[[653, 7, 0, 0], [7, 648, 5, 1], [0, 4, 612, 7], [0, 1, 5, 666]];0.98585;0.98585;0.98586
28;0.00149;00:01:39;0.98471;0.99959;[[654, 4, 1, 1], [11, 646, 3, 1], [0, 5, 612, 6], [1, 0, 7, 664]];0.98470;0.98472;0.98471
29;0.00126;00:01:37;0.98891;0.99967;[[656, 4, 0, 0], [4, 654, 1, 2], [0, 4, 611, 8], [0, 0, 6, 666]];0.98891;0.98892;0.98891
30;0.00114;00:01:38;0.99083;0.99982;[[657, 3, 0, 0], [5, 653, 2, 1], [1, 3, 614, 5], [0, 0, 4, 668]];0.99082;0.99082;0.99083
31;0.00142;00:01:40;0.98433;0.99959;[[655, 5, 0, 0], [4, 652, 4, 1], [0, 5, 609, 9], [1, 1, 11, 659]];0.98433;0.98433;0.98433
32;0.00140;00:01:39;0.98471;0.99965;[[652, 7, 1, 0], [3, 657, 1, 0], [0, 2, 607, 14], [0, 0, 12, 660]];0.98471;0.98473;0.98471
33;0.00148;00:01:41;0.98624;0.99958;[[654, 4, 1, 1], [7, 652, 2, 0], [0, 6, 607, 10], [0, 0, 5, 667]];0.98623;0.98625;0.98624
34;0.00124;00:01:37;0.98853;0.99966;[[656, 4, 0, 0], [7, 650, 4, 0], [0, 2, 612, 9], [0, 0, 4, 668]];0.98852;0.98854;0.98853
35;0.00093;00:01:42;0.99312;0.99988;[[659, 1, 0, 0], [4, 655, 2, 0], [0, 2, 617, 4], [0, 0, 5, 667]];0.99312;0.99312;0.99312
36;0.00111;00:01:37;0.98853;0.99971;[[657, 3, 0, 0], [6, 652, 2, 1], [0, 3, 612, 8], [0, 0, 7, 665]];0.98853;0.98853;0.98853
37;0.00125;00:01:39;0.98815;0.99958;[[658, 2, 0, 0], [8, 650, 3, 0], [0, 3, 611, 9], [0, 0, 6, 666]];0.98814;0.98816;0.98815
38;0.00121;00:01:36;0.98815;0.99971;[[653, 7, 0, 0], [7, 653, 0, 1], [0, 2, 613, 8], [0, 0, 6, 666]];0.98815;0.98816;0.98815
39;0.00106;00:01:39;0.99083;0.99969;[[656, 4, 0, 0], [3, 658, 0, 0], [0, 2, 614, 7], [0, 0, 8, 664]];0.99082;0.99083;0.99083
40;0.00108;00:01:38;0.98853;0.99976;[[657, 2, 0, 1], [1, 655, 3, 2], [0, 4, 611, 8], [1, 1, 7, 663]];0.98853;0.98854;0.98853
41;0.00073;00:01:43;0.99465;0.99993;[[660, 0, 0, 0], [1, 659, 0, 1], [0, 1, 615, 7], [0, 1, 3, 668]];0.99465;0.99466;0.99465
42;0.00112;00:01:41;0.99006;0.99972;[[658, 2, 0, 0], [6, 652, 3, 0], [0, 4, 613, 6], [0, 1, 4, 667]];0.99005;0.99006;0.99006
43;0.00101;00:01:39;0.98853;0.99983;[[653, 7, 0, 0], [7, 650, 4, 0], [0, 4, 616, 3], [0, 0, 5, 667]];0.98853;0.98854;0.98853
