epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01545;00:01:37;0.82027;0.95441;[[574, 79, 5, 2], [90, 501, 57, 14], [3, 62, 475, 82], [2, 12, 62, 595]];0.81970;0.81941;0.82027
1;0.01469;00:01:27;0.81836;0.95766;[[562, 82, 8, 8], [93, 508, 51, 10], [4, 62, 466, 90], [4, 9, 54, 604]];0.81755;0.81761;0.81836
2;0.01291;00:01:26;0.83901;0.96623;[[576, 79, 1, 4], [96, 511, 48, 7], [6, 54, 488, 74], [6, 6, 40, 619]];0.83818;0.83834;0.83901
3;0.01220;00:01:39;0.85239;0.96948;[[594, 61, 2, 3], [84, 527, 46, 5], [4, 55, 492, 71], [3, 5, 47, 616]];0.85163;0.85154;0.85239
4;0.01201;00:01:43;0.85277;0.97053;[[590, 62, 3, 5], [86, 523, 47, 6], [5, 52, 503, 62], [3, 4, 50, 614]];0.85218;0.85200;0.85277
5;0.01173;00:01:25;0.85086;0.97174;[[589, 66, 2, 3], [78, 534, 43, 7], [3, 53, 493, 73], [2, 6, 54, 609]];0.85037;0.85025;0.85086
6;0.01090;00:01:42;0.86883;0.97587;[[597, 56, 4, 3], [77, 550, 30, 5], [3, 46, 505, 68], [3, 4, 44, 620]];0.86830;0.86844;0.86883
7;0.01034;00:01:35;0.87189;0.97814;[[607, 48, 4, 1], [71, 546, 39, 6], [3, 46, 507, 66], [1, 8, 42, 620]];0.87129;0.87121;0.87189
8;0.01038;00:01:37;0.86807;0.97830;[[596, 56, 4, 4], [75, 546, 36, 5], [2, 44, 512, 64], [4, 4, 47, 616]];0.86765;0.86756;0.86807
9;0.00947;00:01:34;0.88604;0.98119;[[613, 43, 2, 2], [63, 565, 31, 3], [2, 41, 521, 58], [3, 4, 46, 618]];0.88569;0.88563;0.88604
10;0.00964;00:01:43;0.88642;0.98069;[[622, 34, 2, 2], [58, 561, 40, 3], [2, 46, 515, 59], [2, 4, 45, 620]];0.88591;0.88577;0.88642
11;0.00918;00:01:35;0.88528;0.98259;[[605, 49, 3, 3], [69, 559, 29, 5], [2, 37, 530, 53], [1, 9, 40, 621]];0.88502;0.88499;0.88528
12;0.00849;00:01:45;0.89828;0.98526;[[616, 40, 2, 2], [62, 566, 28, 6], [3, 36, 539, 44], [1, 4, 38, 628]];0.89798;0.89796;0.89828
13;0.00831;00:01:30;0.89790;0.98581;[[609, 47, 2, 2], [58, 575, 27, 2], [2, 31, 536, 53], [3, 4, 36, 628]];0.89767;0.89767;0.89790
14;0.00813;00:01:38;0.89790;0.98639;[[613, 40, 2, 5], [48, 580, 26, 8], [2, 37, 534, 49], [2, 4, 44, 621]];0.89774;0.89769;0.89790
15;0.00728;00:01:43;0.91778;0.98921;[[621, 34, 3, 2], [40, 592, 28, 2], [2, 29, 552, 39], [2, 1, 33, 635]];0.91768;0.91762;0.91778
16;0.00788;00:01:41;0.90363;0.98730;[[616, 42, 1, 1], [54, 584, 18, 6], [0, 31, 540, 51], [0, 3, 45, 623]];0.90347;0.90345;0.90363
17;0.00713;00:01:41;0.91511;0.98953;[[625, 34, 0, 1], [49, 584, 27, 2], [1, 21, 551, 49], [1, 2, 35, 633]];0.91488;0.91491;0.91511
18;0.00675;00:01:44;0.92314;0.99084;[[629, 26, 2, 3], [40, 598, 22, 2], [2, 27, 545, 48], [0, 0, 29, 642]];0.92285;0.92294;0.92314
19;0.00730;00:01:30;0.90746;0.98873;[[609, 47, 3, 1], [57, 576, 25, 4], [3, 30, 553, 36], [2, 3, 31, 635]];0.90735;0.90731;0.90746
20;0.00673;00:01:43;0.91702;0.99081;[[618, 39, 0, 3], [45, 595, 16, 6], [1, 28, 550, 43], [0, 3, 33, 635]];0.91689;0.91699;0.91702
21;0.00588;00:01:38;0.93040;0.99286;[[637, 22, 0, 1], [34, 612, 14, 2], [1, 29, 545, 47], [0, 2, 30, 639]];0.93012;0.93029;0.93040
22;0.00648;00:01:40;0.91969;0.99145;[[631, 29, 0, 0], [42, 592, 25, 3], [3, 29, 551, 39], [0, 1, 39, 631]];0.91953;0.91949;0.91969
23;0.00610;00:01:38;0.92658;0.99250;[[628, 27, 0, 5], [35, 602, 19, 6], [1, 22, 558, 41], [2, 3, 31, 635]];0.92646;0.92649;0.92658
24;0.00576;00:01:37;0.93308;0.99304;[[628, 28, 3, 1], [25, 609, 23, 5], [1, 24, 562, 35], [1, 6, 23, 641]];0.93304;0.93308;0.93308
25;0.00734;00:01:44;0.91243;0.98853;[[620, 38, 1, 1], [45, 588, 22, 7], [1, 34, 548, 39], [3, 9, 29, 630]];0.91234;0.91243;0.91243
26;0.00641;00:01:41;0.91778;0.99175;[[611, 46, 1, 2], [45, 594, 20, 3], [4, 18, 562, 38], [2, 5, 31, 633]];0.91775;0.91774;0.91778
27;0.00635;00:01:41;0.91893;0.99147;[[618, 42, 0, 0], [48, 592, 17, 5], [2, 29, 558, 33], [1, 3, 32, 635]];0.91889;0.91894;0.91893
28;0.00646;00:01:45;0.92237;0.99117;[[629, 28, 1, 2], [39, 593, 24, 6], [3, 27, 551, 41], [1, 5, 26, 639]];0.92214;0.92216;0.92237
29;0.00542;00:01:38;0.93576;0.99380;[[632, 26, 1, 1], [40, 600, 21, 1], [0, 23, 567, 32], [1, 0, 22, 648]];0.93559;0.93559;0.93576
30;0.00576;00:01:36;0.93346;0.99297;[[626, 33, 0, 1], [43, 598, 18, 3], [1, 22, 568, 31], [1, 2, 19, 649]];0.93333;0.93337;0.93346
