epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
40;0.00134;00:03:50;0.77487;0.92217;[[400, 255, 8, 0], [180, 1965, 433, 2], [3, 402, 3754, 216], [0, 19, 390, 448]];0.77144;0.77086;0.77487
41;0.00133;00:03:54;0.77428;0.92238;[[398, 256, 9, 0], [198, 1942, 437, 3], [2, 400, 3753, 220], [0, 20, 368, 469]];0.77141;0.77063;0.77428
42;0.00133;00:03:54;0.77522;0.92318;[[410, 244, 9, 0], [203, 1933, 444, 0], [3, 393, 3767, 212], [1, 19, 377, 460]];0.77213;0.77151;0.77522
43;0.00131;00:03:54;0.77251;0.92318;[[394, 263, 6, 0], [187, 1941, 449, 3], [3, 406, 3745, 221], [1, 18, 371, 467]];0.76953;0.76881;0.77251
44;0.00130;00:03:52;0.77628;0.92445;[[414, 242, 7, 0], [198, 1948, 432, 2], [3, 392, 3765, 215], [1, 18, 386, 452]];0.77311;0.77242;0.77628
45;0.00129;00:03:52;0.77805;0.92610;[[395, 261, 7, 0], [179, 1978, 422, 1], [2, 390, 3761, 222], [2, 19, 376, 460]];0.77486;0.77418;0.77805
46;0.00129;00:03:55;0.78077;0.92574;[[406, 248, 9, 0], [181, 1972, 424, 3], [2, 381, 3768, 224], [1, 17, 368, 471]];0.77790;0.77710;0.78077
47;0.00129;00:03:53;0.77770;0.92581;[[407, 248, 8, 0], [197, 1954, 426, 3], [3, 385, 3780, 207], [0, 18, 389, 450]];0.77427;0.77367;0.77770
48;0.00127;00:03:52;0.77758;0.92705;[[398, 258, 7, 0], [195, 1945, 439, 1], [3, 389, 3775, 208], [0, 19, 366, 472]];0.77455;0.77394;0.77758
49;0.00127;00:03:58;0.78419;0.92705;[[409, 247, 7, 0], [181, 1981, 416, 2], [1, 378, 3770, 226], [0, 17, 354, 486]];0.78167;0.78089;0.78419
