epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00217;00:23:11;0.70645;0.87629;[[864, 1997, 90, 4], [458, 9011, 2282, 43], [6, 2827, 16051, 725], [0, 537, 2228, 1020]];0.69044;0.70033;0.70645
1;0.00168;00:23:33;0.74478;0.90326;[[1418, 1462, 75, 0], [750, 8891, 2136, 17], [24, 2123, 16528, 934], [5, 130, 2079, 1571]];0.73778;0.73805;0.74478
2;0.00157;00:23:35;0.75605;0.90932;[[1573, 1340, 41, 1], [791, 8936, 2045, 22], [17, 2085, 16575, 932], [0, 120, 1911, 1754]];0.75106;0.75102;0.75605
3;0.00151;00:23:43;0.75817;0.91265;[[1577, 1330, 46, 2], [845, 8957, 1977, 15], [17, 2051, 16548, 993], [2, 100, 1846, 1837]];0.75392;0.75342;0.75817
4;0.00147;00:23:39;0.76355;0.91510;[[1643, 1267, 43, 2], [831, 8983, 1964, 16], [20, 1984, 16631, 974], [1, 86, 1831, 1867]];0.75951;0.75897;0.76355
5;0.00144;00:23:58;0.76431;0.91651;[[1634, 1281, 40, 0], [847, 8982, 1948, 17], [17, 1996, 16626, 970], [3, 90, 1781, 1911]];0.76054;0.76004;0.76431
6;0.00142;00:24:16;0.76533;0.91768;[[1660, 1251, 44, 0], [874, 8948, 1954, 18], [14, 1929, 16674, 992], [2, 89, 1784, 1910]];0.76162;0.76085;0.76533
7;0.00139;00:23:58;0.76953;0.91895;[[1685, 1232, 38, 0], [843, 9002, 1932, 17], [17, 1930, 16691, 971], [1, 81, 1729, 1974]];0.76615;0.76555;0.76953
8;0.00138;00:24:04;0.76869;0.91915;[[1690, 1222, 42, 1], [879, 8957, 1940, 18], [12, 1866, 16744, 987], [0, 90, 1766, 1929]];0.76506;0.76424;0.76869
9;0.00138;00:24:06;0.77165;0.91972;[[1700, 1218, 35, 2], [844, 9014, 1918, 18], [12, 1887, 16738, 972], [1, 85, 1718, 1981]];0.76830;0.76763;0.77165
10;0.00136;00:24:13;0.77162;0.92061;[[1694, 1227, 33, 1], [850, 8966, 1960, 18], [15, 1842, 16785, 967], [0, 75, 1723, 1987]];0.76818;0.76744;0.77162
11;0.00135;00:24:07;0.77162;0.92104;[[1704, 1219, 32, 0], [868, 8995, 1915, 16], [11, 1864, 16749, 985], [0, 79, 1722, 1984]];0.76832;0.76756;0.77162
12;0.00134;00:24:11;0.76989;0.92125;[[1722, 1196, 36, 1], [860, 8967, 1951, 16], [10, 1904, 16721, 974], [0, 82, 1747, 1956]];0.76649;0.76580;0.76989
13;0.00133;00:24:14;0.77320;0.92209;[[1728, 1198, 29, 0], [848, 8973, 1956, 17], [12, 1852, 16788, 957], [0, 82, 1700, 2003]];0.76992;0.76925;0.77320
14;0.00132;00:24:11;0.77451;0.92283;[[1704, 1218, 32, 1], [851, 8998, 1925, 20], [11, 1799, 16832, 967], [0, 75, 1702, 2008]];0.77115;0.77037;0.77451
15;0.00131;00:24:05;0.77524;0.92297;[[1729, 1197, 29, 0], [824, 9044, 1907, 19], [8, 1819, 16779, 1003], [0, 84, 1683, 2018]];0.77211;0.77133;0.77524
16;0.00131;00:24:06;0.77540;0.92335;[[1733, 1193, 28, 1], [844, 9001, 1929, 20], [8, 1797, 16846, 958], [0, 81, 1708, 1996]];0.77202;0.77129;0.77540
17;0.00130;00:24:03;0.77516;0.92377;[[1732, 1188, 33, 2], [863, 8996, 1913, 22], [16, 1795, 16823, 975], [0, 80, 1689, 2016]];0.77199;0.77116;0.77516
18;0.00130;00:24:06;0.77587;0.92396;[[1718, 1205, 32, 0], [810, 9019, 1947, 18], [13, 1815, 16802, 979], [0, 74, 1656, 2055]];0.77278;0.77207;0.77587
19;0.00129;00:24:10;0.77815;0.92444;[[1759, 1159, 35, 2], [858, 8977, 1940, 19], [15, 1772, 16878, 944], [1, 76, 1641, 2067]];0.77515;0.77441;0.77815
20;0.00128;00:24:15;0.77684;0.92454;[[1745, 1176, 34, 0], [815, 9048, 1916, 15], [9, 1850, 16785, 965], [1, 72, 1659, 2053]];0.77384;0.77323;0.77684
21;0.00127;00:24:09;0.77789;0.92506;[[1771, 1153, 30, 1], [825, 9027, 1925, 17], [10, 1802, 16846, 951], [0, 74, 1684, 2027]];0.77474;0.77407;0.77789
22;0.00127;00:24:09;0.77993;0.92551;[[1763, 1162, 29, 1], [821, 9061, 1891, 21], [10, 1787, 16867, 945], [1, 77, 1649, 2058]];0.77691;0.77625;0.77993
23;0.00126;00:24:19;0.77847;0.92612;[[1769, 1152, 32, 2], [816, 9038, 1923, 17], [10, 1806, 16838, 955], [0, 79, 1658, 2048]];0.77542;0.77477;0.77847
24;0.00125;00:24:09;0.77899;0.92644;[[1793, 1133, 27, 2], [823, 9034, 1918, 19], [15, 1791, 16828, 975], [0, 70, 1657, 2058]];0.77611;0.77536;0.77899
25;0.00125;00:24:19;0.78313;0.92720;[[1796, 1130, 27, 2], [822, 9081, 1873, 18], [13, 1755, 16921, 920], [0, 75, 1637, 2073]];0.78017;0.77956;0.78313
26;0.00125;00:24:13;0.78082;0.92689;[[1779, 1144, 30, 2], [847, 9034, 1894, 19], [12, 1746, 16888, 963], [1, 77, 1625, 2082]];0.77797;0.77719;0.78082
27;0.00124;00:24:11;0.78101;0.92721;[[1804, 1122, 27, 2], [838, 9027, 1910, 19], [9, 1788, 16863, 949], [1, 73, 1615, 2096]];0.77828;0.77759;0.78101
28;0.00124;00:24:14;0.78124;0.92718;[[1811, 1118, 24, 2], [818, 9005, 1953, 18], [10, 1774, 16901, 924], [0, 76, 1627, 2082]];0.77833;0.77773;0.78124
29;0.00123;00:24:11;0.78232;0.92819;[[1822, 1105, 27, 1], [832, 9038, 1900, 24], [13, 1779, 16889, 928], [0, 81, 1613, 2091]];0.77957;0.77892;0.78232
30;0.00123;00:24:10;0.78177;0.92789;[[1792, 1134, 28, 1], [794, 9085, 1895, 20], [12, 1771, 16866, 960], [0, 73, 1636, 2076]];0.77888;0.77821;0.78177
31;0.00122;00:24:15;0.78151;0.92842;[[1802, 1123, 27, 3], [804, 9024, 1946, 20], [9, 1788, 16883, 929], [1, 72, 1612, 2100]];0.77868;0.77808;0.78151
32;0.00122;00:24:14;0.78389;0.92834;[[1819, 1106, 29, 1], [818, 9070, 1888, 18], [12, 1770, 16903, 924], [1, 74, 1602, 2108]];0.78116;0.78056;0.78389
33;0.00122;00:24:11;0.78339;0.92858;[[1788, 1137, 29, 1], [806, 9060, 1914, 14], [12, 1746, 16910, 941], [1, 71, 1590, 2123]];0.78063;0.77998;0.78339
34;0.00122;00:24:11;0.78497;0.92910;[[1791, 1136, 26, 2], [769, 9096, 1913, 16], [15, 1732, 16950, 912], [1, 61, 1619, 2104]];0.78199;0.78147;0.78497
35;0.00121;00:24:15;0.78484;0.92873;[[1802, 1129, 23, 1], [810, 9059, 1906, 19], [11, 1720, 16969, 909], [0, 70, 1609, 2106]];0.78192;0.78133;0.78484
36;0.00121;00:24:15;0.78431;0.92929;[[1801, 1129, 24, 1], [796, 9068, 1899, 31], [10, 1771, 16920, 908], [1, 67, 1590, 2127]];0.78157;0.78100;0.78431
37;0.00120;00:24:12;0.78539;0.93019;[[1805, 1124, 22, 4], [821, 9055, 1894, 24], [11, 1703, 16955, 940], [1, 70, 1572, 2142]];0.78273;0.78199;0.78539
38;0.00119;00:24:14;0.78717;0.93055;[[1787, 1134, 31, 3], [780, 9125, 1867, 22], [13, 1687, 16968, 941], [2, 69, 1569, 2145]];0.78443;0.78374;0.78717
39;0.00119;00:24:09;0.78780;0.93097;[[1806, 1121, 25, 3], [801, 9061, 1916, 16], [10, 1705, 16996, 898], [1, 66, 1532, 2186]];0.78518;0.78461;0.78780
40;0.00119;00:24:10;0.78596;0.93042;[[1819, 1109, 26, 1], [800, 9070, 1903, 21], [11, 1720, 16945, 933], [3, 57, 1580, 2145]];0.78331;0.78265;0.78596
41;0.00119;00:24:24;0.78704;0.93099;[[1841, 1087, 27, 0], [782, 9102, 1891, 19], [11, 1721, 16948, 929], [4, 65, 1587, 2129]];0.78435;0.78374;0.78704
42;0.00119;00:24:10;0.78759;0.93067;[[1827, 1103, 23, 2], [780, 9118, 1879, 17], [11, 1712, 16955, 931], [1, 67, 1576, 2141]];0.78492;0.78431;0.78759
43;0.00118;00:24:14;0.78801;0.93127;[[1848, 1087, 18, 2], [785, 9110, 1874, 25], [10, 1703, 16984, 912], [2, 57, 1611, 2115]];0.78523;0.78462;0.78801
44;0.00118;00:24:14;0.79053;0.93162;[[1845, 1088, 18, 4], [783, 9089, 1898, 24], [11, 1679, 17039, 880], [0, 65, 1540, 2180]];0.78791;0.78737;0.79053
45;0.00117;00:24:07;0.79079;0.93203;[[1858, 1070, 23, 4], [778, 9138, 1854, 24], [10, 1697, 17018, 884], [2, 59, 1575, 2149]];0.78812;0.78759;0.79079
46;0.00116;00:24:05;0.78879;0.93236;[[1842, 1091, 20, 2], [787, 9071, 1918, 18], [10, 1706, 17003, 890], [1, 69, 1544, 2171]];0.78618;0.78565;0.78879
47;0.00116;00:24:12;0.78929;0.93245;[[1830, 1099, 25, 1], [770, 9152, 1854, 18], [13, 1725, 16949, 922], [1, 63, 1546, 2175]];0.78679;0.78623;0.78929
48;0.00116;00:24:02;0.79073;0.93332;[[1863, 1061, 30, 1], [780, 9099, 1897, 18], [13, 1654, 17034, 908], [2, 60, 1558, 2165]];0.78811;0.78750;0.79073
49;0.00115;00:24:15;0.79053;0.93344;[[1831, 1096, 26, 2], [756, 9118, 1899, 21], [13, 1665, 17035, 896], [1, 56, 1559, 2169]];0.78780;0.78726;0.79053
