epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.02016;00:05:30;0.34180;0.64210;[[1401, 1115, 152, 302], [1272, 1141, 276, 256], [712, 758, 1025, 416], [951, 570, 971, 458]];0.33149;0.34576;0.34180
1;0.02078;00:05:22;0.34910;0.63276;[[1416, 994, 78, 482], [1355, 990, 251, 349], [891, 569, 1080, 371], [888, 442, 995, 625]];0.34435;0.35791;0.34910
2;0.02080;00:05:18;0.34672;0.62989;[[1316, 1071, 146, 437], [1251, 1087, 247, 360], [820, 658, 1006, 427], [791, 536, 949, 674]];0.34344;0.35541;0.34672
3;0.02043;00:05:19;0.35165;0.64387;[[1438, 923, 161, 448], [1352, 933, 284, 376], [897, 512, 1037, 465], [781, 430, 1006, 733]];0.34760;0.35841;0.35165
4;0.02082;00:05:22;0.34825;0.63007;[[1133, 1230, 148, 459], [1055, 1238, 291, 361], [704, 728, 1135, 344], [670, 605, 1080, 595]];0.34342;0.35213;0.34825
5;0.02107;00:05:19;0.34078;0.61698;[[901, 1106, 49, 914], [977, 1095, 244, 629], [744, 615, 1116, 436], [545, 456, 1048, 901]];0.34236;0.34610;0.34078
6;0.02099;00:05:25;0.34358;0.61978;[[1083, 941, 52, 894], [1162, 933, 228, 622], [905, 470, 1098, 438], [630, 395, 993, 932]];0.34582;0.35282;0.34358
7;0.02110;00:05:25;0.34485;0.61503;[[925, 1095, 53, 897], [978, 1099, 246, 622], [790, 583, 1171, 367], [555, 458, 1071, 866]];0.34626;0.34954;0.34485
8;0.02121;00:05:24;0.33263;0.60615;[[677, 1147, 84, 1062], [795, 1137, 272, 741], [636, 651, 1275, 349], [462, 479, 1181, 828]];0.33117;0.33141;0.33263
9;0.02117;00:05:23;0.33500;0.60648;[[636, 1198, 105, 1031], [725, 1215, 292, 713], [635, 659, 1274, 343], [463, 487, 1180, 820]];0.33198;0.33173;0.33500
10;0.02117;00:05:25;0.33373;0.60569;[[716, 1123, 157, 974], [830, 1115, 310, 690], [672, 624, 1285, 330], [470, 471, 1195, 814]];0.33194;0.33125;0.33373
11;0.02125;00:05:25;0.33271;0.60134;[[656, 1153, 197, 964], [751, 1158, 343, 693], [620, 653, 1303, 335], [439, 495, 1215, 801]];0.32912;0.32799;0.33271
12;0.02115;00:05:21;0.32906;0.60379;[[730, 1064, 271, 905], [817, 1089, 401, 638], [621, 651, 1325, 314], [429, 508, 1282, 731]];0.32516;0.32377;0.32906
13;0.02119;00:05:22;0.33424;0.60515;[[796, 1071, 203, 900], [879, 1074, 357, 635], [725, 582, 1306, 298], [508, 446, 1236, 760]];0.33219;0.33118;0.33424
14;0.02109;00:05:20;0.33390;0.60777;[[782, 1120, 250, 818], [847, 1136, 391, 571], [677, 630, 1321, 283], [475, 496, 1286, 693]];0.32976;0.32887;0.33390
15;0.02110;00:05:18;0.33229;0.60895;[[738, 1120, 223, 889], [815, 1140, 366, 624], [660, 637, 1307, 307], [486, 486, 1250, 728]];0.32880;0.32751;0.33229
16;0.02112;00:05:23;0.33110;0.60854;[[784, 1030, 207, 949], [879, 1030, 343, 693], [674, 588, 1248, 401], [457, 464, 1192, 837]];0.33015;0.32952;0.33110
17;0.02121;00:05:23;0.32320;0.60447;[[583, 1098, 230, 1059], [673, 1111, 371, 790], [545, 651, 1309, 406], [388, 506, 1253, 803]];0.31856;0.31780;0.32320
18;0.02118;00:05:25;0.32728;0.60669;[[565, 1153, 191, 1061], [665, 1163, 328, 789], [546, 668, 1227, 470], [376, 514, 1161, 899]];0.32320;0.32366;0.32728
19;0.02118;00:05:22;0.32626;0.60562;[[674, 1043, 178, 1075], [771, 1050, 317, 807], [647, 575, 1249, 440], [448, 448, 1185, 869]];0.32498;0.32483;0.32626
20;0.02411;00:05:17;0.24788;0.38521;[[0, 0, 24, 2946], [0, 0, 81, 2864], [0, 0, 416, 2495], [0, 0, 447, 2503]];0.14417;0.16425;0.24788
21;0.02230;00:05:19;0.23684;0.40011;[[0, 0, 334, 2636], [0, 0, 217, 2728], [0, 0, 88, 2823], [0, 0, 249, 2701]];0.10924;0.08664;0.23684
22;0.02200;00:05:24;0.24329;0.41705;[[0, 12, 146, 2812], [0, 18, 88, 2839], [0, 45, 40, 2826], [0, 34, 109, 2807]];0.10775;0.12943;0.24329
23;0.02188;00:05:24;0.23743;0.43375;[[0, 95, 120, 2755], [0, 146, 127, 2672], [0, 312, 323, 2276], [0, 260, 363, 2327]];0.15080;0.18861;0.23743
24;0.02183;00:05:19;0.21663;0.44299;[[0, 451, 411, 2108], [0, 582, 366, 1997], [0, 955, 665, 1291], [0, 796, 850, 1304]];0.18170;0.17276;0.21663
