epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00113;00:03:33;0.79363;0.93575;[[425, 231, 6, 0], [169, 2002, 406, 4], [3, 352, 3780, 241], [1, 10, 326, 519]];0.79189;0.79108;0.79363
1;0.00111;00:03:32;0.79540;0.93675;[[435, 222, 5, 0], [178, 2005, 392, 6], [3, 360, 3787, 226], [1, 6, 335, 514]];0.79364;0.79285;0.79540
2;0.00112;00:03:32;0.79823;0.93703;[[437, 218, 7, 0], [180, 2015, 384, 2], [2, 361, 3809, 204], [1, 7, 344, 504]];0.79608;0.79551;0.79823
3;0.00110;00:03:31;0.80142;0.93796;[[441, 215, 6, 0], [169, 2012, 397, 3], [2, 338, 3809, 227], [1, 7, 318, 530]];0.79977;0.79903;0.80142
4;0.00109;00:03:34;0.79823;0.93778;[[440, 215, 6, 1], [176, 2019, 381, 5], [2, 352, 3799, 223], [1, 7, 341, 507]];0.79633;0.79554;0.79823
5;0.00108;00:03:33;0.79292;0.93888;[[426, 229, 5, 2], [184, 2004, 390, 3], [3, 362, 3782, 229], [1, 7, 340, 508]];0.79105;0.79022;0.79292
6;0.00106;00:03:32;0.80366;0.94057;[[441, 215, 4, 2], [161, 2029, 389, 2], [2, 345, 3812, 217], [1, 6, 320, 529]];0.80194;0.80128;0.80366
7;0.00107;00:03:35;0.80319;0.93932;[[448, 209, 4, 1], [160, 2032, 384, 5], [2, 346, 3817, 211], [1, 7, 338, 510]];0.80117;0.80052;0.80319
8;0.00104;00:03:31;0.80378;0.94217;[[439, 217, 6, 0], [172, 2015, 390, 4], [1, 327, 3833, 215], [1, 8, 322, 525]];0.80188;0.80115;0.80378
9;0.00103;00:03:30;0.80826;0.94276;[[442, 213, 7, 0], [165, 2040, 374, 2], [1, 335, 3840, 200], [1, 4, 323, 528]];0.80634;0.80578;0.80826
10;0.00104;00:03:34;0.80720;0.94185;[[447, 209, 4, 2], [164, 2035, 382, 0], [1, 337, 3824, 214], [2, 7, 312, 535]];0.80558;0.80493;0.80720
11;0.00101;00:03:32;0.80673;0.94411;[[442, 215, 5, 0], [164, 2037, 377, 3], [2, 336, 3829, 209], [1, 9, 317, 529]];0.80494;0.80430;0.80673
12;0.00100;00:03:34;0.81558;0.94561;[[445, 213, 4, 0], [151, 2065, 360, 5], [2, 325, 3849, 200], [1, 4, 298, 553]];0.81404;0.81351;0.81558
13;0.00102;00:03:36;0.80189;0.94309;[[449, 208, 4, 1], [167, 2015, 397, 2], [1, 337, 3811, 227], [1, 11, 323, 521]];0.80016;0.79941;0.80189
14;0.00100;00:03:34;0.81298;0.94558;[[456, 200, 5, 1], [157, 2052, 371, 1], [2, 325, 3851, 198], [1, 3, 321, 531]];0.81114;0.81062;0.81298
15;0.00098;00:03:33;0.81746;0.94741;[[462, 196, 3, 1], [159, 2053, 366, 3], [1, 319, 3868, 188], [2, 8, 301, 545]];0.81582;0.81534;0.81746
