epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00138;00:05:08;0.74575;0.92634;[[2472, 467, 16, 15], [646, 1933, 330, 36], [11, 396, 1919, 585], [19, 39, 434, 2458]];0.74396;0.74334;0.74575
1;0.00151;00:05:07;0.73505;0.91849;[[2452, 484, 16, 18], [678, 1897, 323, 47], [21, 411, 1876, 603], [18, 55, 446, 2431]];0.73309;0.73257;0.73505
2;0.00153;00:05:07;0.73200;0.91838;[[2416, 493, 40, 21], [667, 1914, 321, 43], [21, 429, 1877, 584], [13, 48, 476, 2413]];0.73054;0.72990;0.73200
3;0.00154;00:05:10;0.73081;0.91806;[[2454, 465, 33, 18], [710, 1873, 319, 43], [24, 401, 1885, 601], [18, 53, 485, 2394]];0.72887;0.72825;0.73081
4;0.00150;00:05:06;0.73548;0.92069;[[2404, 513, 37, 16], [650, 1935, 320, 40], [20, 391, 1894, 606], [14, 54, 454, 2428]];0.73409;0.73354;0.73548
5;0.00150;00:04:59;0.73370;0.92022;[[2442, 475, 32, 21], [666, 1897, 343, 39], [27, 424, 1886, 574], [17, 52, 466, 2415]];0.73207;0.73136;0.73370
6;0.00144;00:05:12;0.74193;0.92466;[[2436, 489, 27, 18], [606, 2005, 298, 36], [18, 422, 1873, 598], [14, 52, 461, 2423]];0.74064;0.74032;0.74193
7;0.00171;00:05:03;0.71111;0.90982;[[2135, 720, 97, 18], [564, 1926, 429, 26], [26, 463, 1877, 545], [5, 14, 495, 2436]];0.71170;0.71331;0.71111
8;0.00131;00:05:09;0.74533;0.93030;[[2408, 502, 49, 11], [616, 1930, 386, 13], [18, 389, 1946, 558], [7, 17, 433, 2493]];0.74409;0.74330;0.74533
9;0.00120;00:05:03;0.76112;0.93716;[[2464, 460, 36, 10], [597, 2001, 331, 16], [12, 364, 1965, 570], [11, 18, 388, 2533]];0.75950;0.75890;0.76112
10;0.00112;00:05:05;0.77038;0.94138;[[2543, 396, 22, 9], [607, 1983, 339, 16], [12, 345, 1997, 557], [11, 21, 369, 2549]];0.76825;0.76776;0.77038
11;0.00108;00:05:10;0.77412;0.94366;[[2542, 399, 20, 9], [592, 2003, 332, 18], [9, 336, 2011, 555], [11, 23, 356, 2560]];0.77209;0.77163;0.77412
12;0.00104;00:05:03;0.78592;0.94730;[[2564, 385, 12, 9], [596, 2044, 292, 13], [7, 312, 2062, 530], [12, 20, 333, 2585]];0.78399;0.78384;0.78592
13;0.00101;00:05:08;0.78201;0.94762;[[2574, 371, 12, 13], [605, 2027, 296, 17], [8, 314, 2048, 541], [13, 22, 355, 2560]];0.77998;0.77985;0.78201
14;0.00098;00:05:08;0.79195;0.94959;[[2597, 346, 14, 13], [580, 2070, 278, 17], [4, 307, 2074, 526], [13, 22, 330, 2585]];0.78998;0.78999;0.79195
15;0.00098;00:05:05;0.79314;0.95060;[[2589, 361, 11, 9], [571, 2076, 280, 18], [8, 303, 2066, 534], [13, 19, 309, 2609]];0.79109;0.79119;0.79314
16;0.00094;00:05:07;0.79832;0.95267;[[2544, 398, 16, 12], [520, 2106, 305, 14], [3, 285, 2089, 534], [10, 15, 263, 2662]];0.79648;0.79651;0.79832
17;0.00092;00:05:12;0.80019;0.95346;[[2598, 351, 9, 12], [537, 2103, 291, 14], [3, 308, 2103, 497], [10, 19, 302, 2619]];0.79842;0.79825;0.80019
18;0.00090;00:05:10;0.80333;0.95491;[[2610, 343, 11, 6], [556, 2107, 268, 14], [1, 282, 2111, 517], [12, 16, 290, 2632]];0.80139;0.80159;0.80333
19;0.00092;00:05:04;0.80087;0.95366;[[2619, 332, 13, 6], [556, 2103, 274, 12], [4, 288, 2100, 519], [14, 18, 309, 2609]];0.79894;0.79904;0.80087
20;0.00090;00:05:05;0.80172;0.95526;[[2615, 333, 14, 8], [570, 2098, 264, 13], [3, 287, 2111, 510], [11, 21, 301, 2617]];0.79979;0.79997;0.80172
21;0.00090;00:05:13;0.80248;0.95500;[[2616, 335, 11, 8], [560, 2095, 277, 13], [6, 292, 2108, 505], [10, 25, 284, 2631]];0.80049;0.80063;0.80248
22;0.00090;00:05:06;0.80206;0.95513;[[2586, 364, 10, 10], [540, 2143, 250, 12], [4, 300, 2101, 506], [12, 19, 304, 2615]];0.80046;0.80053;0.80206
23;0.00089;00:05:11;0.80053;0.95539;[[2584, 368, 6, 12], [561, 2107, 265, 12], [2, 286, 2129, 494], [12, 18, 313, 2607]];0.79894;0.79888;0.80053
24;0.00090;00:05:07;0.80596;0.95543;[[2614, 335, 9, 12], [560, 2110, 262, 13], [5, 273, 2136, 497], [14, 15, 290, 2631]];0.80411;0.80437;0.80596
