epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00121;00:06:14;0.79221;0.93189;[[405, 248, 6, 3], [157, 2014, 403, 7], [1, 351, 3796, 228], [0, 16, 341, 499]];0.78975;0.78903;0.79221
1;0.00121;00:06:04;0.78549;0.93042;[[395, 257, 9, 1], [172, 2011, 394, 4], [4, 364, 3768, 240], [2, 14, 357, 483]];0.78291;0.78199;0.78549
2;0.00121;00:06:02;0.78950;0.93130;[[411, 243, 6, 2], [178, 2010, 388, 5], [3, 369, 3768, 236], [0, 15, 339, 502]];0.78751;0.78667;0.78950
3;0.00120;00:06:00;0.78619;0.93139;[[400, 253, 8, 1], [171, 1994, 410, 6], [1, 375, 3782, 218], [2, 10, 357, 487]];0.78349;0.78277;0.78619
4;0.00119;00:05:57;0.78962;0.93326;[[394, 259, 9, 0], [188, 2007, 383, 3], [3, 361, 3794, 218], [1, 9, 349, 497]];0.78710;0.78628;0.78962
5;0.00118;00:05:58;0.78490;0.93247;[[399, 258, 5, 0], [178, 1995, 404, 4], [2, 379, 3761, 234], [1, 11, 347, 497]];0.78264;0.78183;0.78490
6;0.00115;00:06:02;0.79339;0.93514;[[409, 243, 7, 3], [169, 2033, 375, 4], [3, 357, 3787, 229], [0, 14, 347, 495]];0.79107;0.79027;0.79339
7;0.00117;00:05:56;0.78808;0.93365;[[390, 265, 6, 1], [182, 1992, 402, 5], [3, 346, 3793, 234], [1, 7, 344, 504]];0.78565;0.78465;0.78808
8;0.00116;00:05:58;0.79316;0.93486;[[404, 252, 5, 1], [172, 2028, 378, 3], [3, 355, 3795, 223], [0, 12, 349, 495]];0.79069;0.78993;0.79316
9;0.00116;00:06:01;0.79233;0.93498;[[409, 247, 4, 2], [167, 2037, 371, 6], [4, 369, 3776, 227], [2, 14, 347, 493]];0.79007;0.78936;0.79233
10;0.00114;00:05:55;0.79988;0.93585;[[431, 225, 6, 0], [160, 2048, 371, 2], [2, 369, 3791, 214], [0, 10, 337, 509]];0.79788;0.79737;0.79988
11;0.00112;00:06:00;0.79646;0.93760;[[408, 250, 3, 1], [171, 2030, 378, 2], [3, 352, 3805, 216], [2, 9, 338, 507]];0.79417;0.79347;0.79646
12;0.00113;00:06:01;0.79481;0.93637;[[429, 227, 5, 1], [178, 2013, 385, 5], [2, 364, 3792, 218], [0, 14, 340, 502]];0.79275;0.79202;0.79481
13;0.00111;00:05:59;0.80153;0.93854;[[421, 233, 6, 2], [168, 2031, 379, 3], [2, 324, 3837, 213], [2, 12, 338, 504]];0.79911;0.79833;0.80153
14;0.00110;00:06:02;0.79788;0.93870;[[421, 234, 6, 1], [169, 2033, 374, 5], [3, 346, 3794, 233], [0, 11, 331, 514]];0.79601;0.79520;0.79788
15;0.00108;00:05:56;0.79658;0.93994;[[417, 240, 4, 1], [164, 2032, 379, 6], [1, 354, 3802, 219], [1, 8, 347, 500]];0.79426;0.79354;0.79658
16;0.00110;00:06:00;0.80047;0.93980;[[406, 249, 7, 0], [168, 2039, 371, 3], [3, 337, 3813, 223], [1, 9, 320, 526]];0.79845;0.79771;0.80047
17;0.00108;00:05:57;0.79976;0.93925;[[439, 217, 5, 1], [156, 2028, 393, 4], [3, 356, 3808, 209], [0, 7, 346, 503]];0.79754;0.79696;0.79976
18;0.00109;00:05:59;0.79976;0.94000;[[416, 238, 7, 1], [174, 2023, 381, 3], [2, 340, 3808, 226], [1, 10, 314, 531]];0.79799;0.79720;0.79976
19;0.00107;00:05:57;0.79799;0.94028;[[421, 235, 5, 1], [173, 2029, 376, 3], [2, 351, 3800, 223], [0, 9, 334, 513]];0.79601;0.79526;0.79799
20;0.00108;00:05:58;0.80094;0.94044;[[420, 238, 3, 1], [170, 2050, 359, 2], [3, 337, 3812, 224], [1, 8, 341, 506]];0.79880;0.79801;0.80094
21;0.00105;00:06:01;0.80366;0.94320;[[418, 238, 5, 1], [161, 2046, 372, 2], [3, 337, 3823, 213], [0, 14, 318, 524]];0.80162;0.80100;0.80366
22;0.00103;00:05:59;0.80413;0.94357;[[440, 217, 4, 1], [157, 2057, 362, 5], [2, 339, 3809, 226], [1, 6, 340, 509]];0.80221;0.80146;0.80413
23;0.00103;00:06:03;0.80755;0.94490;[[426, 232, 3, 1], [161, 2059, 357, 4], [1, 338, 3817, 220], [1, 9, 304, 542]];0.80600;0.80540;0.80755
24;0.00103;00:06:01;0.81015;0.94485;[[431, 224, 6, 1], [158, 2068, 350, 5], [3, 323, 3842, 208], [0, 12, 319, 525]];0.80819;0.80754;0.81015
25;0.00105;00:06:01;0.80083;0.94243;[[421, 235, 5, 1], [165, 2039, 371, 6], [3, 351, 3808, 214], [1, 8, 328, 519]];0.79886;0.79819;0.80083
26;0.00102;00:06:00;0.80661;0.94468;[[429, 227, 4, 2], [161, 2056, 361, 3], [2, 339, 3820, 215], [0, 10, 315, 531]];0.80486;0.80423;0.80661
