epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01489;00:01:34;0.81568;0.95622;[[571, 83, 2, 4], [87, 513, 48, 14], [6, 65, 459, 92], [3, 15, 63, 590]];0.81505;0.81532;0.81568
1;0.01457;00:01:37;0.81568;0.95825;[[572, 77, 3, 8], [95, 506, 46, 15], [5, 66, 461, 90], [4, 14, 59, 594]];0.81482;0.81506;0.81568
2;0.01379;00:01:37;0.82677;0.96191;[[577, 76, 2, 5], [80, 521, 55, 6], [3, 64, 468, 87], [3, 12, 60, 596]];0.82627;0.82628;0.82677
3;0.01356;00:01:41;0.82906;0.96333;[[583, 69, 3, 5], [77, 520, 43, 22], [3, 63, 477, 79], [5, 14, 64, 588]];0.82861;0.82862;0.82906
4;0.01292;00:01:38;0.84245;0.96595;[[585, 68, 2, 5], [73, 528, 45, 16], [2, 65, 479, 76], [3, 12, 45, 611]];0.84184;0.84228;0.84245
5;0.01247;00:01:35;0.84359;0.96913;[[584, 69, 2, 5], [79, 536, 33, 14], [2, 59, 480, 81], [3, 9, 53, 606]];0.84300;0.84353;0.84359
6;0.01201;00:01:37;0.84551;0.97129;[[586, 66, 3, 5], [77, 533, 37, 15], [3, 56, 488, 75], [1, 13, 53, 604]];0.84504;0.84524;0.84551
7;0.01193;00:01:42;0.85507;0.97140;[[594, 57, 4, 5], [70, 541, 36, 15], [2, 56, 494, 70], [3, 10, 51, 607]];0.85460;0.85468;0.85507
8;0.01094;00:01:44;0.87189;0.97568;[[604, 49, 3, 4], [58, 564, 35, 5], [5, 48, 496, 73], [1, 13, 41, 616]];0.87137;0.87168;0.87189
9;0.01056;00:01:47;0.87572;0.97760;[[607, 50, 1, 2], [66, 550, 37, 9], [5, 44, 511, 62], [3, 5, 41, 622]];0.87515;0.87516;0.87572
10;0.01077;00:01:38;0.86960;0.97670;[[601, 52, 4, 3], [64, 560, 32, 6], [2, 52, 498, 70], [4, 9, 43, 615]];0.86912;0.86939;0.86960
11;0.01040;00:01:40;0.87495;0.97836;[[603, 51, 2, 4], [55, 566, 30, 11], [6, 48, 502, 66], [3, 4, 47, 617]];0.87449;0.87469;0.87495
12;0.00995;00:01:38;0.87457;0.98015;[[604, 51, 2, 3], [71, 553, 29, 9], [1, 42, 514, 65], [4, 6, 45, 616]];0.87412;0.87420;0.87457
13;0.00933;00:01:38;0.88872;0.98217;[[617, 40, 1, 2], [56, 565, 35, 6], [0, 46, 518, 58], [4, 3, 40, 624]];0.88826;0.88820;0.88872
14;0.00918;00:01:41;0.88987;0.98322;[[601, 54, 2, 3], [59, 570, 29, 4], [4, 36, 524, 58], [2, 6, 31, 632]];0.88955;0.88978;0.88987
15;0.00881;00:01:34;0.88834;0.98470;[[602, 54, 1, 3], [58, 577, 22, 5], [3, 41, 520, 58], [2, 5, 40, 624]];0.88810;0.88845;0.88834
16;0.00900;00:01:42;0.88795;0.98376;[[609, 48, 2, 1], [54, 572, 31, 5], [3, 44, 517, 58], [2, 7, 38, 624]];0.88764;0.88777;0.88795
17;0.00819;00:01:37;0.90402;0.98671;[[613, 43, 2, 2], [50, 582, 26, 4], [2, 32, 536, 52], [2, 6, 30, 633]];0.90378;0.90388;0.90402
18;0.00856;00:01:37;0.89751;0.98541;[[606, 49, 3, 2], [46, 584, 23, 9], [3, 35, 533, 51], [3, 7, 37, 624]];0.89741;0.89759;0.89751
19;0.00885;00:01:38;0.89331;0.98400;[[611, 42, 4, 3], [55, 569, 29, 9], [4, 39, 530, 49], [1, 8, 36, 626]];0.89303;0.89301;0.89331
20;0.00823;00:01:43;0.90019;0.98650;[[617, 39, 3, 1], [53, 577, 24, 8], [2, 38, 529, 53], [1, 11, 28, 631]];0.89987;0.90014;0.90019
21;0.00780;00:01:39;0.91205;0.98764;[[621, 35, 1, 3], [46, 585, 24, 7], [1, 34, 546, 41], [3, 7, 28, 633]];0.91186;0.91191;0.91205
22;0.00769;00:01:38;0.91166;0.98809;[[619, 37, 2, 2], [40, 584, 29, 9], [3, 32, 542, 45], [0, 6, 26, 639]];0.91142;0.91149;0.91166
23;0.00708;00:01:36;0.91434;0.98985;[[620, 39, 1, 0], [51, 587, 20, 4], [2, 25, 551, 44], [1, 0, 37, 633]];0.91417;0.91415;0.91434
24;0.00703;00:01:43;0.91549;0.99003;[[614, 42, 4, 0], [50, 585, 21, 6], [4, 21, 558, 39], [2, 2, 30, 637]];0.91534;0.91532;0.91549
25;0.00724;00:01:41;0.92199;0.98948;[[622, 37, 0, 1], [44, 591, 25, 2], [2, 24, 557, 39], [2, 2, 26, 641]];0.92183;0.92180;0.92199
26;0.00654;00:01:38;0.92084;0.99134;[[612, 42, 2, 4], [45, 593, 21, 3], [2, 37, 552, 31], [0, 2, 18, 651]];0.92073;0.92098;0.92084
27;0.00633;00:01:42;0.92811;0.99217;[[628, 29, 2, 1], [46, 595, 18, 3], [3, 18, 569, 32], [0, 3, 33, 635]];0.92801;0.92807;0.92811
28;0.00673;00:01:37;0.91625;0.99102;[[613, 44, 2, 1], [51, 588, 17, 6], [2, 25, 556, 39], [2, 1, 29, 639]];0.91612;0.91615;0.91625
29;0.00618;00:01:37;0.92696;0.99272;[[622, 37, 0, 1], [39, 602, 20, 1], [5, 24, 554, 39], [2, 1, 22, 646]];0.92679;0.92691;0.92696
30;0.00600;00:01:41;0.92658;0.99285;[[618, 42, 0, 0], [46, 594, 20, 2], [3, 17, 565, 37], [1, 2, 22, 646]];0.92645;0.92647;0.92658
31;0.00684;00:01:44;0.92046;0.99023;[[617, 40, 3, 0], [49, 593, 15, 5], [1, 24, 559, 38], [1, 5, 27, 638]];0.92037;0.92042;0.92046
32;0.00550;00:01:39;0.94111;0.99388;[[627, 32, 1, 0], [46, 603, 8, 5], [3, 18, 578, 23], [0, 3, 15, 653]];0.94105;0.94122;0.94111
