epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00105;00:05:13;0.78635;0.94689;[[2590, 359, 14, 7], [517, 2113, 293, 23], [10, 362, 2040, 499], [12, 35, 385, 2517]];0.78502;0.78453;0.78635
1;0.00104;00:05:08;0.78966;0.94769;[[2604, 340, 15, 11], [511, 2102, 312, 21], [11, 358, 2055, 487], [10, 39, 362, 2538]];0.78822;0.78769;0.78966
2;0.00103;00:05:10;0.79042;0.94937;[[2594, 345, 17, 14], [533, 2105, 292, 16], [13, 337, 2069, 492], [12, 34, 363, 2540]];0.78898;0.78856;0.79042
3;0.00097;00:05:07;0.79475;0.95208;[[2608, 332, 19, 11], [532, 2108, 292, 14], [9, 344, 2096, 462], [10, 29, 363, 2547]];0.79340;0.79297;0.79475
4;0.00094;00:05:12;0.80324;0.95431;[[2621, 325, 17, 7], [509, 2150, 272, 15], [9, 333, 2120, 449], [12, 28, 341, 2568]];0.80198;0.80162;0.80324
5;0.00094;00:05:10;0.80477;0.95434;[[2635, 310, 12, 13], [512, 2151, 262, 21], [9, 319, 2125, 458], [9, 25, 349, 2566]];0.80338;0.80310;0.80477
6;0.00088;00:05:07;0.80910;0.95772;[[2636, 311, 11, 12], [508, 2154, 272, 12], [10, 312, 2147, 442], [14, 23, 321, 2591]];0.80773;0.80748;0.80910
7;0.00085;00:05:13;0.82048;0.96041;[[2649, 298, 14, 9], [471, 2202, 253, 20], [8, 278, 2212, 413], [12, 31, 307, 2599]];0.81941;0.81917;0.82048
8;0.00080;00:05:06;0.82558;0.96360;[[2671, 282, 13, 4], [455, 2240, 241, 10], [7, 282, 2215, 407], [9, 20, 324, 2596]];0.82459;0.82436;0.82558
9;0.00077;00:05:13;0.83305;0.96565;[[2664, 286, 11, 9], [440, 2282, 213, 11], [6, 253, 2239, 413], [6, 22, 296, 2625]];0.83212;0.83200;0.83305
10;0.00076;00:05:14;0.83619;0.96618;[[2679, 271, 10, 10], [448, 2255, 230, 13], [5, 269, 2267, 370], [9, 20, 274, 2646]];0.83520;0.83506;0.83619
11;0.00071;00:05:11;0.83840;0.96907;[[2684, 267, 10, 9], [436, 2281, 223, 6], [7, 249, 2267, 388], [8, 19, 281, 2641]];0.83745;0.83735;0.83840
12;0.00067;00:05:06;0.84851;0.97172;[[2711, 242, 8, 9], [401, 2329, 207, 9], [4, 249, 2296, 362], [12, 14, 267, 2656]];0.84765;0.84756;0.84851
13;0.00066;00:05:07;0.84859;0.97182;[[2700, 249, 12, 9], [400, 2334, 205, 7], [7, 236, 2308, 360], [7, 16, 275, 2651]];0.84784;0.84772;0.84859
14;0.00063;00:05:10;0.85700;0.97441;[[2731, 223, 9, 7], [386, 2354, 199, 7], [6, 193, 2358, 354], [7, 14, 279, 2649]];0.85630;0.85635;0.85700
15;0.00058;00:05:10;0.86906;0.97755;[[2727, 226, 11, 6], [369, 2408, 162, 7], [3, 177, 2418, 313], [9, 10, 249, 2681]];0.86855;0.86858;0.86906
16;0.00054;00:05:09;0.88230;0.98102;[[2770, 183, 6, 11], [371, 2404, 158, 13], [3, 156, 2460, 292], [4, 9, 180, 2756]];0.88154;0.88199;0.88230
17;0.00045;00:05:11;0.90158;0.98563;[[2787, 170, 7, 6], [309, 2525, 109, 3], [2, 133, 2508, 268], [4, 7, 141, 2797]];0.90110;0.90149;0.90158
18;0.00040;00:05:05;0.91109;0.98833;[[2810, 148, 8, 4], [286, 2562, 96, 2], [2, 106, 2557, 246], [3, 5, 141, 2800]];0.91072;0.91107;0.91109
19;0.00038;00:05:09;0.91449;0.98919;[[2814, 143, 8, 5], [274, 2566, 103, 3], [2, 90, 2585, 234], [5, 6, 134, 2804]];0.91415;0.91449;0.91449
20;0.00035;00:05:07;0.91822;0.99031;[[2827, 132, 7, 4], [266, 2591, 87, 2], [3, 101, 2579, 228], [5, 5, 123, 2816]];0.91789;0.91827;0.91822
21;0.00034;00:05:05;0.92391;0.99109;[[2819, 140, 7, 4], [255, 2603, 86, 2], [3, 88, 2621, 199], [4, 4, 104, 2837]];0.92364;0.92392;0.92391
22;0.00032;00:05:10;0.92867;0.99209;[[2858, 103, 7, 2], [234, 2628, 82, 2], [2, 73, 2614, 222], [3, 5, 105, 2836]];0.92837;0.92886;0.92867
23;0.00031;00:05:07;0.92969;0.99251;[[2828, 130, 7, 5], [223, 2645, 77, 1], [3, 66, 2636, 206], [5, 4, 101, 2839]];0.92948;0.92976;0.92969
24;0.00031;00:05:12;0.92909;0.99244;[[2833, 127, 7, 3], [237, 2631, 76, 2], [2, 70, 2647, 192], [3, 5, 111, 2830]];0.92888;0.92914;0.92909
