epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03258;00:01:28;0.54837;0.80075;[[451, 116, 47, 46], [227, 284, 103, 47], [55, 151, 270, 147], [57, 56, 129, 429]];0.54430;0.54406;0.54837
1;0.03150;00:01:48;0.60076;0.84248;[[433, 163, 57, 7], [171, 349, 122, 19], [21, 142, 316, 144], [31, 35, 132, 473]];0.60197;0.60346;0.60076
2;0.02934;00:01:43;0.65124;0.86498;[[472, 118, 56, 14], [145, 387, 109, 20], [13, 155, 345, 110], [17, 40, 115, 499]];0.65265;0.65451;0.65124
3;0.02824;00:01:45;0.66386;0.87576;[[486, 104, 51, 19], [140, 411, 96, 14], [10, 166, 333, 114], [14, 36, 115, 506]];0.66445;0.66577;0.66386
4;0.02592;00:01:46;0.69560;0.89178;[[491, 87, 66, 16], [109, 441, 99, 12], [11, 157, 361, 94], [12, 25, 108, 526]];0.69729;0.69986;0.69560
5;0.02508;00:01:48;0.69369;0.89581;[[504, 80, 53, 23], [116, 436, 95, 14], [9, 168, 349, 97], [8, 27, 111, 525]];0.69447;0.69587;0.69369
6;0.02300;00:01:49;0.71740;0.90887;[[509, 88, 45, 18], [106, 450, 84, 21], [7, 135, 381, 100], [10, 26, 99, 536]];0.71786;0.71880;0.71740
7;0.02043;00:01:46;0.75411;0.92546;[[525, 91, 32, 12], [105, 476, 70, 10], [10, 122, 415, 76], [12, 20, 83, 556]];0.75467;0.75586;0.75411
8;0.01809;00:01:48;0.77170;0.93915;[[537, 73, 38, 12], [82, 482, 82, 15], [6, 114, 430, 73], [6, 18, 78, 569]];0.77243;0.77351;0.77170
9;0.01625;00:01:45;0.79465;0.95039;[[552, 66, 33, 9], [73, 508, 75, 5], [9, 101, 444, 69], [8, 16, 73, 574]];0.79530;0.79626;0.79465
10;0.01382;00:01:44;0.82792;0.96413;[[568, 57, 26, 9], [61, 534, 59, 7], [5, 89, 469, 60], [5, 15, 57, 594]];0.82822;0.82893;0.82792
11;0.01194;00:01:45;0.85851;0.97265;[[587, 43, 21, 9], [57, 544, 50, 10], [4, 72, 503, 44], [5, 11, 44, 611]];0.85855;0.85864;0.85851
12;0.00994;00:01:51;0.88260;0.98106;[[601, 42, 13, 4], [40, 571, 45, 5], [5, 61, 514, 43], [1, 6, 42, 622]];0.88269;0.88294;0.88260
13;0.00855;00:01:48;0.89981;0.98584;[[612, 35, 10, 3], [33, 589, 31, 8], [4, 54, 531, 34], [2, 11, 37, 621]];0.89994;0.90034;0.89981
14;0.00738;00:01:45;0.92046;0.98961;[[622, 31, 5, 2], [24, 607, 25, 5], [2, 47, 545, 29], [5, 5, 28, 633]];0.92051;0.92089;0.92046
15;0.00644;00:01:46;0.93078;0.99199;[[630, 23, 5, 2], [25, 610, 19, 7], [0, 36, 563, 24], [2, 5, 33, 631]];0.93085;0.93097;0.93078
16;0.00519;00:01:47;0.94340;0.99528;[[634, 24, 1, 1], [26, 611, 17, 7], [3, 30, 574, 16], [0, 4, 19, 648]];0.94340;0.94345;0.94340
17;0.00466;00:01:53;0.95105;0.99599;[[629, 26, 3, 2], [22, 623, 14, 2], [0, 27, 582, 14], [0, 3, 15, 653]];0.95112;0.95132;0.95105
18;0.00400;00:01:33;0.95946;0.99685;[[643, 17, 0, 0], [18, 630, 12, 1], [1, 20, 584, 18], [0, 0, 19, 652]];0.95945;0.95946;0.95946
19;0.00346;00:01:35;0.96597;0.99789;[[645, 15, 0, 0], [12, 632, 16, 1], [0, 19, 594, 10], [2, 3, 11, 655]];0.96600;0.96606;0.96597
20;0.00313;00:01:50;0.97170;0.99819;[[650, 10, 0, 0], [14, 638, 9, 0], [0, 12, 595, 16], [0, 3, 10, 658]];0.97168;0.97168;0.97170
21;0.00282;00:01:49;0.97208;0.99851;[[647, 12, 1, 0], [8, 643, 10, 0], [0, 14, 596, 13], [0, 2, 13, 656]];0.97210;0.97216;0.97208
22;0.00208;00:01:50;0.98088;0.99947;[[648, 9, 1, 2], [10, 644, 7, 0], [0, 7, 611, 5], [0, 2, 7, 662]];0.98089;0.98090;0.98088
23;0.00234;00:01:50;0.98050;0.99881;[[651, 7, 2, 0], [8, 644, 9, 0], [1, 6, 605, 11], [3, 0, 4, 664]];0.98048;0.98048;0.98050
24;0.00142;00:01:47;0.98929;0.99973;[[654, 5, 1, 0], [3, 656, 2, 0], [0, 6, 611, 6], [0, 1, 4, 666]];0.98929;0.98932;0.98929
25;0.00147;00:01:51;0.98700;0.99970;[[648, 11, 0, 1], [10, 647, 3, 1], [0, 1, 621, 1], [0, 2, 4, 665]];0.98699;0.98700;0.98700
26;0.00119;00:01:33;0.98815;0.99976;[[653, 7, 0, 0], [8, 648, 5, 0], [0, 4, 617, 2], [0, 1, 4, 666]];0.98815;0.98816;0.98815
27;0.00151;00:01:33;0.98738;0.99958;[[655, 4, 1, 0], [3, 653, 4, 1], [0, 9, 608, 6], [0, 1, 4, 666]];0.98738;0.98740;0.98738
28;0.00101;00:01:50;0.99426;0.99963;[[659, 1, 0, 0], [0, 658, 3, 0], [0, 4, 616, 3], [0, 0, 4, 667]];0.99427;0.99427;0.99426
29;0.00073;00:01:50;0.99426;0.99993;[[657, 3, 0, 0], [2, 657, 2, 0], [0, 1, 620, 2], [0, 1, 4, 666]];0.99427;0.99427;0.99426
30;0.00065;00:01:51;0.99771;0.99983;[[659, 1, 0, 0], [1, 659, 1, 0], [0, 2, 620, 1], [0, 0, 0, 671]];0.99771;0.99771;0.99771
31;0.00042;00:01:45;0.99771;0.99999;[[659, 1, 0, 0], [0, 660, 1, 0], [0, 2, 621, 0], [0, 0, 2, 669]];0.99771;0.99771;0.99771
32;0.00034;00:01:48;0.99771;1.00000;[[660, 0, 0, 0], [2, 658, 1, 0], [0, 0, 622, 1], [0, 0, 2, 669]];0.99771;0.99771;0.99771
