epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01675;00:01:38;0.83480;0.95792;[[580, 68, 9, 3], [76, 525, 44, 17], [5, 56, 494, 67], [4, 17, 66, 584]];0.83473;0.83470;0.83480
1;0.01051;00:01:37;0.87533;0.97751;[[596, 59, 3, 2], [65, 546, 40, 11], [3, 50, 525, 44], [2, 8, 39, 622]];0.87519;0.87513;0.87533
2;0.00812;00:01:33;0.90516;0.98656;[[609, 45, 5, 1], [48, 573, 37, 4], [5, 38, 549, 30], [1, 9, 25, 636]];0.90516;0.90517;0.90516
3;0.00637;00:01:38;0.93614;0.99143;[[623, 35, 2, 0], [28, 610, 20, 4], [3, 26, 571, 22], [1, 6, 20, 644]];0.93621;0.93636;0.93614
4;0.00523;00:01:36;0.94379;0.99439;[[631, 27, 1, 1], [30, 610, 16, 6], [0, 20, 586, 16], [1, 6, 23, 641]];0.94381;0.94386;0.94379
5;0.00398;00:01:36;0.95985;0.99697;[[632, 27, 0, 1], [21, 629, 10, 2], [3, 7, 596, 16], [0, 1, 17, 653]];0.95985;0.95986;0.95985
6;0.00348;00:01:35;0.96367;0.99785;[[636, 22, 2, 0], [17, 632, 12, 1], [1, 11, 595, 15], [0, 2, 12, 657]];0.96368;0.96371;0.96367
7;0.00321;00:01:41;0.96941;0.99797;[[644, 16, 0, 0], [14, 636, 10, 2], [0, 15, 595, 12], [0, 2, 9, 660]];0.96941;0.96945;0.96941
8;0.00252;00:01:36;0.97935;0.99878;[[649, 10, 1, 0], [13, 640, 8, 1], [0, 6, 607, 9], [0, 1, 5, 665]];0.97933;0.97933;0.97935
9;0.00204;00:01:36;0.98279;0.99928;[[648, 11, 0, 1], [6, 650, 5, 1], [1, 4, 611, 6], [0, 0, 10, 661]];0.98280;0.98282;0.98279
10;0.00164;00:01:36;0.98815;0.99957;[[655, 5, 0, 0], [8, 651, 2, 1], [1, 3, 613, 5], [0, 2, 4, 665]];0.98814;0.98815;0.98815
11;0.00146;00:01:36;0.98585;0.99972;[[654, 5, 1, 0], [10, 649, 3, 0], [0, 3, 612, 7], [0, 0, 8, 663]];0.98585;0.98586;0.98585
12;0.00128;00:01:35;0.99044;0.99969;[[655, 5, 0, 0], [6, 652, 3, 1], [0, 2, 617, 3], [0, 1, 4, 666]];0.99044;0.99044;0.99044
13;0.00136;00:01:41;0.98776;0.99971;[[654, 5, 1, 0], [7, 653, 2, 0], [0, 0, 613, 9], [0, 1, 7, 663]];0.98776;0.98777;0.98776
14;0.00126;00:01:41;0.98967;0.99973;[[655, 5, 0, 0], [7, 652, 3, 0], [0, 0, 616, 6], [0, 1, 5, 665]];0.98967;0.98968;0.98967
15;0.00083;00:01:39;0.99465;0.99995;[[656, 4, 0, 0], [3, 658, 1, 0], [0, 2, 618, 2], [0, 0, 2, 669]];0.99465;0.99465;0.99465
16;0.00088;00:01:37;0.99350;0.99988;[[656, 4, 0, 0], [2, 657, 3, 0], [1, 1, 617, 3], [0, 0, 3, 668]];0.99350;0.99350;0.99350
17;0.00091;00:01:38;0.99273;0.99985;[[657, 3, 0, 0], [6, 653, 3, 0], [0, 0, 619, 3], [0, 0, 4, 667]];0.99273;0.99275;0.99273
18;0.00064;00:01:34;0.99618;0.99996;[[659, 1, 0, 0], [5, 655, 2, 0], [0, 1, 620, 1], [0, 0, 0, 671]];0.99617;0.99618;0.99618
19;0.00057;00:01:33;0.99656;0.99997;[[659, 1, 0, 0], [3, 657, 2, 0], [0, 2, 619, 1], [0, 0, 0, 671]];0.99656;0.99656;0.99656
20;0.00071;00:01:24;0.99465;0.99992;[[657, 2, 1, 0], [3, 658, 1, 0], [0, 0, 618, 4], [0, 0, 3, 668]];0.99465;0.99465;0.99465
21;0.00056;00:01:23;0.99694;0.99995;[[659, 1, 0, 0], [0, 660, 2, 0], [0, 3, 618, 1], [0, 0, 1, 670]];0.99694;0.99694;0.99694
22;0.00051;00:01:37;0.99618;0.99999;[[657, 3, 0, 0], [0, 659, 3, 0], [0, 1, 618, 3], [0, 0, 0, 671]];0.99618;0.99618;0.99618
23;0.00037;00:01:32;0.99771;0.99999;[[659, 1, 0, 0], [1, 661, 0, 0], [0, 1, 620, 1], [0, 1, 1, 669]];0.99771;0.99771;0.99771
24;0.00039;00:01:29;0.99809;0.99999;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 1, 619, 2], [0, 0, 1, 670]];0.99809;0.99809;0.99809
25;0.00032;00:01:38;0.99809;1.00000;[[659, 1, 0, 0], [2, 660, 0, 0], [0, 1, 621, 0], [0, 0, 1, 670]];0.99809;0.99809;0.99809
26;0.00027;00:01:35;0.99885;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 621, 1], [0, 1, 0, 670]];0.99885;0.99885;0.99885
27;0.00028;00:01:39;0.99847;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 620, 2], [0, 0, 1, 670]];0.99847;0.99847;0.99847
28;0.00039;00:01:43;0.99732;0.99995;[[658, 2, 0, 0], [2, 657, 3, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99732;0.99733;0.99732
