epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.02015;00:05:25;0.34885;0.64736;[[1600, 993, 165, 212], [1415, 1055, 288, 188], [731, 739, 1132, 309], [975, 604, 1049, 321]];0.32957;0.34759;0.34885
1;0.02090;00:05:25;0.35301;0.63314;[[1294, 983, 118, 575], [1274, 1005, 275, 392], [709, 681, 1170, 351], [645, 534, 1082, 688]];0.35014;0.35694;0.35301
2;0.02106;00:05:28;0.34638;0.62299;[[1001, 957, 82, 930], [1097, 954, 282, 613], [619, 659, 1298, 335], [416, 515, 1192, 826]];0.34637;0.34687;0.34638
3;0.02116;00:05:31;0.33509;0.61376;[[859, 932, 53, 1126], [969, 941, 255, 781], [621, 609, 1262, 419], [447, 454, 1164, 884]];0.33632;0.33806;0.33509
4;0.02102;00:05:23;0.33441;0.61589;[[866, 936, 209, 959], [973, 945, 332, 696], [617, 609, 1241, 444], [442, 456, 1165, 886]];0.33421;0.33404;0.33441
5;0.02127;00:05:26;0.32880;0.60818;[[787, 974, 205, 1004], [917, 968, 345, 716], [626, 597, 1215, 473], [443, 457, 1147, 902]];0.32854;0.32853;0.32880
6;0.02123;00:05:20;0.32133;0.59933;[[622, 952, 65, 1331], [746, 951, 260, 989], [550, 564, 1288, 509], [400, 433, 1193, 923]];0.32110;0.32479;0.32133
7;0.02118;00:05:23;0.32388;0.60534;[[765, 902, 187, 1116], [888, 898, 327, 833], [606, 566, 1285, 454], [427, 439, 1217, 866]];0.32329;0.32358;0.32388
8;0.02123;00:05:24;0.32770;0.60336;[[720, 950, 85, 1215], [829, 959, 288, 870], [577, 583, 1308, 443], [425, 439, 1213, 872]];0.32761;0.32899;0.32770
9;0.02119;00:05:29;0.32473;0.60486;[[713, 962, 181, 1114], [861, 950, 344, 791], [569, 599, 1328, 415], [412, 454, 1250, 833]];0.32305;0.32249;0.32473
10;0.02122;00:05:30;0.32728;0.60353;[[767, 902, 113, 1188], [893, 902, 297, 854], [644, 520, 1310, 437], [460, 404, 1210, 875]];0.32742;0.32856;0.32728
11;0.02117;00:05:25;0.32311;0.60480;[[759, 929, 245, 1037], [897, 903, 391, 755], [589, 583, 1342, 397], [432, 432, 1284, 801]];0.32082;0.31964;0.32311
12;0.02417;00:05:28;0.24618;0.38446;[[0, 0, 1062, 1908], [0, 0, 1146, 1800], [0, 0, 1871, 1040], [0, 0, 1921, 1028]];0.16282;0.12165;0.24618
13;0.02233;00:05:27;0.22401;0.40006;[[0, 0, 750, 2220], [0, 0, 612, 2334], [0, 0, 908, 2003], [0, 0, 1219, 1730]];0.14726;0.11661;0.22401
14;0.02202;00:05:22;0.23302;0.41462;[[0, 0, 581, 2389], [0, 0, 433, 2513], [0, 0, 483, 2428], [0, 0, 688, 2261]];0.13716;0.11368;0.23302
15;0.02189;00:05:25;0.23505;0.42589;[[0, 6, 467, 2497], [0, 17, 398, 2531], [0, 27, 384, 2500], [0, 25, 557, 2367]];0.13536;0.16917;0.23505
16;0.02183;00:05:24;0.21374;0.43485;[[0, 232, 508, 2230], [0, 289, 452, 2205], [0, 626, 582, 1703], [0, 515, 788, 1646]];0.16309;0.15820;0.21374
17;0.02179;00:05:30;0.21425;0.44484;[[1, 480, 596, 1893], [2, 614, 506, 1824], [0, 985, 779, 1147], [0, 832, 988, 1129]];0.18249;0.25113;0.21425
18;0.02178;00:05:25;0.21238;0.44623;[[8, 608, 662, 1692], [19, 761, 567, 1599], [8, 1173, 894, 836], [4, 956, 1151, 838]];0.18492;0.21593;0.21238
19;0.02177;00:05:26;0.21298;0.44962;[[84, 659, 720, 1507], [68, 821, 606, 1451], [94, 1160, 895, 762], [79, 941, 1221, 708]];0.19351;0.22686;0.21298
20;0.02176;00:05:29;0.21442;0.45040;[[103, 679, 768, 1420], [112, 816, 651, 1367], [123, 1148, 942, 698], [82, 962, 1241, 664]];0.19601;0.22320;0.21442
21;0.02175;00:05:28;0.21374;0.45388;[[109, 711, 812, 1338], [121, 828, 647, 1350], [128, 1159, 948, 676], [89, 952, 1276, 632]];0.19555;0.22149;0.21374
22;0.02175;00:05:30;0.20847;0.44989;[[99, 711, 824, 1336], [127, 852, 674, 1293], [114, 1213, 896, 688], [93, 969, 1279, 608]];0.18997;0.21367;0.20847
23;0.02175;00:05:26;0.20754;0.45113;[[150, 666, 860, 1294], [154, 793, 711, 1288], [156, 1158, 928, 669], [110, 939, 1327, 573]];0.19287;0.21964;0.20754
24;0.02174;00:05:28;0.20695;0.44980;[[206, 619, 861, 1284], [212, 756, 684, 1294], [236, 1088, 923, 664], [172, 911, 1314, 552]];0.19640;0.21572;0.20695
