epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03281;00:01:29;0.53767;0.79510;[[453, 121, 20, 66], [229, 291, 80, 61], [55, 173, 252, 143], [74, 87, 100, 410]];0.53325;0.53797;0.53767
1;0.03212;00:01:42;0.59771;0.83980;[[451, 136, 64, 9], [173, 347, 119, 22], [23, 144, 309, 147], [35, 39, 141, 456]];0.59838;0.59946;0.59771
2;0.03083;00:01:40;0.63480;0.85767;[[461, 122, 67, 10], [156, 377, 109, 19], [19, 153, 326, 125], [22, 32, 121, 496]];0.63562;0.63662;0.63480
3;0.03019;00:01:27;0.64742;0.86482;[[462, 126, 55, 17], [145, 390, 103, 23], [20, 141, 343, 119], [18, 32, 123, 498]];0.64826;0.64931;0.64742
4;0.02898;00:01:25;0.66692;0.87561;[[470, 116, 56, 18], [129, 416, 96, 20], [17, 140, 350, 116], [12, 29, 122, 508]];0.66792;0.66943;0.66692
5;0.02716;00:01:25;0.68031;0.88823;[[470, 115, 50, 25], [130, 431, 88, 12], [17, 133, 366, 107], [13, 26, 120, 512]];0.68128;0.68283;0.68031
6;0.02578;00:01:27;0.69675;0.89529;[[491, 103, 48, 18], [114, 437, 91, 19], [16, 129, 371, 107], [12, 26, 110, 523]];0.69742;0.69847;0.69675
7;0.02416;00:01:30;0.71205;0.90491;[[496, 111, 40, 13], [117, 455, 68, 21], [11, 127, 387, 98], [19, 22, 106, 524]];0.71262;0.71392;0.71205
8;0.02293;00:01:27;0.72925;0.91316;[[514, 82, 42, 22], [105, 457, 86, 13], [10, 121, 397, 95], [9, 27, 96, 539]];0.72977;0.73052;0.72925
9;0.02085;00:01:35;0.74455;0.92640;[[511, 91, 40, 18], [96, 472, 75, 18], [7, 122, 410, 84], [8, 25, 84, 554]];0.74520;0.74669;0.74455
10;0.01935;00:01:31;0.76061;0.93467;[[524, 78, 35, 23], [89, 487, 68, 17], [13, 107, 422, 81], [11, 24, 80, 556]];0.76078;0.76140;0.76061
11;0.01732;00:01:30;0.79426;0.94598;[[548, 67, 29, 16], [85, 496, 68, 12], [12, 94, 449, 68], [6, 16, 65, 584]];0.79418;0.79420;0.79426
12;0.01575;00:01:28;0.80153;0.95462;[[549, 72, 30, 9], [70, 518, 60, 13], [13, 90, 448, 72], [9, 19, 62, 581]];0.80162;0.80223;0.80153
13;0.01459;00:01:39;0.82983;0.96140;[[565, 60, 28, 7], [66, 535, 49, 11], [14, 75, 474, 60], [6, 15, 54, 596]];0.82981;0.83003;0.82983
14;0.01340;00:01:52;0.84245;0.96688;[[573, 54, 20, 13], [57, 541, 51, 12], [9, 73, 486, 55], [5, 11, 52, 603]];0.84243;0.84263;0.84245
15;0.01200;00:01:52;0.85430;0.97259;[[584, 48, 17, 11], [61, 536, 50, 14], [10, 70, 505, 38], [7, 11, 44, 609]];0.85426;0.85424;0.85430
16;0.01152;00:01:28;0.85966;0.97505;[[584, 48, 17, 11], [54, 554, 44, 9], [9, 66, 503, 45], [12, 11, 41, 607]];0.85963;0.85976;0.85966
17;0.00991;00:01:28;0.88298;0.98113;[[589, 48, 16, 7], [41, 569, 40, 11], [7, 52, 527, 37], [5, 9, 33, 624]];0.88306;0.88332;0.88298
18;0.00871;00:01:50;0.89675;0.98551;[[609, 33, 9, 9], [39, 574, 36, 12], [11, 46, 531, 35], [5, 5, 30, 631]];0.89651;0.89642;0.89675
19;0.00764;00:01:53;0.91013;0.98907;[[611, 33, 9, 7], [34, 587, 34, 6], [8, 37, 547, 31], [6, 1, 29, 635]];0.91006;0.91000;0.91013
