epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00543;00:01:22;0.90596;0.95751;[[7347, 952], [593, 7537]];0.90703;0.88785;0.92706
1;0.00304;00:01:21;0.94747;0.98500;[[7715, 560], [303, 7851]];0.94790;0.93342;0.96284
2;0.00227;00:01:22;0.95971;0.99130;[[7687, 448], [214, 8080]];0.96065;0.94747;0.97420
3;0.00170;00:01:20;0.97261;0.99427;[[7996, 306], [144, 7983]];0.97259;0.96308;0.98228
4;0.00147;00:01:19;0.97468;0.99606;[[7997, 266], [150, 8016]];0.97471;0.96788;0.98163
5;0.00131;00:01:21;0.97827;0.99679;[[8017, 230], [127, 8055]];0.97832;0.97224;0.98448
6;0.00090;00:01:21;0.98557;0.99842;[[8048, 157], [80, 8144]];0.98566;0.98109;0.99027
7;0.00036;00:01:20;0.99477;0.99975;[[8157, 58], [28, 8186]];0.99477;0.99296;0.99659
8;0.00019;00:01:21;0.99787;0.99990;[[8237, 32], [3, 8157]];0.99786;0.99609;0.99963
9;0.00009;00:01:19;0.99927;0.99995;[[8179, 12], [0, 8238]];0.99927;0.99855;1.00000
10;0.00006;00:01:23;0.99957;0.99994;[[8175, 6], [1, 8247]];0.99958;0.99927;0.99988
11;0.00005;00:01:20;0.99957;0.99999;[[8187, 7], [0, 8235]];0.99958;0.99915;1.00000
12;0.00002;00:01:19;0.99988;1.00000;[[8095, 1], [1, 8332]];0.99988;0.99988;0.99988
13;0.00002;00:01:20;0.99976;1.00000;[[8269, 4], [0, 8156]];0.99975;0.99951;1.00000
14;0.00001;00:01:19;1.00000;1.00000;[[8216, 0], [0, 8213]];1.00000;1.00000;1.00000
15;0.00002;00:01:21;0.99976;1.00000;[[8203, 4], [0, 8222]];0.99976;0.99951;1.00000
16;0.00001;00:01:20;1.00000;1.00000;[[8318, 0], [0, 8111]];1.00000;1.00000;1.00000
17;0.00002;00:01:19;0.99982;1.00000;[[8190, 3], [0, 8236]];0.99982;0.99964;1.00000
18;0.00001;00:01:19;0.99988;1.00000;[[8139, 1], [1, 8288]];0.99988;0.99988;0.99988
19;0.00001;00:01:19;1.00000;1.00000;[[8066, 0], [0, 8363]];1.00000;1.00000;1.00000
20;0.00001;00:01:21;1.00000;1.00000;[[8153, 0], [0, 8276]];1.00000;1.00000;1.00000
21;0.00001;00:01:20;1.00000;1.00000;[[8022, 0], [0, 8407]];1.00000;1.00000;1.00000
22;0.00001;00:01:20;0.99988;1.00000;[[8171, 2], [0, 8256]];0.99988;0.99976;1.00000
23;0.00001;00:01:23;0.99994;1.00000;[[8280, 1], [0, 8148]];0.99994;0.99988;1.00000
24;0.00001;00:01:20;0.99994;1.00000;[[8228, 1], [0, 8200]];0.99994;0.99988;1.00000
25;0.00001;00:01:22;0.99994;1.00000;[[8142, 1], [0, 8286]];0.99994;0.99988;1.00000
26;0.00001;00:01:23;1.00000;1.00000;[[8149, 0], [0, 8280]];1.00000;1.00000;1.00000
27;0.00001;00:01:20;0.99994;1.00000;[[8203, 1], [0, 8225]];0.99994;0.99988;1.00000
28;0.00001;00:01:20;1.00000;1.00000;[[8301, 0], [0, 8128]];1.00000;1.00000;1.00000
29;0.00001;00:01:20;0.99994;1.00000;[[8174, 0], [1, 8254]];0.99994;1.00000;0.99988
