epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00396;00:06:42;0.82177;0.88153;[[13436, 3754], [2289, 14426]];0.82682;0.79351;0.86306
1;0.00193;00:06:01;0.90084;0.96099;[[14960, 2037], [1325, 15583]];0.90263;0.88439;0.92163
2;0.00137;00:08:10;0.93538;0.97962;[[15702, 1314], [877, 16012]];0.93596;0.92416;0.94807
3;0.00100;00:09:09;0.95514;0.98855;[[15819, 955], [566, 16565]];0.95611;0.94549;0.96696
4;0.00080;00:07:25;0.96357;0.99240;[[16137, 765], [470, 16533]];0.96400;0.95578;0.97236
5;0.00063;00:08:48;0.97118;0.99517;[[16370, 592], [385, 16558]];0.97134;0.96548;0.97728
6;0.00054;00:10:15;0.97561;0.99641;[[16499, 489], [338, 16579]];0.97567;0.97135;0.98002
7;0.00029;00:06:31;0.98941;0.99879;[[16725, 235], [124, 16821]];0.98944;0.98622;0.99268
8;0.00014;00:07:44;0.99563;0.99954;[[16777, 110], [38, 16980]];0.99566;0.99356;0.99777
9;0.00007;00:09:08;0.99799;0.99982;[[16780, 54], [14, 17057]];0.99801;0.99684;0.99918
10;0.00005;00:09:49;0.99867;0.99989;[[16843, 34], [11, 17017]];0.99868;0.99801;0.99935
11;0.00003;00:07:46;0.99932;0.99997;[[16832, 16], [7, 17050]];0.99933;0.99906;0.99959
12;0.00003;00:08:00;0.99920;0.99994;[[16882, 18], [9, 16996]];0.99921;0.99894;0.99947
13;0.00002;00:09:10;0.99947;1.00000;[[17072, 11], [7, 16815]];0.99947;0.99935;0.99958
14;0.00002;00:07:42;0.99953;1.00000;[[16936, 10], [6, 16953]];0.99953;0.99941;0.99965
15;0.00002;00:07:53;0.99950;1.00000;[[16879, 8], [9, 17009]];0.99950;0.99953;0.99947
16;0.00002;00:09:35;0.99941;0.99999;[[17036, 13], [7, 16849]];0.99941;0.99923;0.99958
17;0.00001;00:09:33;0.99947;1.00000;[[16994, 14], [4, 16893]];0.99947;0.99917;0.99976
18;0.00001;00:09:59;0.99971;1.00000;[[17019, 6], [4, 16876]];0.99970;0.99964;0.99976
19;0.00001;00:10:24;0.99985;1.00000;[[17065, 4], [1, 16835]];0.99985;0.99976;0.99994
20;0.00001;00:08:23;0.99973;1.00000;[[17035, 5], [4, 16861]];0.99973;0.99970;0.99976
21;0.00001;00:09:27;0.99956;1.00000;[[16924, 12], [3, 16966]];0.99956;0.99929;0.99982
22;0.00001;00:08:17;0.99962;1.00000;[[16920, 10], [3, 16972]];0.99962;0.99941;0.99982
23;0.00001;00:08:29;0.99982;1.00000;[[17084, 5], [1, 16815]];0.99982;0.99970;0.99994
24;0.00001;00:08:04;0.99962;1.00000;[[17087, 8], [5, 16805]];0.99961;0.99952;0.99970
25;0.00001;00:09:24;0.99950;1.00000;[[16931, 12], [5, 16957]];0.99950;0.99929;0.99971
26;0.00001;00:08:06;0.99959;1.00000;[[17108, 12], [2, 16783]];0.99958;0.99929;0.99988
27;0.00001;00:06:34;0.99959;1.00000;[[17026, 7], [7, 16865]];0.99959;0.99959;0.99959
28;0.00001;00:08:23;0.99979;1.00000;[[16879, 6], [1, 17019]];0.99979;0.99965;0.99994
29;0.00001;00:08:35;0.99979;1.00000;[[16978, 5], [2, 16920]];0.99979;0.99970;0.99988
