epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03335;00:01:25;0.53078;0.79087;[[404, 182, 19, 55], [197, 331, 88, 45], [49, 187, 260, 127], [62, 86, 130, 393]];0.53112;0.53694;0.53078
1;0.03241;00:01:05;0.61415;0.84236;[[442, 152, 57, 9], [155, 364, 117, 25], [22, 138, 323, 140], [31, 33, 130, 477]];0.61512;0.61630;0.61415
2;0.02933;00:01:07;0.65621;0.87025;[[472, 116, 52, 20], [134, 410, 102, 15], [13, 134, 335, 141], [15, 34, 123, 499]];0.65660;0.65733;0.65621
3;0.02790;00:01:05;0.67954;0.88286;[[474, 109, 64, 13], [118, 430, 98, 15], [11, 136, 351, 125], [17, 26, 106, 522]];0.68022;0.68154;0.67954
4;0.02622;00:01:07;0.70287;0.89667;[[486, 91, 65, 18], [116, 438, 94, 13], [15, 126, 375, 107], [15, 28, 89, 539]];0.70324;0.70388;0.70287
5;0.02362;00:01:06;0.72925;0.91278;[[512, 86, 46, 16], [105, 464, 74, 18], [16, 112, 396, 99], [11, 25, 100, 535]];0.72955;0.73004;0.72925
6;0.02194;00:01:06;0.74761;0.92368;[[522, 73, 47, 18], [91, 472, 81, 17], [12, 111, 410, 90], [10, 21, 89, 551]];0.74802;0.74864;0.74761
7;0.01915;00:01:06;0.77820;0.93918;[[544, 56, 45, 15], [82, 498, 64, 17], [22, 90, 431, 80], [12, 19, 78, 562]];0.77810;0.77801;0.77820
8;0.01692;00:01:05;0.80535;0.95056;[[558, 53, 34, 15], [66, 510, 70, 15], [14, 77, 461, 71], [8, 22, 64, 577]];0.80550;0.80572;0.80535
9;0.01426;00:01:08;0.83595;0.96332;[[569, 52, 27, 12], [55, 532, 58, 16], [15, 57, 495, 56], [6, 18, 57, 590]];0.83615;0.83646;0.83595
10;0.01252;00:01:06;0.84857;0.97133;[[575, 49, 23, 13], [62, 544, 43, 12], [11, 62, 505, 45], [10, 14, 52, 595]];0.84867;0.84880;0.84857
11;0.01085;00:01:07;0.87610;0.97787;[[597, 37, 17, 9], [45, 570, 31, 15], [13, 49, 519, 42], [5, 21, 40, 605]];0.87607;0.87618;0.87610
12;0.01021;00:01:05;0.88184;0.98022;[[609, 29, 13, 9], [44, 574, 29, 14], [11, 46, 512, 54], [7, 7, 46, 611]];0.88150;0.88142;0.88184
13;0.00904;00:01:05;0.89598;0.98408;[[608, 33, 11, 8], [38, 578, 35, 10], [10, 43, 533, 37], [3, 5, 39, 624]];0.89590;0.89585;0.89598
14;0.00834;00:01:07;0.90822;0.98595;[[620, 27, 9, 4], [30, 589, 36, 6], [12, 48, 533, 30], [2, 6, 30, 633]];0.90811;0.90808;0.90822
15;0.00747;00:01:05;0.91281;0.98885;[[618, 26, 10, 6], [31, 595, 29, 6], [5, 37, 545, 36], [3, 6, 33, 629]];0.91277;0.91276;0.91281
16;0.00702;00:01:07;0.92122;0.99030;[[619, 25, 10, 6], [20, 609, 25, 7], [10, 35, 548, 30], [3, 8, 27, 633]];0.92119;0.92130;0.92122
17;0.00605;00:01:07;0.92964;0.99279;[[620, 22, 16, 2], [19, 605, 28, 9], [6, 27, 563, 27], [4, 4, 20, 643]];0.92965;0.92973;0.92964
18;0.00563;00:01:05;0.93346;0.99350;[[626, 22, 9, 3], [26, 615, 16, 4], [8, 27, 560, 28], [0, 5, 26, 640]];0.93340;0.93340;0.93346
19;0.00441;00:01:07;0.95105;0.99615;[[634, 19, 7, 0], [15, 627, 15, 4], [4, 20, 575, 24], [1, 2, 17, 651]];0.95102;0.95105;0.95105
20;0.00417;00:01:08;0.95488;0.99649;[[645, 11, 4, 0], [13, 630, 12, 6], [3, 20, 581, 19], [1, 7, 22, 641]];0.95487;0.95488;0.95488
21;0.00383;00:01:07;0.95679;0.99694;[[642, 17, 1, 0], [15, 625, 17, 4], [2, 13, 587, 21], [5, 3, 15, 648]];0.95676;0.95675;0.95679
22;0.00264;00:01:07;0.97208;0.99887;[[647, 12, 1, 0], [14, 637, 8, 2], [0, 11, 598, 14], [2, 1, 8, 660]];0.97206;0.97207;0.97208
23;0.00225;00:01:05;0.97744;0.99912;[[651, 9, 0, 0], [11, 643, 7, 0], [2, 8, 602, 11], [0, 2, 9, 660]];0.97743;0.97743;0.97744
24;0.00201;00:01:05;0.98011;0.99928;[[653, 7, 0, 0], [6, 650, 5, 0], [1, 5, 605, 12], [0, 1, 15, 655]];0.98012;0.98013;0.98011
25;0.00140;00:01:05;0.98891;0.99973;[[656, 3, 1, 0], [6, 650, 5, 0], [0, 6, 613, 4], [0, 1, 3, 667]];0.98891;0.98891;0.98891
26;0.00108;00:01:08;0.99235;0.99986;[[658, 2, 0, 0], [4, 656, 1, 0], [0, 3, 614, 6], [0, 0, 4, 667]];0.99235;0.99235;0.99235
27;0.00095;00:01:06;0.99159;0.99988;[[657, 3, 0, 0], [3, 655, 3, 0], [0, 4, 615, 4], [0, 0, 5, 666]];0.99159;0.99159;0.99159
28;0.00074;00:01:07;0.99618;0.99989;[[658, 2, 0, 0], [2, 658, 1, 0], [0, 2, 620, 1], [0, 0, 2, 669]];0.99618;0.99618;0.99618
29;0.00065;00:01:05;0.99579;0.99995;[[660, 0, 0, 0], [2, 658, 0, 1], [0, 0, 619, 4], [0, 0, 4, 667]];0.99579;0.99580;0.99579
30;0.00068;00:01:06;0.99579;0.99983;[[657, 3, 0, 0], [1, 660, 0, 0], [0, 1, 619, 3], [0, 1, 2, 668]];0.99579;0.99580;0.99579
31;0.00041;00:01:06;0.99771;0.99999;[[660, 0, 0, 0], [2, 658, 1, 0], [0, 0, 621, 2], [0, 0, 1, 670]];0.99771;0.99771;0.99771
32;0.00028;00:01:08;0.99847;1.00000;[[658, 2, 0, 0], [1, 660, 0, 0], [0, 1, 622, 0], [0, 0, 0, 671]];0.99847;0.99847;0.99847
33;0.00023;00:01:08;0.99885;1.00000;[[659, 1, 0, 0], [1, 660, 0, 0], [0, 1, 622, 0], [0, 0, 0, 671]];0.99885;0.99885;0.99885
34;0.00026;00:01:06;0.99847;1.00000;[[660, 0, 0, 0], [0, 660, 1, 0], [1, 0, 621, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
35;0.00023;00:01:07;0.99924;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 622, 1], [0, 1, 0, 670]];0.99924;0.99924;0.99924
36;0.00018;00:01:07;0.99962;1.00000;[[660, 0, 0, 0], [0, 660, 0, 1], [0, 0, 623, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
37;0.00013;00:01:06;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
38;0.00011;00:01:07;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
39;0.00011;00:01:07;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
40;0.00010;00:01:08;1.00000;1.00000;[[660, 0, 0, 0], [0, 661, 0, 0], [0, 0, 623, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
