epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.03415;00:01:44;0.50478;0.78398;[[444, 156, 13, 47], [235, 318, 62, 46], [65, 198, 220, 140], [103, 109, 121, 338]];0.50076;0.51311;0.50478
1;0.02735;00:01:37;0.62983;0.85998;[[496, 113, 27, 24], [218, 338, 60, 45], [30, 107, 292, 194], [33, 7, 110, 521]];0.62249;0.62511;0.62983
2;0.02473;00:01:35;0.67189;0.88422;[[505, 115, 17, 23], [193, 358, 81, 29], [25, 98, 337, 163], [20, 11, 83, 557]];0.66612;0.66716;0.67189
3;0.02310;00:01:39;0.68642;0.89782;[[505, 125, 16, 14], [181, 385, 68, 27], [21, 95, 357, 150], [17, 16, 90, 548]];0.68287;0.68321;0.68642
4;0.02259;00:01:38;0.70822;0.90291;[[507, 130, 10, 13], [167, 403, 70, 21], [15, 86, 390, 132], [16, 19, 84, 552]];0.70616;0.70616;0.70822
5;0.02112;00:01:39;0.71740;0.91351;[[514, 125, 9, 12], [148, 428, 60, 25], [6, 100, 378, 139], [6, 15, 94, 556]];0.71541;0.71579;0.71740
6;0.02055;00:01:41;0.72887;0.91802;[[529, 112, 12, 7], [145, 427, 69, 20], [8, 92, 393, 130], [6, 15, 93, 557]];0.72700;0.72645;0.72887
7;0.01981;00:01:38;0.73767;0.92244;[[536, 110, 8, 6], [145, 431, 70, 15], [9, 98, 395, 121], [4, 12, 88, 567]];0.73572;0.73523;0.73767
8;0.01998;00:01:46;0.72772;0.92116;[[536, 107, 7, 10], [145, 436, 66, 14], [9, 100, 378, 136], [6, 18, 94, 553]];0.72552;0.72535;0.72772
9;0.01959;00:01:35;0.73423;0.92359;[[532, 113, 8, 7], [138, 436, 71, 16], [4, 98, 391, 130], [4, 12, 94, 561]];0.73251;0.73205;0.73423
10;0.01863;00:01:37;0.74646;0.93065;[[539, 112, 5, 4], [136, 445, 66, 14], [8, 83, 403, 129], [5, 10, 91, 565]];0.74473;0.74433;0.74646
11;0.01844;00:01:44;0.75105;0.93242;[[528, 118, 5, 9], [135, 449, 67, 10], [0, 86, 422, 115], [3, 12, 91, 565]];0.75028;0.75003;0.75105
12;0.01814;00:01:37;0.75679;0.93430;[[542, 108, 5, 5], [132, 456, 56, 17], [10, 79, 410, 124], [6, 9, 85, 571]];0.75505;0.75507;0.75679
13;0.01807;00:01:38;0.75985;0.93539;[[546, 99, 6, 9], [127, 464, 55, 15], [9, 80, 414, 120], [1, 12, 95, 563]];0.75849;0.75820;0.75985
14;0.01763;00:01:37;0.76597;0.93765;[[540, 110, 6, 4], [129, 471, 52, 9], [4, 86, 417, 116], [3, 8, 85, 575]];0.76482;0.76497;0.76597
15;0.01733;00:01:37;0.77400;0.93993;[[552, 97, 6, 5], [118, 473, 57, 13], [4, 81, 419, 119], [2, 13, 76, 580]];0.77253;0.77262;0.77400
16;0.01696;00:01:40;0.77782;0.94235;[[558, 96, 4, 2], [115, 474, 59, 13], [3, 78, 427, 115], [2, 11, 83, 575]];0.77662;0.77635;0.77782
17;0.01700;00:01:41;0.76673;0.94244;[[545, 107, 4, 4], [130, 463, 57, 11], [4, 80, 424, 115], [4, 12, 82, 573]];0.76555;0.76548;0.76673
18;0.01652;00:01:36;0.78203;0.94538;[[542, 110, 3, 5], [111, 484, 53, 13], [2, 80, 432, 109], [2, 10, 72, 587]];0.78116;0.78182;0.78203
19;0.01615;00:01:42;0.78394;0.94795;[[547, 100, 6, 7], [114, 478, 60, 9], [2, 84, 437, 100], [4, 8, 71, 588]];0.78304;0.78301;0.78394
20;0.01665;00:01:39;0.78585;0.94499;[[549, 101, 5, 5], [118, 475, 59, 9], [3, 77, 438, 105], [3, 13, 62, 593]];0.78472;0.78490;0.78585
