epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00808;00:01:26;0.90593;0.98711;[[610, 46, 1, 3], [40, 594, 23, 5], [4, 25, 543, 50], [4, 3, 42, 622]];0.90586;0.90588;0.90593
1;0.00594;00:01:12;0.93270;0.99264;[[630, 27, 2, 1], [39, 606, 16, 1], [0, 21, 564, 37], [2, 3, 27, 639]];0.93259;0.93259;0.93270
2;0.00624;00:01:12;0.91931;0.99185;[[618, 38, 1, 3], [46, 593, 19, 4], [2, 23, 557, 40], [1, 3, 31, 636]];0.91919;0.91919;0.91931
3;0.00548;00:01:10;0.93843;0.99372;[[632, 26, 1, 1], [31, 613, 18, 0], [2, 13, 572, 35], [2, 0, 32, 637]];0.93840;0.93842;0.93843
4;0.00367;00:01:11;0.95908;0.99734;[[645, 12, 2, 1], [18, 637, 7, 0], [2, 21, 575, 24], [0, 1, 19, 651]];0.95899;0.95905;0.95908
5;0.00394;00:01:09;0.95602;0.99654;[[648, 12, 0, 0], [21, 627, 11, 3], [0, 15, 579, 28], [1, 0, 24, 646]];0.95595;0.95595;0.95602
6;0.00416;00:01:13;0.94876;0.99643;[[637, 23, 0, 0], [25, 623, 9, 5], [2, 17, 575, 28], [2, 2, 21, 646]];0.94870;0.94876;0.94876
7;0.00387;00:01:10;0.95182;0.99690;[[639, 21, 0, 0], [26, 628, 7, 1], [1, 14, 581, 26], [0, 2, 28, 641]];0.95179;0.95180;0.95182
8;0.00340;00:01:14;0.96099;0.99764;[[641, 19, 0, 0], [17, 632, 13, 0], [0, 15, 587, 20], [0, 2, 16, 653]];0.96099;0.96101;0.96099
9;0.00415;00:01:11;0.95564;0.99633;[[634, 26, 0, 0], [29, 627, 6, 0], [0, 10, 587, 25], [3, 1, 16, 651]];0.95563;0.95568;0.95564
10;0.00333;00:01:12;0.96291;0.99775;[[645, 13, 2, 0], [19, 632, 11, 0], [0, 13, 595, 14], [1, 3, 21, 646]];0.96293;0.96300;0.96291
11;0.00286;00:01:10;0.96864;0.99812;[[643, 15, 1, 1], [16, 639, 7, 0], [1, 10, 597, 14], [2, 0, 15, 654]];0.96864;0.96865;0.96864
12;0.00250;00:01:10;0.97208;0.99880;[[649, 10, 0, 1], [12, 645, 3, 2], [1, 9, 592, 20], [0, 2, 13, 656]];0.97206;0.97211;0.97208
13;0.00266;00:01:11;0.96788;0.99849;[[644, 14, 0, 2], [14, 636, 10, 2], [0, 13, 593, 16], [0, 2, 11, 658]];0.96786;0.96789;0.96788
14;0.00291;00:01:10;0.96252;0.99834;[[635, 20, 2, 3], [22, 633, 6, 1], [0, 7, 600, 15], [1, 2, 19, 649]];0.96253;0.96255;0.96252
15;0.00280;00:01:09;0.96902;0.99818;[[647, 12, 0, 1], [16, 633, 11, 2], [0, 13, 599, 10], [1, 0, 15, 655]];0.96902;0.96903;0.96902
16;0.00273;00:01:13;0.96597;0.99843;[[648, 11, 0, 1], [12, 630, 16, 4], [0, 13, 588, 21], [2, 0, 9, 660]];0.96590;0.96595;0.96597
17;0.00192;00:01:11;0.98050;0.99920;[[653, 5, 1, 1], [11, 648, 3, 0], [0, 9, 603, 10], [0, 1, 10, 660]];0.98049;0.98049;0.98050
18;0.00250;00:01:09;0.96826;0.99870;[[647, 13, 0, 0], [16, 639, 4, 3], [0, 6, 597, 19], [1, 3, 18, 649]];0.96825;0.96825;0.96826
19;0.00213;00:01:14;0.97476;0.99907;[[649, 10, 0, 1], [12, 645, 5, 0], [1, 9, 598, 14], [0, 1, 13, 657]];0.97475;0.97475;0.97476
20;0.00209;00:01:12;0.97629;0.99906;[[651, 8, 0, 1], [11, 643, 8, 0], [0, 8, 602, 12], [0, 1, 13, 657]];0.97629;0.97629;0.97629
21;0.00192;00:01:13;0.98088;0.99922;[[651, 9, 0, 0], [8, 645, 8, 1], [0, 9, 604, 9], [0, 2, 4, 665]];0.98087;0.98089;0.98088
22;0.00257;00:01:11;0.96902;0.99846;[[641, 16, 0, 3], [21, 626, 13, 2], [1, 16, 603, 2], [2, 0, 5, 664]];0.96901;0.96901;0.96902
23;0.00200;00:01:10;0.97744;0.99918;[[650, 8, 2, 0], [15, 642, 5, 0], [0, 5, 605, 12], [1, 1, 10, 659]];0.97743;0.97744;0.97744
24;0.00242;00:01:12;0.97476;0.99872;[[649, 10, 1, 0], [9, 643, 9, 1], [1, 8, 597, 16], [0, 1, 10, 660]];0.97475;0.97475;0.97476
25;0.00202;00:01:09;0.97514;0.99921;[[645, 13, 1, 1], [12, 641, 8, 1], [1, 10, 603, 8], [1, 1, 8, 661]];0.97515;0.97516;0.97514
26;0.00248;00:01:10;0.97400;0.99851;[[639, 19, 0, 2], [19, 635, 7, 1], [1, 8, 607, 6], [0, 0, 5, 666]];0.97399;0.97398;0.97400
27;0.00148;00:01:09;0.98700;0.99949;[[648, 10, 0, 2], [10, 650, 1, 1], [0, 4, 616, 2], [0, 0, 4, 667]];0.98700;0.98700;0.98700
28;0.00207;00:01:09;0.97438;0.99904;[[640, 19, 1, 0], [17, 638, 6, 1], [0, 9, 604, 9], [0, 0, 5, 666]];0.97438;0.97440;0.97438
29;0.00230;00:01:12;0.97438;0.99876;[[642, 16, 1, 1], [15, 639, 8, 0], [1, 10, 603, 8], [0, 0, 7, 664]];0.97438;0.97439;0.97438
30;0.00166;00:01:10;0.98164;0.99929;[[652, 8, 0, 0], [12, 643, 7, 0], [1, 7, 606, 8], [1, 0, 4, 666]];0.98163;0.98164;0.98164
31;0.00180;00:01:10;0.97859;0.99929;[[644, 14, 0, 2], [20, 640, 2, 0], [0, 3, 610, 9], [1, 0, 5, 665]];0.97858;0.97861;0.97859
32;0.00196;00:01:09;0.97629;0.99908;[[645, 14, 1, 0], [15, 639, 7, 1], [1, 9, 604, 8], [0, 0, 6, 665]];0.97628;0.97628;0.97629
33;0.00172;00:01:12;0.98088;0.99937;[[648, 12, 0, 0], [13, 644, 5, 0], [1, 7, 609, 5], [1, 1, 5, 664]];0.98089;0.98090;0.98088
34;0.00238;00:01:10;0.97438;0.99864;[[640, 19, 1, 0], [24, 634, 1, 3], [0, 4, 610, 8], [0, 1, 6, 664]];0.97437;0.97438;0.97438
35;0.00205;00:01:13;0.97706;0.99905;[[646, 13, 1, 0], [19, 637, 4, 2], [1, 4, 608, 9], [0, 0, 7, 664]];0.97704;0.97705;0.97706
36;0.00248;00:01:11;0.97285;0.99860;[[638, 21, 1, 0], [22, 634, 6, 0], [0, 8, 609, 5], [0, 1, 7, 663]];0.97286;0.97288;0.97285
37;0.00211;00:01:10;0.97706;0.99901;[[639, 18, 3, 0], [16, 641, 5, 0], [2, 6, 609, 5], [1, 0, 4, 666]];0.97706;0.97707;0.97706
38;0.00274;00:01:09;0.97132;0.99815;[[642, 17, 1, 0], [24, 632, 6, 0], [0, 8, 605, 9], [1, 1, 8, 661]];0.97132;0.97134;0.97132
39;0.00259;00:01:09;0.96597;0.99829;[[626, 32, 1, 1], [30, 626, 4, 2], [1, 4, 609, 8], [0, 0, 6, 665]];0.96594;0.96593;0.96597
40;0.00246;00:01:10;0.97132;0.99869;[[641, 17, 1, 1], [21, 632, 7, 2], [0, 8, 605, 9], [0, 0, 9, 662]];0.97130;0.97129;0.97132
41;0.00267;00:01:09;0.97208;0.99823;[[638, 22, 0, 0], [23, 631, 8, 0], [0, 6, 608, 8], [0, 2, 4, 665]];0.97208;0.97207;0.97208
