epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00169;00:05:05;0.71374;0.90494;[[2463, 463, 16, 28], [704, 1812, 359, 70], [31, 445, 1774, 661], [15, 55, 524, 2356]];0.71107;0.71016;0.71374
1;0.00194;00:05:06;0.70058;0.89658;[[2392, 474, 66, 38], [726, 1732, 404, 83], [38, 451, 1787, 635], [22, 85, 504, 2339]];0.69820;0.69711;0.70058
2;0.00187;00:05:09;0.69888;0.89844;[[2381, 508, 54, 27], [720, 1789, 361, 75], [39, 480, 1766, 626], [19, 68, 569, 2294]];0.69718;0.69626;0.69888
3;0.00194;00:05:04;0.69412;0.89526;[[2376, 498, 59, 37], [748, 1727, 404, 66], [36, 474, 1769, 632], [22, 57, 569, 2302]];0.69208;0.69104;0.69412
4;0.00189;00:05:13;0.70389;0.89816;[[2406, 476, 60, 28], [755, 1751, 359, 80], [29, 467, 1788, 627], [12, 72, 522, 2344]];0.70151;0.70049;0.70389
5;0.00185;00:05:08;0.70644;0.90109;[[2393, 486, 66, 25], [708, 1795, 367, 75], [28, 468, 1806, 609], [15, 68, 542, 2325]];0.70477;0.70382;0.70644
6;0.00184;00:05:10;0.70610;0.90199;[[2382, 486, 75, 27], [688, 1812, 375, 70], [21, 478, 1798, 614], [16, 71, 540, 2323]];0.70467;0.70375;0.70610
7;0.00177;00:05:11;0.71196;0.90563;[[2398, 475, 70, 27], [689, 1824, 370, 62], [18, 472, 1801, 620], [9, 48, 532, 2361]];0.71024;0.70924;0.71196
8;0.00172;00:05:08;0.71569;0.90810;[[2407, 464, 67, 32], [705, 1808, 364, 68], [22, 435, 1830, 624], [15, 46, 506, 2383]];0.71358;0.71264;0.71569
9;0.00173;00:05:07;0.71671;0.90832;[[2414, 468, 61, 27], [693, 1841, 363, 48], [28, 471, 1825, 587], [17, 62, 511, 2360]];0.71511;0.71425;0.71671
10;0.00202;00:05:10;0.69455;0.89527;[[2228, 572, 138, 32], [630, 1775, 499, 41], [22, 527, 1765, 597], [7, 24, 508, 2411]];0.69402;0.69378;0.69455
11;0.00166;00:05:07;0.71714;0.91126;[[2322, 532, 109, 7], [658, 1815, 452, 20], [26, 473, 1852, 560], [4, 16, 474, 2456]];0.71614;0.71537;0.71714
12;0.00150;00:05:06;0.73454;0.92083;[[2396, 488, 75, 11], [656, 1881, 391, 17], [19, 424, 1902, 566], [6, 21, 452, 2471]];0.73313;0.73224;0.73454
13;0.00140;00:05:13;0.74499;0.92645;[[2466, 435, 59, 10], [646, 1921, 361, 17], [17, 401, 1899, 594], [9, 21, 433, 2487]];0.74301;0.74217;0.74499
14;0.00132;00:05:13;0.75153;0.93053;[[2510, 412, 39, 9], [666, 1916, 341, 22], [13, 390, 1940, 568], [9, 27, 430, 2484]];0.74940;0.74873;0.75153
15;0.00125;00:05:10;0.75892;0.93429;[[2515, 414, 31, 10], [645, 1943, 336, 21], [11, 366, 1955, 579], [9, 21, 396, 2524]];0.75666;0.75610;0.75892
16;0.00122;00:05:09;0.76681;0.93673;[[2545, 386, 28, 11], [630, 1969, 326, 20], [15, 350, 1993, 553], [13, 21, 393, 2523]];0.76468;0.76426;0.76681
17;0.00117;00:05:06;0.77013;0.93909;[[2554, 387, 22, 7], [628, 1980, 318, 19], [13, 352, 1998, 548], [12, 27, 374, 2537]];0.76797;0.76758;0.77013
18;0.00114;00:05:08;0.77352;0.94034;[[2556, 383, 21, 10], [624, 1988, 313, 20], [11, 346, 2000, 554], [11, 27, 347, 2565]];0.77121;0.77097;0.77352
19;0.00113;00:05:12;0.77386;0.94074;[[2569, 367, 20, 14], [616, 2001, 311, 17], [11, 353, 1983, 564], [7, 31, 352, 2560]];0.77148;0.77126;0.77386
20;0.00107;00:05:10;0.77802;0.94331;[[2562, 380, 17, 11], [608, 2003, 318, 16], [6, 342, 2022, 541], [8, 27, 340, 2575]];0.77585;0.77553;0.77802
21;0.00108;00:05:14;0.78006;0.94460;[[2479, 447, 29, 15], [546, 2035, 350, 14], [5, 292, 2080, 534], [3, 16, 339, 2592]];0.77863;0.77812;0.78006
22;0.00102;00:05:10;0.78618;0.94671;[[2578, 364, 19, 9], [576, 2048, 307, 14], [7, 341, 2044, 519], [4, 25, 333, 2588]];0.78422;0.78386;0.78618
23;0.00101;00:05:05;0.78932;0.94786;[[2575, 367, 20, 8], [602, 2039, 290, 14], [5, 316, 2072, 518], [6, 23, 312, 2609]];0.78725;0.78715;0.78932
24;0.00101;00:05:09;0.78592;0.94790;[[2585, 355, 16, 14], [601, 2026, 301, 17], [4, 335, 2046, 526], [7, 22, 323, 2598]];0.78368;0.78356;0.78592
