epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00728;00:01:24;0.91816;0.99043;[[618, 38, 2, 2], [40, 592, 27, 3], [4, 28, 555, 35], [2, 2, 31, 636]];0.91809;0.91804;0.91816
1;0.00552;00:01:26;0.93767;0.99341;[[627, 31, 1, 1], [30, 615, 15, 2], [1, 22, 572, 27], [0, 4, 29, 638]];0.93770;0.93776;0.93767
2;0.00339;00:01:23;0.96367;0.99716;[[644, 13, 2, 1], [15, 632, 13, 2], [0, 18, 590, 14], [1, 2, 14, 654]];0.96367;0.96367;0.96367
3;0.00289;00:01:25;0.96902;0.99815;[[648, 10, 1, 1], [16, 638, 6, 2], [0, 9, 594, 19], [0, 1, 16, 654]];0.96900;0.96901;0.96902
4;0.00212;00:01:24;0.97744;0.99908;[[645, 15, 0, 0], [8, 643, 8, 3], [0, 7, 603, 12], [0, 1, 5, 665]];0.97744;0.97749;0.97744
5;0.00154;00:01:25;0.98738;0.99940;[[655, 5, 0, 0], [7, 651, 4, 0], [0, 5, 610, 7], [0, 0, 5, 666]];0.98737;0.98737;0.98738
6;0.00158;00:01:26;0.98432;0.99937;[[658, 2, 0, 0], [5, 649, 8, 0], [0, 6, 605, 11], [0, 1, 8, 662]];0.98431;0.98431;0.98432
7;0.00110;00:01:25;0.98967;0.99981;[[652, 8, 0, 0], [6, 650, 6, 0], [0, 2, 618, 2], [1, 0, 2, 668]];0.98967;0.98968;0.98967
8;0.00086;00:01:25;0.99235;0.99993;[[655, 5, 0, 0], [4, 656, 1, 1], [1, 0, 617, 4], [0, 2, 2, 667]];0.99235;0.99235;0.99235
9;0.00082;00:01:27;0.99388;0.99982;[[656, 4, 0, 0], [4, 656, 1, 1], [0, 2, 618, 2], [0, 0, 2, 669]];0.99388;0.99388;0.99388
10;0.00095;00:01:30;0.99006;0.99980;[[654, 6, 0, 0], [4, 655, 3, 0], [0, 4, 613, 5], [0, 0, 4, 667]];0.99006;0.99006;0.99006
11;0.00066;00:01:35;0.99465;0.99997;[[659, 1, 0, 0], [5, 657, 0, 0], [0, 3, 618, 1], [1, 0, 3, 667]];0.99465;0.99466;0.99465
12;0.00067;00:01:40;0.99541;0.99989;[[657, 3, 0, 0], [1, 661, 0, 0], [0, 1, 616, 5], [0, 0, 2, 669]];0.99541;0.99542;0.99541
13;0.00079;00:01:39;0.99235;0.99985;[[659, 1, 0, 0], [4, 655, 2, 1], [0, 3, 616, 3], [0, 0, 6, 665]];0.99235;0.99236;0.99235
14;0.00060;00:01:40;0.99426;0.99996;[[656, 4, 0, 0], [3, 657, 2, 0], [0, 1, 617, 4], [0, 0, 1, 670]];0.99426;0.99427;0.99426
15;0.00044;00:01:24;0.99656;0.99997;[[658, 2, 0, 0], [1, 659, 2, 0], [0, 0, 621, 1], [0, 0, 3, 668]];0.99656;0.99657;0.99656
16;0.00041;00:01:36;0.99618;0.99999;[[656, 4, 0, 0], [1, 661, 0, 0], [0, 1, 618, 3], [0, 0, 1, 670]];0.99618;0.99619;0.99618
17;0.00035;00:01:43;0.99847;0.99999;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 1, 620, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
18;0.00032;00:01:39;0.99809;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 620, 2], [0, 1, 1, 669]];0.99809;0.99809;0.99809
19;0.00037;00:01:38;0.99732;0.99998;[[658, 2, 0, 0], [1, 661, 0, 0], [0, 0, 619, 3], [0, 0, 1, 670]];0.99732;0.99733;0.99732
20;0.00029;00:01:37;0.99847;1.00000;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
21;0.00024;00:01:42;0.99924;1.00000;[[660, 0, 0, 0], [0, 661, 0, 1], [0, 1, 621, 0], [0, 0, 0, 671]];0.99924;0.99924;0.99924
22;0.00027;00:01:29;0.99809;0.99999;[[659, 1, 0, 0], [1, 661, 0, 0], [0, 0, 620, 2], [0, 0, 1, 670]];0.99809;0.99809;0.99809
23;0.00034;00:01:27;0.99656;0.99999;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 2, 617, 3], [0, 0, 2, 669]];0.99656;0.99656;0.99656
24;0.00029;00:01:29;0.99732;0.99999;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 1, 619, 2], [0, 0, 2, 669]];0.99732;0.99732;0.99732
25;0.00020;00:01:26;0.99962;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
26;0.00021;00:01:40;0.99847;1.00000;[[658, 2, 0, 0], [2, 660, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99847;0.99847;0.99847
27;0.00016;00:01:42;0.99962;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
