epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00752;00:04:57;0.79993;0.95282;[[2596, 346, 10, 18], [516, 2120, 277, 32], [17, 321, 2116, 457], [11, 36, 315, 2588]];0.79850;0.79824;0.79993
1;0.00759;00:05:02;0.79849;0.95198;[[2587, 351, 16, 16], [521, 2125, 264, 35], [8, 352, 2096, 455], [13, 31, 311, 2595]];0.79706;0.79686;0.79849
2;0.00754;00:05:10;0.79654;0.95276;[[2589, 349, 18, 14], [516, 2118, 280, 31], [15, 344, 2093, 459], [14, 31, 325, 2580]];0.79512;0.79479;0.79654
3;0.00755;00:05:01;0.79857;0.95269;[[2596, 337, 16, 21], [506, 2122, 284, 33], [18, 335, 2105, 453], [19, 31, 319, 2581]];0.79715;0.79684;0.79857
4;0.00736;00:05:07;0.80579;0.95507;[[2594, 345, 15, 16], [487, 2169, 256, 33], [20, 324, 2116, 451], [14, 34, 292, 2610]];0.80446;0.80438;0.80579
5;0.00729;00:04:56;0.80656;0.95566;[[2598, 331, 21, 20], [482, 2172, 266, 25], [17, 340, 2109, 445], [10, 31, 290, 2619]];0.80520;0.80501;0.80656
6;0.00724;00:05:01;0.80426;0.95616;[[2604, 334, 18, 14], [491, 2154, 276, 24], [19, 338, 2112, 442], [15, 27, 307, 2601]];0.80292;0.80262;0.80426
7;0.00725;00:05:04;0.80698;0.95701;[[2561, 345, 29, 35], [447, 2182, 278, 38], [11, 326, 2144, 430], [9, 11, 314, 2616]];0.80596;0.80563;0.80698
8;0.00684;00:04:59;0.81997;0.96121;[[2600, 337, 16, 17], [444, 2227, 243, 31], [11, 299, 2195, 406], [9, 24, 283, 2634]];0.81904;0.81885;0.81997
9;0.00673;00:05:03;0.82235;0.96235;[[2632, 303, 18, 17], [454, 2218, 248, 25], [8, 316, 2182, 405], [11, 17, 270, 2652]];0.82115;0.82097;0.82235
10;0.00667;00:04:59;0.82668;0.96284;[[2643, 299, 14, 14], [448, 2241, 231, 25], [8, 296, 2209, 398], [10, 23, 275, 2642]];0.82562;0.82548;0.82668
11;0.00661;00:05:10;0.82362;0.96344;[[2640, 303, 13, 14], [467, 2223, 229, 26], [12, 302, 2188, 409], [14, 16, 272, 2648]];0.82238;0.82236;0.82362
12;0.00660;00:05:06;0.82278;0.96367;[[2637, 302, 11, 20], [444, 2242, 232, 27], [6, 307, 2192, 406], [10, 22, 300, 2618]];0.82178;0.82158;0.82278
13;0.00653;00:05:09;0.82923;0.96440;[[2646, 295, 15, 14], [440, 2241, 245, 19], [8, 276, 2225, 402], [11, 23, 263, 2653]];0.82815;0.82798;0.82923
14;0.00655;00:04:59;0.82388;0.96404;[[2625, 315, 14, 16], [461, 2230, 225, 29], [16, 285, 2201, 409], [6, 26, 272, 2646]];0.82277;0.82273;0.82388
15;0.00652;00:05:02;0.82668;0.96451;[[2641, 300, 13, 16], [442, 2252, 233, 18], [8, 293, 2208, 402], [12, 27, 277, 2634]];0.82569;0.82554;0.82668
16;0.00650;00:05:04;0.82753;0.96455;[[2644, 297, 14, 15], [445, 2250, 228, 22], [9, 296, 2197, 409], [7, 20, 269, 2654]];0.82639;0.82632;0.82753
17;0.00643;00:05:04;0.82974;0.96533;[[2650, 295, 12, 13], [446, 2244, 231, 24], [15, 298, 2223, 375], [7, 20, 269, 2654]];0.82870;0.82855;0.82974
18;0.00638;00:05:08;0.83271;0.96598;[[2652, 290, 16, 12], [438, 2271, 217, 19], [13, 285, 2217, 396], [11, 19, 254, 2666]];0.83162;0.83163;0.83271
19;0.00645;00:04:56;0.82855;0.96511;[[2639, 306, 12, 13], [441, 2250, 227, 27], [13, 281, 2218, 399], [11, 23, 266, 2650]];0.82751;0.82743;0.82855
20;0.00641;00:05:00;0.82999;0.96548;[[2639, 306, 16, 9], [444, 2264, 217, 20], [9, 279, 2219, 404], [10, 24, 264, 2652]];0.82899;0.82895;0.82999
21;0.00634;00:04:57;0.83093;0.96637;[[2651, 294, 14, 11], [437, 2262, 223, 23], [7, 277, 2225, 402], [10, 21, 272, 2647]];0.82991;0.82980;0.83093
22;0.00626;00:05:05;0.83483;0.96720;[[2642, 301, 14, 13], [422, 2274, 229, 20], [8, 265, 2247, 391], [9, 20, 253, 2668]];0.83389;0.83377;0.83483
23;0.00630;00:04:58;0.83339;0.96670;[[2656, 290, 12, 12], [441, 2252, 226, 26], [7, 279, 2246, 379], [8, 25, 257, 2660]];0.83237;0.83226;0.83339
24;0.00627;00:05:01;0.83483;0.96697;[[2653, 290, 12, 15], [421, 2283, 220, 21], [10, 285, 2227, 389], [7, 20, 255, 2668]];0.83383;0.83378;0.83483
25;0.00626;00:05:10;0.83704;0.96720;[[2672, 272, 11, 15], [415, 2290, 223, 17], [8, 274, 2239, 390], [9, 21, 264, 2656]];0.83605;0.83594;0.83704
26;0.00629;00:04:59;0.83398;0.96684;[[2662, 283, 13, 12], [432, 2266, 227, 20], [11, 281, 2236, 383], [10, 28, 255, 2657]];0.83297;0.83287;0.83398
27;0.00631;00:05:01;0.83297;0.96676;[[2661, 284, 14, 11], [427, 2278, 214, 26], [10, 279, 2219, 403], [8, 26, 265, 2651]];0.83192;0.83189;0.83297
28;0.00621;00:05:10;0.83781;0.96775;[[2656, 286, 10, 18], [413, 2311, 203, 18], [8, 284, 2230, 389], [6, 25, 250, 2669]];0.83687;0.83695;0.83781
29;0.00621;00:05:07;0.83721;0.96764;[[2660, 285, 13, 12], [406, 2289, 230, 20], [11, 275, 2245, 380], [8, 21, 256, 2665]];0.83629;0.83613;0.83721
30;0.00614;00:05:07;0.83899;0.96842;[[2639, 309, 13, 9], [381, 2296, 242, 26], [8, 252, 2268, 383], [11, 17, 245, 2677]];0.83820;0.83802;0.83899
31;0.00610;00:05:06;0.83815;0.96890;[[2647, 295, 14, 14], [420, 2289, 219, 17], [10, 257, 2264, 380], [10, 26, 244, 2670]];0.83727;0.83720;0.83815
32;0.00618;00:05:05;0.83679;0.96799;[[2657, 291, 12, 10], [426, 2279, 220, 20], [9, 280, 2252, 370], [6, 27, 251, 2666]];0.83588;0.83578;0.83679
33;0.00617;00:05:05;0.83721;0.96815;[[2655, 292, 11, 12], [428, 2282, 208, 27], [10, 273, 2263, 365], [11, 28, 252, 2659]];0.83635;0.83631;0.83721
34;0.00610;00:05:09;0.84222;0.96881;[[2683, 266, 8, 13], [416, 2298, 213, 18], [13, 270, 2251, 377], [7, 23, 234, 2686]];0.84115;0.84121;0.84222
35;0.00609;00:05:04;0.83679;0.96873;[[2651, 297, 13, 9], [420, 2289, 216, 20], [7, 276, 2256, 372], [10, 23, 259, 2658]];0.83597;0.83584;0.83679
36;0.00611;00:05:12;0.84095;0.96874;[[2678, 268, 13, 11], [409, 2296, 222, 18], [8, 279, 2257, 367], [12, 25, 241, 2672]];0.84000;0.83991;0.84095
37;0.00606;00:05:05;0.84180;0.96916;[[2674, 272, 12, 12], [412, 2306, 209, 18], [7, 274, 2265, 365], [10, 26, 246, 2668]];0.84092;0.84087;0.84180
38;0.00613;00:05:07;0.83840;0.96847;[[2667, 279, 13, 11], [419, 2298, 209, 19], [9, 281, 2233, 388], [6, 23, 246, 2675]];0.83738;0.83741;0.83840
39;0.00608;00:04:59;0.83959;0.96906;[[2671, 279, 8, 12], [430, 2279, 217, 19], [8, 266, 2244, 393], [8, 20, 229, 2693]];0.83843;0.83856;0.83959
40;0.00605;00:04:59;0.83747;0.96957;[[2654, 292, 9, 15], [409, 2297, 213, 26], [6, 279, 2254, 372], [9, 27, 257, 2657]];0.83665;0.83657;0.83747
41;0.00604;00:05:07;0.83857;0.96953;[[2646, 301, 9, 14], [411, 2294, 224, 16], [13, 278, 2251, 369], [8, 19, 239, 2684]];0.83768;0.83762;0.83857
42;0.00602;00:04:57;0.84027;0.96979;[[2674, 273, 12, 11], [401, 2312, 212, 20], [8, 281, 2246, 376], [15, 14, 258, 2663]];0.83935;0.83927;0.84027
43;0.00613;00:05:06;0.83798;0.96860;[[2631, 314, 12, 13], [406, 2298, 222, 19], [11, 262, 2273, 365], [12, 26, 246, 2666]];0.83727;0.83716;0.83798
44;0.00609;00:05:03;0.83891;0.96902;[[2651, 296, 11, 12], [402, 2294, 231, 18], [8, 262, 2267, 374], [12, 20, 251, 2667]];0.83809;0.83792;0.83891
45;0.00607;00:05:03;0.83950;0.96906;[[2674, 274, 13, 9], [418, 2286, 220, 21], [8, 279, 2255, 369], [5, 21, 253, 2671]];0.83854;0.83841;0.83950
46;0.00609;00:05:02;0.83950;0.96897;[[2659, 290, 10, 11], [397, 2312, 215, 21], [7, 258, 2257, 389], [10, 22, 260, 2658]];0.83868;0.83858;0.83950
