epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00837;00:01:53;0.90329;0.98584;[[608, 49, 1, 2], [54, 579, 25, 3], [0, 33, 544, 46], [4, 4, 32, 632]];0.90317;0.90323;0.90329
1;0.00718;00:01:45;0.91017;0.98894;[[612, 47, 0, 1], [53, 582, 22, 4], [1, 30, 550, 42], [0, 3, 32, 637]];0.91004;0.91007;0.91017
2;0.00650;00:01:46;0.91896;0.99086;[[618, 40, 2, 0], [53, 586, 19, 3], [2, 27, 567, 27], [0, 2, 37, 633]];0.91896;0.91904;0.91896
3;0.00572;00:01:47;0.92699;0.99289;[[628, 32, 0, 0], [43, 592, 23, 3], [1, 26, 563, 33], [0, 2, 28, 642]];0.92685;0.92681;0.92699
4;0.00497;00:01:51;0.94381;0.99493;[[633, 25, 1, 1], [25, 619, 15, 2], [2, 16, 571, 34], [1, 3, 22, 646]];0.94374;0.94377;0.94381
5;0.00587;00:01:44;0.92584;0.99281;[[615, 42, 1, 2], [48, 596, 15, 2], [2, 21, 577, 23], [0, 1, 37, 634]];0.92589;0.92600;0.92584
6;0.00475;00:01:44;0.94228;0.99515;[[629, 31, 0, 0], [38, 602, 19, 2], [1, 19, 579, 24], [2, 0, 15, 655]];0.94217;0.94217;0.94228
7;0.00505;00:01:43;0.94037;0.99453;[[637, 22, 0, 1], [30, 620, 11, 0], [0, 17, 563, 43], [0, 1, 31, 640]];0.94025;0.94028;0.94037
8;0.00478;00:01:54;0.93807;0.99531;[[623, 34, 2, 1], [38, 612, 9, 2], [0, 15, 573, 35], [3, 1, 22, 646]];0.93802;0.93810;0.93807
9;0.00375;00:01:49;0.95719;0.99711;[[635, 24, 0, 1], [23, 625, 12, 1], [2, 11, 591, 19], [2, 2, 15, 653]];0.95718;0.95718;0.95719
10;0.00467;00:01:50;0.93998;0.99551;[[631, 28, 0, 1], [34, 609, 17, 1], [0, 17, 573, 33], [1, 1, 24, 646]];0.93991;0.93989;0.93998
11;0.00447;00:01:41;0.94992;0.99556;[[643, 15, 2, 0], [25, 617, 18, 1], [2, 18, 577, 26], [0, 1, 23, 648]];0.94985;0.94984;0.94992
12;0.00401;00:01:45;0.95336;0.99666;[[637, 20, 1, 2], [32, 615, 12, 2], [1, 11, 593, 18], [1, 1, 21, 649]];0.95333;0.95338;0.95336
13;0.00334;00:01:46;0.95795;0.99769;[[642, 18, 0, 0], [25, 621, 13, 2], [2, 14, 588, 19], [3, 1, 13, 655]];0.95790;0.95792;0.95795
14;0.00410;00:01:51;0.94954;0.99640;[[633, 26, 0, 1], [31, 618, 8, 4], [1, 14, 586, 22], [0, 0, 25, 647]];0.94952;0.94951;0.94954
15;0.00403;00:01:30;0.94763;0.99656;[[624, 33, 1, 2], [38, 612, 11, 0], [1, 12, 587, 23], [1, 2, 13, 656]];0.94759;0.94762;0.94763
16;0.00352;00:01:52;0.95528;0.99735;[[635, 22, 1, 2], [30, 620, 9, 2], [0, 13, 597, 13], [0, 3, 22, 647]];0.95529;0.95533;0.95528
17;0.00332;00:01:47;0.95833;0.99780;[[642, 15, 2, 1], [25, 627, 8, 1], [2, 16, 583, 22], [0, 1, 16, 655]];0.95827;0.95830;0.95833
18;0.00401;00:01:41;0.95031;0.99671;[[633, 25, 1, 1], [27, 619, 13, 2], [3, 15, 586, 19], [0, 1, 23, 648]];0.95031;0.95031;0.95031
19;0.00322;00:01:44;0.96368;0.99758;[[646, 12, 2, 0], [21, 621, 19, 0], [2, 14, 596, 11], [0, 2, 12, 658]];0.96366;0.96371;0.96368
20;0.00341;00:01:48;0.95489;0.99752;[[637, 21, 2, 0], [27, 622, 10, 2], [2, 17, 585, 19], [3, 2, 13, 654]];0.95487;0.95491;0.95489
