epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01172;00:01:54;0.88604;0.98071;[[607, 42, 5, 6], [56, 572, 29, 5], [4, 38, 527, 53], [6, 13, 41, 611]];0.88588;0.88588;0.88604
1;0.00959;00:01:34;0.89713;0.98387;[[597, 48, 10, 5], [51, 578, 26, 7], [4, 30, 545, 43], [5, 12, 28, 626]];0.89709;0.89712;0.89713
2;0.00570;00:01:54;0.93384;0.99335;[[620, 28, 9, 3], [27, 612, 18, 5], [2, 17, 577, 26], [2, 9, 27, 633]];0.93390;0.93402;0.93384
3;0.00460;00:01:56;0.94493;0.99555;[[631, 20, 6, 3], [31, 616, 14, 1], [0, 20, 579, 23], [2, 4, 20, 645]];0.94491;0.94490;0.94493
4;0.00265;00:01:56;0.97285;0.99860;[[645, 12, 2, 1], [13, 639, 10, 0], [1, 9, 605, 7], [0, 3, 13, 655]];0.97288;0.97294;0.97285
5;0.00208;00:01:49;0.98050;0.99916;[[652, 7, 1, 0], [8, 647, 7, 0], [1, 7, 605, 9], [1, 2, 8, 660]];0.98050;0.98050;0.98050
6;0.00174;00:01:53;0.98279;0.99949;[[652, 5, 1, 2], [5, 649, 7, 1], [1, 6, 605, 10], [0, 1, 6, 664]];0.98279;0.98280;0.98279
7;0.00134;00:01:45;0.98623;0.99976;[[650, 4, 6, 0], [2, 654, 4, 2], [0, 3, 613, 6], [1, 3, 5, 662]];0.98624;0.98628;0.98623
8;0.00102;00:01:24;0.99159;0.99990;[[654, 6, 0, 0], [1, 659, 1, 1], [0, 2, 615, 5], [0, 2, 4, 665]];0.99159;0.99162;0.99159
9;0.00089;00:01:59;0.99082;0.99990;[[654, 3, 3, 0], [1, 657, 4, 0], [0, 2, 614, 6], [0, 0, 5, 666]];0.99083;0.99085;0.99082
10;0.00068;00:01:29;0.99465;0.99994;[[658, 2, 0, 0], [2, 658, 2, 0], [1, 2, 617, 2], [0, 0, 3, 668]];0.99465;0.99465;0.99465
11;0.00052;00:01:36;0.99732;0.99999;[[658, 2, 0, 0], [0, 659, 2, 1], [0, 0, 622, 0], [0, 0, 2, 669]];0.99732;0.99733;0.99732
12;0.00050;00:01:32;0.99694;0.99994;[[659, 1, 0, 0], [1, 659, 2, 0], [0, 3, 619, 0], [0, 0, 1, 670]];0.99694;0.99694;0.99694
13;0.00042;00:01:30;0.99694;0.99998;[[658, 2, 0, 0], [2, 658, 2, 0], [0, 0, 620, 2], [0, 0, 0, 671]];0.99694;0.99694;0.99694
14;0.00035;00:01:28;0.99809;1.00000;[[659, 1, 0, 0], [2, 660, 0, 0], [0, 1, 621, 0], [0, 0, 1, 670]];0.99809;0.99809;0.99809
15;0.00026;00:01:29;0.99924;1.00000;[[659, 0, 1, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99924;0.99924;0.99924
16;0.00022;00:01:27;0.99924;1.00000;[[659, 1, 0, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99924;0.99924;0.99924
17;0.00023;00:01:37;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
18;0.00021;00:01:27;0.99924;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99924;0.99924;0.99924
19;0.00016;00:01:31;0.99962;1.00000;[[660, 0, 0, 0], [0, 661, 1, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
20;0.00017;00:01:26;0.99962;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
21;0.00012;00:01:52;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 1, 621, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
22;0.00011;00:01:50;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
23;0.00009;00:01:30;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
24;0.00009;00:01:44;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
25;0.00009;00:01:29;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
26;0.00009;00:01:54;0.99962;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
27;0.00008;00:01:57;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
28;0.00007;00:01:30;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
29;0.00009;00:01:32;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
30;0.00008;00:01:39;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
31;0.00007;00:01:29;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
32;0.00006;00:01:30;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
33;0.00009;00:01:35;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
34;0.00007;00:01:31;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
35;0.00006;00:01:47;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
36;0.00014;00:01:43;0.99924;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99924;0.99924;0.99924
37;0.00008;00:01:49;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
38;0.00006;00:01:43;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
39;0.00008;00:01:44;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99962;0.99962;0.99962
40;0.00011;00:01:27;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99962;0.99962;0.99962
41;0.00008;00:01:44;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99962;0.99962;0.99962
42;0.00007;00:01:44;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
43;0.00012;00:01:39;0.99924;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99924;0.99924;0.99924
44;0.00008;00:01:46;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
45;0.00007;00:01:49;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
46;0.00007;00:01:54;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
47;0.00008;00:01:33;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
48;0.00006;00:01:54;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
49;0.00005;00:01:47;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
