epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.04015;00:01:10;0.39235;0.67322;[[426, 155, 33, 46], [334, 236, 34, 57], [169, 216, 161, 77], [134, 197, 137, 203]];0.38273;0.41643;0.39235
1;0.03663;00:01:11;0.48566;0.73509;[[404, 67, 104, 85], [222, 238, 74, 127], [75, 198, 169, 181], [26, 89, 97, 459]];0.47319;0.47080;0.48566
2;0.03359;00:01:12;0.52772;0.78217;[[439, 82, 101, 38], [189, 268, 104, 100], [54, 190, 210, 169], [30, 59, 119, 463]];0.52042;0.51669;0.52772
3;0.03140;00:01:11;0.55641;0.80965;[[464, 91, 77, 28], [174, 272, 135, 80], [40, 188, 237, 158], [22, 62, 105, 482]];0.55042;0.54672;0.55641
4;0.02972;00:01:11;0.58815;0.83052;[[475, 103, 61, 21], [163, 308, 144, 46], [29, 178, 271, 145], [20, 44, 123, 484]];0.58570;0.58372;0.58815
5;0.02765;00:01:10;0.62486;0.85392;[[491, 108, 48, 13], [157, 336, 130, 38], [17, 174, 305, 127], [21, 40, 108, 502]];0.62332;0.62210;0.62486
6;0.02628;00:01:11;0.64054;0.86969;[[484, 117, 41, 18], [144, 352, 132, 33], [20, 154, 330, 119], [10, 40, 112, 509]];0.64027;0.64004;0.64054
7;0.02507;00:01:11;0.65889;0.88184;[[499, 118, 32, 11], [140, 373, 125, 23], [12, 160, 341, 110], [20, 39, 102, 510]];0.65921;0.65984;0.65889
8;0.02385;00:01:11;0.68413;0.89220;[[512, 112, 27, 9], [139, 383, 116, 23], [17, 142, 353, 111], [5, 36, 89, 541]];0.68316;0.68257;0.68413
9;0.02261;00:01:11;0.69943;0.90445;[[508, 126, 17, 9], [130, 402, 115, 14], [9, 133, 381, 100], [8, 27, 98, 538]];0.70005;0.70085;0.69943
10;0.02210;00:01:09;0.71243;0.90936;[[521, 111, 23, 5], [129, 420, 99, 13], [8, 123, 384, 108], [11, 28, 94, 538]];0.71241;0.71260;0.71243
11;0.02120;00:01:10;0.72772;0.91680;[[531, 109, 15, 5], [125, 433, 89, 14], [8, 114, 397, 104], [12, 20, 97, 542]];0.72747;0.72746;0.72772
12;0.02009;00:01:11;0.74532;0.92516;[[529, 111, 14, 6], [117, 445, 82, 17], [12, 95, 415, 101], [8, 16, 87, 560]];0.74483;0.74453;0.74532
13;0.01901;00:01:10;0.76252;0.93328;[[531, 113, 14, 2], [105, 468, 71, 17], [9, 94, 429, 91], [5, 19, 81, 566]];0.76268;0.76326;0.76252
14;0.01796;00:01:11;0.77476;0.94005;[[544, 102, 9, 5], [112, 469, 67, 13], [7, 85, 441, 90], [2, 18, 79, 572]];0.77451;0.77448;0.77476
15;0.01798;00:01:11;0.76864;0.93947;[[541, 102, 12, 5], [110, 469, 77, 5], [7, 93, 428, 95], [4, 17, 78, 572]];0.76845;0.76851;0.76864
16;0.01643;00:01:09;0.79656;0.95085;[[552, 96, 9, 3], [107, 491, 56, 7], [6, 66, 459, 92], [4, 11, 75, 581]];0.79618;0.79600;0.79656
17;0.01634;00:01:12;0.79273;0.95030;[[542, 109, 6, 3], [100, 501, 54, 6], [5, 86, 447, 85], [5, 9, 74, 583]];0.79280;0.79370;0.79273
18;0.01545;00:01:10;0.81262;0.95564;[[558, 90, 9, 3], [88, 506, 57, 10], [0, 62, 471, 90], [4, 11, 66, 590]];0.81238;0.81240;0.81262
