epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01062;00:01:51;0.89981;0.98299;[[604, 48, 3, 5], [54, 579, 22, 7], [3, 27, 550, 42], [3, 8, 40, 620]];0.89977;0.89976;0.89981
1;0.00766;00:01:42;0.91052;0.98882;[[607, 34, 14, 5], [31, 601, 26, 4], [9, 29, 545, 39], [2, 7, 34, 628]];0.91053;0.91060;0.91052
2;0.00512;00:01:47;0.94226;0.99461;[[634, 21, 5, 0], [21, 622, 16, 3], [2, 21, 573, 26], [3, 6, 27, 635]];0.94228;0.94233;0.94226
3;0.00304;00:01:44;0.96291;0.99823;[[641, 15, 2, 2], [16, 633, 13, 0], [3, 15, 587, 17], [3, 0, 11, 657]];0.96287;0.96287;0.96291
4;0.00183;00:01:39;0.98088;0.99951;[[650, 8, 1, 1], [8, 645, 9, 0], [2, 6, 608, 6], [0, 1, 8, 662]];0.98089;0.98090;0.98088
5;0.00147;00:01:41;0.98585;0.99960;[[651, 7, 1, 1], [5, 650, 6, 1], [0, 6, 612, 4], [0, 2, 4, 665]];0.98586;0.98587;0.98585
6;0.00105;00:01:47;0.99197;0.99988;[[656, 3, 1, 0], [3, 653, 6, 0], [0, 4, 618, 0], [0, 0, 4, 667]];0.99198;0.99201;0.99197
7;0.00087;00:01:47;0.99541;0.99988;[[659, 1, 0, 0], [2, 658, 2, 0], [0, 3, 617, 2], [0, 0, 2, 669]];0.99541;0.99541;0.99541
8;0.00064;00:01:46;0.99541;0.99997;[[659, 1, 0, 0], [2, 657, 3, 0], [0, 3, 618, 1], [1, 0, 1, 669]];0.99541;0.99541;0.99541
9;0.00058;00:01:48;0.99618;0.99990;[[656, 2, 1, 1], [2, 660, 0, 0], [0, 1, 618, 3], [0, 0, 0, 671]];0.99617;0.99618;0.99618
10;0.00049;00:01:40;0.99656;0.99997;[[657, 3, 0, 0], [0, 660, 2, 0], [1, 0, 620, 1], [1, 0, 1, 669]];0.99656;0.99656;0.99656
11;0.00041;00:01:38;0.99732;0.99999;[[658, 2, 0, 0], [2, 660, 0, 0], [0, 0, 621, 1], [0, 1, 1, 669]];0.99732;0.99732;0.99732
12;0.00033;00:01:46;0.99809;0.99999;[[660, 0, 0, 0], [2, 659, 1, 0], [0, 1, 621, 0], [0, 1, 0, 670]];0.99809;0.99809;0.99809
13;0.00037;00:01:45;0.99847;0.99997;[[659, 1, 0, 0], [1, 660, 1, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99847;0.99847;0.99847
14;0.00031;00:01:47;0.99809;0.99999;[[659, 1, 0, 0], [1, 660, 1, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99809;0.99809;0.99809
15;0.00025;00:01:43;0.99885;1.00000;[[659, 1, 0, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99885;0.99885;0.99885
16;0.00020;00:01:41;0.99924;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 1, 621, 0], [0, 0, 0, 671]];0.99924;0.99924;0.99924
17;0.00019;00:01:41;0.99962;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
18;0.00013;00:01:46;0.99924;1.00000;[[659, 1, 0, 0], [0, 661, 1, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99924;0.99924;0.99924
19;0.00016;00:01:42;0.99847;1.00000;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 1, 620, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
20;0.00013;00:01:43;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
21;0.00010;00:01:44;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
22;0.00009;00:01:41;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99962;0.99962;0.99962
23;0.00009;00:01:48;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
24;0.00008;00:01:42;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
25;0.00007;00:01:45;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
26;0.00006;00:01:49;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
27;0.00006;00:01:41;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
28;0.00006;00:01:42;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
29;0.00009;00:01:46;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99962;0.99962;0.99962
30;0.00007;00:01:47;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
