epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.02042;00:01:48;0.81950;0.95058;[[573, 70, 7, 10], [76, 531, 46, 9], [6, 68, 474, 74], [7, 14, 85, 565]];0.81958;0.81983;0.81950
1;0.01356;00:01:16;0.84283;0.96769;[[575, 68, 10, 7], [71, 528, 42, 21], [5, 52, 507, 58], [5, 21, 51, 594]];0.84281;0.84287;0.84283
2;0.00794;00:01:20;0.91434;0.98709;[[611, 41, 6, 2], [36, 592, 26, 8], [3, 34, 558, 27], [2, 6, 33, 630]];0.91445;0.91461;0.91434
3;0.00508;00:01:20;0.94837;0.99504;[[637, 19, 3, 1], [26, 614, 17, 5], [0, 20, 582, 20], [1, 2, 21, 647]];0.94834;0.94832;0.94837
4;0.00374;00:01:16;0.96367;0.99725;[[637, 18, 3, 2], [19, 627, 12, 4], [3, 12, 596, 11], [0, 3, 8, 660]];0.96365;0.96364;0.96367
5;0.00314;00:01:19;0.97055;0.99818;[[640, 18, 2, 0], [12, 638, 9, 3], [0, 4, 605, 13], [2, 0, 14, 655]];0.97056;0.97060;0.97055
6;0.00237;00:01:18;0.97706;0.99898;[[647, 12, 0, 1], [10, 644, 6, 2], [2, 9, 607, 4], [0, 3, 11, 657]];0.97708;0.97712;0.97706
7;0.00183;00:01:17;0.98470;0.99937;[[654, 5, 1, 0], [7, 648, 7, 0], [1, 6, 608, 7], [0, 1, 5, 665]];0.98470;0.98469;0.98470
8;0.00123;00:01:17;0.99273;0.99982;[[656, 3, 1, 0], [3, 653, 5, 1], [0, 1, 619, 2], [0, 0, 3, 668]];0.99273;0.99275;0.99273
9;0.00107;00:01:20;0.99312;0.99987;[[656, 4, 0, 0], [2, 659, 1, 0], [0, 4, 615, 3], [0, 1, 3, 667]];0.99312;0.99314;0.99312
10;0.00078;00:01:18;0.99541;0.99994;[[659, 1, 0, 0], [4, 657, 0, 1], [0, 0, 620, 2], [0, 0, 4, 667]];0.99541;0.99542;0.99541
11;0.00063;00:01:19;0.99694;0.99996;[[660, 0, 0, 0], [1, 657, 4, 0], [0, 1, 621, 0], [0, 0, 2, 669]];0.99694;0.99696;0.99694
12;0.00051;00:01:20;0.99694;0.99997;[[660, 0, 0, 0], [0, 661, 1, 0], [0, 0, 620, 2], [0, 0, 5, 666]];0.99694;0.99695;0.99694
13;0.00038;00:01:19;0.99924;0.99999;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99924;0.99924;0.99924
14;0.00029;00:01:18;0.99885;1.00000;[[660, 0, 0, 0], [1, 659, 2, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99885;0.99886;0.99885
15;0.00026;00:01:17;0.99885;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 1, 620, 1], [0, 0, 1, 670]];0.99885;0.99885;0.99885
16;0.00019;00:01:18;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 1, 621, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
17;0.00023;00:01:17;0.99924;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99924;0.99924;0.99924
