epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.02080;00:01:49;0.81453;0.94951;[[565, 73, 14, 8], [84, 510, 52, 16], [15, 69, 475, 63], [9, 18, 64, 580]];0.81443;0.81446;0.81453
1;0.01430;00:01:57;0.84168;0.96539;[[574, 60, 16, 10], [55, 540, 54, 13], [10, 53, 498, 61], [6, 18, 58, 589]];0.84187;0.84213;0.84168
2;0.00936;00:02:01;0.89598;0.98249;[[613, 34, 6, 7], [47, 573, 30, 12], [0, 41, 540, 41], [5, 7, 42, 617]];0.89588;0.89581;0.89598
3;0.00699;00:01:53;0.92696;0.99005;[[620, 31, 6, 3], [30, 605, 23, 4], [5, 26, 559, 32], [1, 7, 23, 640]];0.92692;0.92695;0.92696
4;0.00541;00:01:59;0.93958;0.99418;[[636, 21, 1, 2], [21, 608, 26, 7], [1, 32, 567, 22], [2, 1, 22, 646]];0.93953;0.93950;0.93958
5;0.00434;00:01:58;0.95182;0.99639;[[643, 13, 3, 1], [23, 616, 21, 2], [2, 20, 580, 20], [0, 5, 16, 650]];0.95175;0.95173;0.95182
6;0.00344;00:01:25;0.97017;0.99774;[[642, 14, 3, 1], [9, 644, 9, 0], [3, 7, 595, 17], [2, 1, 12, 656]];0.97017;0.97018;0.97017
7;0.00305;00:01:30;0.97208;0.99833;[[645, 14, 1, 0], [10, 637, 11, 4], [5, 13, 598, 6], [0, 3, 6, 662]];0.97209;0.97211;0.97208
8;0.00277;00:01:31;0.97400;0.99835;[[642, 15, 2, 1], [8, 640, 13, 1], [0, 15, 602, 5], [0, 2, 6, 663]];0.97404;0.97414;0.97400
9;0.00184;00:01:31;0.98853;0.99957;[[654, 5, 1, 0], [3, 651, 8, 0], [0, 6, 613, 3], [0, 0, 4, 667]];0.98854;0.98855;0.98853
10;0.00176;00:01:39;0.98394;0.99930;[[653, 6, 1, 0], [8, 648, 6, 0], [1, 8, 606, 7], [1, 1, 3, 666]];0.98393;0.98394;0.98394
11;0.00135;00:01:56;0.99082;0.99983;[[655, 4, 0, 1], [4, 654, 4, 0], [0, 2, 614, 6], [0, 0, 3, 668]];0.99082;0.99082;0.99082
12;0.00121;00:01:59;0.99044;0.99981;[[655, 5, 0, 0], [3, 658, 1, 0], [0, 5, 611, 6], [0, 0, 5, 666]];0.99044;0.99046;0.99044
13;0.00133;00:01:43;0.99082;0.99968;[[656, 4, 0, 0], [2, 655, 4, 1], [0, 4, 613, 5], [0, 0, 4, 667]];0.99082;0.99083;0.99082
14;0.00099;00:01:51;0.99273;0.99989;[[658, 1, 1, 0], [2, 656, 3, 1], [1, 3, 615, 3], [0, 0, 4, 667]];0.99273;0.99274;0.99273
15;0.00100;00:01:56;0.99350;0.99989;[[654, 4, 1, 1], [2, 657, 3, 0], [0, 1, 619, 2], [0, 0, 3, 668]];0.99350;0.99351;0.99350
16;0.00072;00:01:34;0.99694;0.99993;[[658, 2, 0, 0], [0, 662, 0, 0], [0, 1, 619, 2], [0, 1, 2, 668]];0.99694;0.99695;0.99694
17;0.00056;00:01:28;0.99809;0.99999;[[659, 1, 0, 0], [1, 661, 0, 0], [0, 1, 621, 0], [0, 0, 2, 669]];0.99809;0.99809;0.99809
