epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00972;00:01:17;0.90172;0.98526;[[614, 36, 5, 5], [44, 589, 25, 4], [8, 28, 542, 44], [2, 9, 47, 613]];0.90168;0.90167;0.90172
1;0.00814;00:01:18;0.91472;0.98736;[[621, 29, 6, 4], [39, 594, 24, 5], [6, 29, 556, 31], [3, 9, 38, 621]];0.91473;0.91478;0.91472
2;0.00483;00:01:21;0.94493;0.99491;[[634, 17, 6, 3], [22, 621, 18, 1], [3, 26, 570, 23], [0, 4, 21, 646]];0.94491;0.94491;0.94493
3;0.00284;00:01:19;0.96941;0.99830;[[644, 13, 3, 0], [14, 635, 11, 2], [1, 13, 596, 12], [0, 0, 11, 660]];0.96940;0.96939;0.96941
4;0.00155;00:01:19;0.98623;0.99963;[[654, 6, 0, 0], [5, 652, 5, 0], [2, 5, 609, 6], [0, 3, 4, 664]];0.98623;0.98624;0.98623
5;0.00156;00:01:21;0.98623;0.99957;[[653, 7, 0, 0], [5, 651, 5, 1], [0, 4, 613, 5], [1, 2, 6, 662]];0.98624;0.98625;0.98623
6;0.00085;00:01:16;0.99159;0.99994;[[655, 5, 0, 0], [3, 656, 3, 0], [0, 3, 616, 3], [0, 1, 4, 666]];0.99159;0.99160;0.99159
7;0.00104;00:01:16;0.99120;0.99969;[[656, 4, 0, 0], [6, 654, 2, 0], [0, 3, 615, 4], [1, 0, 3, 667]];0.99120;0.99121;0.99120
8;0.00086;00:01:21;0.99273;0.99990;[[657, 3, 0, 0], [2, 656, 4, 0], [0, 3, 614, 5], [0, 0, 2, 669]];0.99273;0.99273;0.99273
9;0.00067;00:01:18;0.99656;0.99987;[[658, 1, 0, 1], [0, 660, 2, 0], [0, 1, 618, 3], [0, 0, 1, 670]];0.99656;0.99656;0.99656
10;0.00044;00:01:20;0.99771;0.99999;[[658, 2, 0, 0], [1, 660, 1, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99771;0.99771;0.99771
11;0.00031;00:01:11;0.99847;0.99999;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 1, 620, 1], [0, 0, 0, 671]];0.99847;0.99847;0.99847
12;0.00030;00:01:14;0.99847;1.00000;[[660, 0, 0, 0], [1, 660, 1, 0], [0, 1, 620, 1], [0, 0, 0, 671]];0.99847;0.99847;0.99847
13;0.00025;00:01:15;0.99924;0.99999;[[660, 0, 0, 0], [1, 661, 0, 0], [0, 0, 621, 1], [0, 0, 0, 671]];0.99924;0.99924;0.99924
14;0.00030;00:01:15;0.99847;0.99994;[[660, 0, 0, 0], [0, 661, 1, 0], [0, 0, 621, 1], [0, 0, 2, 669]];0.99847;0.99847;0.99847
15;0.00026;00:01:15;0.99847;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 4, 667]];0.99847;0.99848;0.99847
16;0.00023;00:01:13;0.99847;1.00000;[[658, 2, 0, 0], [0, 662, 0, 0], [0, 0, 621, 1], [0, 0, 1, 670]];0.99847;0.99847;0.99847
17;0.00015;00:01:15;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99962;0.99962;0.99962
18;0.00017;00:01:11;0.99885;1.00000;[[659, 1, 0, 0], [0, 661, 0, 1], [0, 1, 621, 0], [0, 0, 0, 671]];0.99885;0.99885;0.99885
19;0.00015;00:01:17;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99962;0.99962;0.99962
20;0.00012;00:01:16;0.99962;1.00000;[[659, 1, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];0.99962;0.99962;0.99962
21;0.00009;00:01:16;0.99962;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 1, 670]];0.99962;0.99962;0.99962
22;0.00009;00:01:17;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
23;0.00008;00:01:18;1.00000;1.00000;[[660, 0, 0, 0], [0, 662, 0, 0], [0, 0, 622, 0], [0, 0, 0, 671]];1.00000;1.00000;1.00000
