epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.01458;00:01:39;0.82906;0.95924;[[578, 77, 3, 2], [80, 515, 56, 11], [4, 65, 476, 77], [3, 8, 61, 599]];0.82864;0.82847;0.82906
1;0.01306;00:01:38;0.83671;0.96592;[[568, 85, 6, 1], [93, 511, 48, 10], [10, 54, 494, 64], [1, 9, 46, 615]];0.83626;0.83615;0.83671
2;0.01204;00:01:33;0.85392;0.97078;[[595, 56, 7, 2], [74, 534, 43, 11], [3, 56, 494, 69], [4, 9, 48, 610]];0.85335;0.85321;0.85392
3;0.01151;00:01:38;0.86577;0.97294;[[591, 61, 6, 2], [71, 541, 46, 4], [5, 43, 514, 60], [5, 6, 42, 618]];0.86544;0.86527;0.86577
4;0.01056;00:01:23;0.87113;0.97752;[[605, 46, 6, 3], [59, 557, 39, 7], [9, 39, 503, 71], [2, 6, 50, 613]];0.87064;0.87054;0.87113
5;0.00989;00:01:26;0.87686;0.97962;[[606, 48, 3, 3], [61, 554, 43, 4], [2, 50, 516, 54], [4, 5, 45, 617]];0.87659;0.87644;0.87686
6;0.00947;00:01:25;0.88528;0.98155;[[609, 45, 3, 3], [59, 558, 38, 7], [4, 47, 520, 51], [2, 9, 32, 628]];0.88489;0.88486;0.88528
7;0.00873;00:01:33;0.89828;0.98460;[[610, 45, 3, 2], [51, 572, 32, 7], [3, 29, 538, 52], [2, 11, 29, 629]];0.89806;0.89805;0.89828
8;0.00773;00:01:39;0.90822;0.98711;[[621, 36, 2, 1], [45, 583, 29, 5], [3, 36, 541, 42], [3, 6, 32, 630]];0.90804;0.90800;0.90822
9;0.00780;00:01:39;0.90899;0.98744;[[616, 37, 0, 7], [46, 580, 28, 8], [5, 34, 545, 38], [4, 6, 25, 636]];0.90876;0.90882;0.90899
10;0.00776;00:01:33;0.90937;0.98720;[[619, 36, 3, 2], [50, 582, 28, 2], [4, 33, 544, 41], [3, 8, 27, 633]];0.90918;0.90919;0.90937
11;0.00727;00:01:38;0.91281;0.98898;[[619, 34, 4, 3], [46, 587, 24, 5], [3, 22, 552, 45], [2, 7, 33, 629]];0.91267;0.91264;0.91281
12;0.00784;00:01:38;0.90478;0.98722;[[612, 44, 4, 0], [51, 580, 25, 6], [4, 32, 545, 41], [3, 8, 31, 629]];0.90468;0.90470;0.90478
13;0.00764;00:01:35;0.90669;0.98758;[[609, 45, 2, 4], [49, 582, 26, 5], [6, 35, 543, 38], [2, 3, 29, 637]];0.90654;0.90657;0.90669
14;0.00732;00:01:36;0.90746;0.98886;[[621, 35, 2, 2], [47, 579, 35, 1], [4, 33, 542, 43], [3, 4, 33, 631]];0.90725;0.90717;0.90746
