epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
0;0.00270;00:04:46;0.62726;0.85645;[[2192, 677, 42, 59], [801, 1580, 456, 108], [77, 549, 1607, 677], [70, 169, 704, 2007]];0.62672;0.62666;0.62726
1;0.00262;00:05:07;0.63278;0.86014;[[2130, 676, 109, 55], [777, 1613, 431, 124], [64, 575, 1652, 619], [28, 170, 696, 2056]];0.63328;0.63396;0.63278
2;0.00261;00:05:03;0.62454;0.85801;[[2106, 728, 82, 54], [769, 1680, 378, 118], [73, 649, 1559, 629], [40, 197, 704, 2009]];0.62543;0.62751;0.62454
3;0.00240;00:05:05;0.64705;0.86909;[[2189, 650, 75, 56], [788, 1672, 382, 103], [53, 567, 1666, 624], [19, 152, 687, 2092]];0.64709;0.64742;0.64705
4;0.00240;00:05:00;0.64051;0.86742;[[2193, 631, 92, 54], [784, 1668, 394, 99], [46, 620, 1608, 636], [15, 137, 725, 2073]];0.64062;0.64102;0.64051
5;0.00237;00:05:04;0.64832;0.87002;[[2223, 606, 80, 61], [804, 1599, 443, 99], [53, 560, 1670, 627], [18, 149, 641, 2142]];0.64759;0.64707;0.64832
6;0.00236;00:05:02;0.65113;0.86947;[[2212, 637, 84, 37], [789, 1678, 387, 91], [52, 600, 1644, 614], [20, 155, 642, 2133]];0.65106;0.65150;0.65113
7;0.00226;00:05:02;0.65868;0.87519;[[2237, 591, 105, 37], [751, 1693, 421, 80], [40, 615, 1625, 630], [16, 123, 610, 2201]];0.65818;0.65798;0.65868
8;0.00220;00:05:04;0.66667;0.87822;[[2255, 586, 101, 28], [751, 1739, 378, 77], [39, 577, 1650, 644], [11, 103, 630, 2206]];0.66602;0.66568;0.66667
9;0.00225;00:05:04;0.65588;0.87637;[[2234, 586, 117, 33], [764, 1707, 411, 63], [36, 612, 1650, 612], [20, 134, 664, 2132]];0.65605;0.65654;0.65588
10;0.00211;00:04:59;0.67083;0.88479;[[2265, 603, 74, 28], [738, 1777, 354, 76], [36, 581, 1668, 625], [21, 106, 634, 2189]];0.67043;0.67055;0.67083
11;0.00211;00:05:03;0.67346;0.88332;[[2300, 548, 94, 28], [748, 1729, 405, 63], [36, 543, 1731, 600], [17, 97, 666, 2170]];0.67312;0.67306;0.67346
12;0.00209;00:05:04;0.67558;0.88739;[[2282, 568, 95, 25], [737, 1770, 381, 57], [41, 564, 1736, 569], [26, 102, 655, 2167]];0.67569;0.67618;0.67558
13;0.00202;00:04:57;0.68161;0.89060;[[2348, 508, 90, 24], [743, 1779, 381, 42], [38, 587, 1723, 562], [22, 85, 667, 2176]];0.68129;0.68157;0.68161
14;0.00199;00:05:02;0.68875;0.89285;[[2347, 521, 73, 29], [722, 1806, 356, 61], [30, 555, 1741, 584], [22, 89, 623, 2216]];0.68810;0.68786;0.68875
15;0.00192;00:05:04;0.69214;0.89740;[[2374, 482, 84, 30], [739, 1785, 362, 59], [35, 545, 1740, 590], [22, 95, 582, 2251]];0.69091;0.69029;0.69214
16;0.00189;00:04:59;0.69580;0.89725;[[2369, 509, 76, 16], [717, 1800, 386, 42], [36, 536, 1784, 554], [27, 65, 618, 2240]];0.69524;0.69517;0.69580
17;0.00184;00:04:59;0.70030;0.90020;[[2333, 536, 81, 20], [683, 1848, 362, 52], [22, 533, 1799, 556], [21, 77, 586, 2266]];0.70010;0.70012;0.70030
18;0.00181;00:05:03;0.70166;0.90208;[[2374, 500, 80, 16], [699, 1836, 369, 41], [26, 546, 1782, 556], [19, 80, 581, 2270]];0.70111;0.70095;0.70166
19;0.00181;00:05:02;0.70251;0.90334;[[2377, 512, 63, 18], [705, 1834, 363, 43], [34, 522, 1813, 541], [25, 83, 594, 2248]];0.70205;0.70208;0.70251
20;0.00181;00:05:03;0.70157;0.90233;[[2350, 543, 57, 20], [712, 1834, 352, 47], [32, 544, 1779, 555], [23, 78, 551, 2298]];0.70091;0.70079;0.70157
21;0.00175;00:04:59;0.71134;0.90718;[[2367, 537, 50, 16], [698, 1869, 340, 38], [30, 515, 1821, 544], [26, 79, 526, 2319]];0.71073;0.71071;0.71134
22;0.00218;00:04:58;0.67287;0.88529;[[2195, 572, 152, 51], [720, 1704, 460, 61], [25, 634, 1687, 564], [6, 45, 562, 2337]];0.67250;0.67220;0.67287
23;0.00176;00:05:05;0.71015;0.90720;[[2359, 506, 88, 17], [682, 1839, 398, 26], [22, 585, 1792, 511], [7, 36, 535, 2372]];0.70968;0.70942;0.71015
24;0.00158;00:05:03;0.72994;0.91721;[[2448, 445, 67, 10], [674, 1864, 390, 17], [18, 502, 1866, 524], [7, 36, 490, 2417]];0.72866;0.72791;0.72994
